"Freq [GHz]","dB20(Zt(Signal1_3_T2,Signal1_3_T1)) []"
6.02020202020202,36.0475408013074
6.02030203020302,36.0474400399044
6.02040204020402,36.0473392820485
6.02050205020502,36.0472385277398
6.02060206020602,36.0471377769781
6.02070207020702,36.0470370297635
6.02080208020802,36.0469362860958
6.02090209020902,36.0468355459749
6.02100210021002,36.0467348094009
6.02110211021102,36.0466340763737
6.02120212021202,36.0465333468932
6.02130213021302,36.0464326209593
6.02140214021402,36.046331898572
6.02150215021502,36.0462311797313
6.02160216021602,36.046130464437
6.02170217021702,36.0460297526892
6.02180218021802,36.0459290444877
6.02190219021902,36.0458283398325
6.02200220022002,36.0457276387236
6.02210221022102,36.0456269411609
6.02220222022202,36.0455262471443
6.02230223022302,36.0454255566737
6.02240224022402,36.0453248697492
6.02250225022502,36.0452241863706
6.02260226022602,36.0451235065379
6.02270227022702,36.0450228302511
6.02280228022802,36.04492215751
6.02290229022902,36.0448214883146
6.02300230023002,36.0447208226649
6.02310231023102,36.0446201605608
6.02320232023202,36.0445195020023
6.02330233023302,36.0444188469892
6.02340234023402,36.0443181955216
6.02350235023502,36.0442175475993
6.02360236023602,36.0441169032223
6.02370237023702,36.0440162623906
6.02380238023802,36.0439156251041
6.02390239023902,36.0438149913627
6.02400240024002,36.0437143611663
6.02410241024102,36.043613734515
6.02420242024202,36.0435131114087
6.02430243024302,36.0434124918472
6.02440244024402,36.0433118758306
6.02450245024502,36.0432112633588
6.02460246024602,36.0431106544316
6.02470247024702,36.0430100490492
6.02480248024802,36.0429094472114
6.02490249024903,36.042808848918
6.02500250025003,36.0427082541692
6.02510251025102,36.0426076629649
6.02520252025203,36.0425070753048
6.02530253025303,36.0424064911891
6.02540254025403,36.0423059106177
6.02550255025503,36.0422053335904
6.02560256025603,36.0421047601073
6.02570257025703,36.0420041901683
6.02580258025803,36.0419036237733
6.02590259025903,36.0418030609222
6.02600260026003,36.0417025016151
6.02610261026103,36.0416019458518
6.02620262026203,36.0415013936322
6.02630263026303,36.0414008449564
6.02640264026403,36.0413002998243
6.02650265026503,36.0411997582358
6.02660266026603,36.0410992201908
6.02670267026703,36.0409986856893
6.02680268026803,36.0408981547313
6.02690269026903,36.0407976273166
6.02700270027003,36.0406971034452
6.02710271027103,36.0405965831171
6.02720272027203,36.0404960663322
6.02730273027303,36.0403955530905
6.02740274027403,36.0402950433918
6.02750275027503,36.0401945372361
6.02760276027603,36.0400940346234
6.02770277027703,36.0399935355536
6.02780278027803,36.0398930400267
6.02790279027903,36.0397925480425
6.02800280028003,36.0396920596011
6.02810281028103,36.0395915747023
6.02820282028203,36.0394910933462
6.02830283028303,36.0393906155326
6.02840284028403,36.0392901412615
6.02850285028503,36.0391896705328
6.02860286028603,36.0390892033466
6.02870287028703,36.0389887397026
6.02880288028803,36.0388882796009
6.02890289028903,36.0387878230414
6.02900290029003,36.038687370024
6.02910291029103,36.0385869205487
6.02920292029203,36.0384864746155
6.02930293029303,36.0383860322242
6.02940294029403,36.0382855933748
6.02950295029503,36.0381851580673
6.02960296029603,36.0380847263015
6.02970297029703,36.0379842980775
6.02980298029803,36.0378838733952
6.02990299029903,36.0377834522545
6.03000300030003,36.0376830346553
6.03010301030103,36.0375826205976
6.03020302030203,36.0374822100814
6.03030303030303,36.0373818031065
6.03040304030403,36.037281399673
6.03050305030503,36.0371809997807
6.03060306030603,36.0370806034296
6.03070307030703,36.0369802106197
6.03080308030803,36.0368798213508
6.03090309030903,36.036779435623
6.03100310031003,36.0366790534362
6.03110311031103,36.0365786747902
6.03120312031203,36.0364782996852
6.03130313031303,36.0363779281209
6.03140314031403,36.0362775600973
6.03150315031503,36.0361771956144
6.03160316031603,36.0360768346721
6.03170317031703,36.0359764772704
6.03180318031803,36.0358761234092
6.03190319031903,36.0357757730884
6.03200320032003,36.035675426308
6.03210321032103,36.0355750830679
6.03220322032203,36.0354747433681
6.03230323032303,36.0353744072085
6.03240324032403,36.035274074589
6.03250325032503,36.0351737455096
6.03260326032603,36.0350734199703
6.03270327032703,36.0349730979709
6.03280328032803,36.0348727795114
6.03290329032903,36.0347724645918
6.03300330033003,36.034672153212
6.03310331033103,36.0345718453719
6.03320332033203,36.0344715410714
6.03330333033303,36.0343712403106
6.03340334033403,36.0342709430894
6.03350335033503,36.0341706494076
6.03360336033603,36.0340703592653
6.03370337033703,36.0339700726624
6.03380338033803,36.0338697895988
6.03390339033903,36.0337695100744
6.03400340034003,36.0336692340893
6.03410341034103,36.0335689616433
6.03420342034203,36.0334686927364
6.03430343034303,36.0333684273685
6.03440344034403,36.0332681655396
6.03450345034503,36.0331679072495
6.03460346034603,36.0330676524984
6.03470347034703,36.032967401286
6.03480348034804,36.0328671536124
6.03490349034904,36.0327669094774
6.03500350035003,36.0326666688811
6.03510351035104,36.0325664318233
6.03520352035204,36.032466198304
6.03530353035304,36.0323659683232
6.03540354035404,36.0322657418807
6.03550355035504,36.0321655189766
6.03560356035604,36.0320652996107
6.03570357035704,36.031965083783
6.03580358035804,36.0318648714935
6.03590359035904,36.031764662742
6.03600360036004,36.0316644575286
6.03610361036104,36.0315642558531
6.03620362036204,36.0314640577156
6.03630363036304,36.0313638631159
6.03640364036404,36.031263672054
6.03650365036504,36.0311634845298
6.03660366036604,36.0310633005433
6.03670367036704,36.0309631200944
6.03680368036804,36.0308629431831
6.03690369036904,36.0307627698093
6.03700370037004,36.0306625999729
6.03710371037104,36.0305624336739
6.03720372037204,36.0304622709122
6.03730373037304,36.0303621116877
6.03740374037404,36.0302619560005
6.03750375037504,36.0301618038504
6.03760376037604,36.0300616552374
6.03770377037704,36.0299615101614
6.03780378037804,36.0298613686224
6.03790379037904,36.0297612306203
6.03800380038004,36.029661096155
6.03810381038104,36.0295609652266
6.03820382038204,36.0294608378348
6.03830383038304,36.0293607139798
6.03840384038404,36.0292605936613
6.03850385038504,36.0291604768794
6.03860386038604,36.029060363634
6.03870387038704,36.028960253925
6.03880388038804,36.0288601477524
6.03890389038904,36.0287600451161
6.03900390039004,36.0286599460161
6.03910391039104,36.0285598504523
6.03920392039204,36.0284597584246
6.03930393039304,36.028359669933
6.03940394039404,36.0282595849774
6.03950395039504,36.0281595035578
6.03960396039604,36.0280594256741
6.03970397039704,36.0279593513262
6.03980398039804,36.0278592805142
6.03990399039904,36.0277592132378
6.04000400040004,36.0276591494971
6.04010401040104,36.0275590892921
6.04020402040204,36.0274590326225
6.04030403040304,36.0273589794885
6.04040404040404,36.0272589298899
6.04050405040504,36.0271588838267
6.04060406040604,36.0270588412988
6.04070407040704,36.0269588023061
6.04080408040804,36.0268587668486
6.04090409040904,36.0267587349263
6.04100410041004,36.0266587065391
6.04110411041104,36.0265586816869
6.04120412041204,36.0264586603696
6.04130413041304,36.0263586425872
6.04140414041404,36.0262586283397
6.04150415041504,36.0261586176269
6.04160416041604,36.0260586104489
6.04170417041704,36.0259586068056
6.04180418041804,36.0258586066968
6.04190419041904,36.0257586101226
6.04200420042004,36.0256586170829
6.04210421042104,36.0255586275776
6.04220422042204,36.0254586416067
6.04230423042304,36.0253586591701
6.04240424042404,36.0252586802677
6.04250425042504,36.0251587048996
6.04260426042604,36.0250587330655
6.04270427042704,36.0249587647656
6.04280428042804,36.0248587999996
6.04290429042904,36.0247588387676
6.04300430043004,36.0246588810695
6.04310431043104,36.0245589269053
6.04320432043204,36.0244589762748
6.04330433043304,36.0243590291781
6.04340434043404,36.0242590856149
6.04350435043504,36.0241591455855
6.04360436043604,36.0240592090895
6.04370437043704,36.023959276127
6.04380438043804,36.023859346698
6.04390439043904,36.0237594208023
6.04400440044004,36.0236594984399
6.04410441044104,36.0235595796107
6.04420442044204,36.0234596643148
6.04430443044305,36.0233597525519
6.04440444044404,36.0232598443222
6.04450445044504,36.0231599396254
6.04460446044604,36.0230600384616
6.04470447044704,36.0229601408307
6.04480448044804,36.0228602467326
6.04490449044904,36.0227603561673
6.04500450045004,36.0226604691347
6.04510451045105,36.0225605856348
6.04520452045205,36.0224607056674
6.04530453045304,36.0223608292326
6.04540454045405,36.0222609563303
6.04550455045505,36.0221610869604
6.04560456045605,36.0220612211228
6.04570457045705,36.0219613588175
6.04580458045805,36.0218615000445
6.04590459045905,36.0217616448037
6.04600460046005,36.0216617930949
6.04610461046105,36.0215619449183
6.04620462046205,36.0214621002736
6.04630463046305,36.0213622591609
6.04640464046405,36.0212624215801
6.04650465046505,36.0211625875311
6.04660466046605,36.0210627570138
6.04670467046705,36.0209629300283
6.04680468046805,36.0208631065744
6.04690469046905,36.0207632866521
6.04700470047005,36.0206634702613
6.04710471047105,36.020563657402
6.04720472047205,36.0204638480741
6.04730473047305,36.0203640422775
6.04740474047405,36.0202642400123
6.04750475047505,36.0201644412783
6.04760476047605,36.0200646460754
6.04770477047705,36.0199648544037
6.04780478047805,36.019865066263
6.04790479047905,36.0197652816533
6.04800480048005,36.0196655005745
6.04810481048105,36.0195657230266
6.04820482048205,36.0194659490096
6.04830483048305,36.0193661785233
6.04840484048405,36.0192664115677
6.04850485048505,36.0191666481427
6.04860486048605,36.0190668882483
6.04870487048705,36.0189671318844
6.04880488048805,36.018867379051
6.04890489048905,36.018767629748
6.04900490049005,36.0186678839753
6.04910491049105,36.0185681417329
6.04920492049205,36.0184684030208
6.04930493049305,36.0183686678388
6.04940494049405,36.0182689361869
6.04950495049505,36.018169208065
6.04960496049605,36.0180694834732
6.04970497049705,36.0179697624112
6.04980498049805,36.0178700448792
6.04990499049905,36.0177703308769
6.05000500050005,36.0176706204044
6.05010501050105,36.0175709134615
6.05020502050205,36.0174712100483
6.05030503050305,36.0173715101647
6.05040504050405,36.0172718138106
6.05050505050505,36.0171721209859
6.05060506050605,36.0170724316907
6.05070507050705,36.0169727459247
6.05080508050805,36.016873063688
6.05090509050905,36.0167733849806
6.05100510051005,36.0166737098023
6.05110511051105,36.0165740381531
6.05120512051205,36.0164743700329
6.05130513051305,36.0163747054417
6.05140514051405,36.0162750443794
6.05150515051505,36.016175386846
6.05160516051605,36.0160757328414
6.05170517051705,36.0159760823655
6.05180518051805,36.0158764354183
6.05190519051905,36.0157767919997
6.05200520052005,36.0156771521096
6.05210521052105,36.0155775157481
6.05220522052205,36.015477882915
6.05230523052305,36.0153782536103
6.05240524052405,36.0152786278339
6.05250525052505,36.0151790055858
6.05260526052605,36.0150793868658
6.05270527052705,36.0149797716741
6.05280528052805,36.0148801600104
6.05290529052905,36.0147805518747
6.05300530053005,36.014680947267
6.05310531053105,36.0145813461872
6.05320532053205,36.0144817486352
6.05330533053305,36.014382154611
6.05340534053405,36.0142825641146
6.05350535053505,36.0141829771458
6.05360536053605,36.0140833937046
6.05370537053705,36.013983813791
6.05380538053805,36.0138842374049
6.05390539053905,36.0137846645462
6.05400540054005,36.0136850952148
6.05410541054105,36.0135855294108
6.05420542054205,36.013485967134
6.05430543054305,36.0133864083844
6.05440544054405,36.013286853162
6.05450545054505,36.0131873014666
6.05460546054606,36.0130877532982
6.05470547054705,36.0129882086568
6.05480548054805,36.0128886675423
6.05490549054906,36.0127891299546
6.05500550055005,36.0126895958936
6.05510551055105,36.0125900653594
6.05520552055206,36.0124905383519
6.05530553055306,36.0123910148709
6.05540554055406,36.0122914949165
6.05550555055506,36.0121919784885
6.05560556055606,36.012092465587
6.05570557055706,36.0119929562118
6.05580558055806,36.0118934503629
6.05590559055906,36.0117939480403
6.05600560056006,36.0116944492438
6.05610561056106,36.0115949539735
6.05620562056206,36.0114954622292
6.05630563056306,36.0113959740109
6.05640564056406,36.0112964893186
6.05650565056506,36.0111970081521
6.05660566056606,36.0110975305114
6.05670567056706,36.0109980563965
6.05680568056806,36.0108985858073
6.05690569056906,36.0107991187438
6.05700570057006,36.0106996552058
6.05710571057106,36.0106001951933
6.05720572057206,36.0105007387063
6.05730573057306,36.0104012857448
6.05740574057406,36.0103018363085
6.05750575057506,36.0102023903975
6.05760576057606,36.0101029480118
6.05770577057706,36.0100035091512
6.05780578057806,36.0099040738157
6.05790579057906,36.0098046420053
6.05800580058006,36.0097052137198
6.05810581058106,36.0096057889593
6.05820582058206,36.0095063677237
6.05830583058306,36.0094069500128
6.05840584058406,36.0093075358267
6.05850585058506,36.0092081251652
6.05860586058606,36.0091087180284
6.05870587058706,36.0090093144162
6.05880588058806,36.0089099143285
6.05890589058906,36.0088105177652
6.05900590059006,36.0087111247263
6.05910591059106,36.0086117352117
6.05920592059206,36.0085123492214
6.05930593059306,36.0084129667553
6.05940594059406,36.0083135878133
6.05950595059506,36.0082142123955
6.05960596059606,36.0081148405016
6.05970597059706,36.0080154721317
6.05980598059806,36.0079161072858
6.05990599059906,36.0078167459637
6.06000600060006,36.0077173881653
6.06010601060106,36.0076180338907
6.06020602060206,36.0075186831398
6.06030603060306,36.0074193359125
6.06040604060406,36.0073199922087
6.06050605060506,36.0072206520284
6.06060606060606,36.0071213153716
6.06070607060706,36.0070219822381
6.06080608060806,36.0069226526279
6.06090609060906,36.006823326541
6.06100610061006,36.0067240039772
6.06110611061106,36.0066246849366
6.06120612061206,36.0065253694191
6.06130613061306,36.0064260574245
6.06140614061406,36.006326748953
6.06150615061506,36.0062274440043
6.06160616061606,36.0061281425784
6.06170617061706,36.0060288446753
6.06180618061806,36.0059295502949
6.06190619061906,36.0058302594372
6.06200620062006,36.0057309721021
6.06210621062106,36.0056316882895
6.06220622062206,36.0055324079993
6.06230623062306,36.0054331312316
6.06240624062406,36.0053338579862
6.06250625062506,36.0052345882632
6.06260626062606,36.0051353220623
6.06270627062706,36.0050360593836
6.06280628062806,36.0049368002271
6.06290629062906,36.0048375445925
6.06300630063006,36.00473829248
6.06310631063106,36.0046390438894
6.06320632063206,36.0045397988207
6.06330633063306,36.0044405572738
6.06340634063406,36.0043413192486
6.06350635063506,36.0042420847452
6.06360636063606,36.0041428537633
6.06370637063706,36.0040436263031
6.06380638063806,36.0039444023643
6.06390639063906,36.003845181947
6.06400640064006,36.0037459650511
6.06410641064106,36.0036467516765
6.06420642064206,36.0035475418232
6.06430643064306,36.0034483354911
6.06440644064406,36.0033491326802
6.06450645064506,36.0032499333903
6.06460646064606,36.0031507376215
6.06470647064707,36.0030515453736
6.06480648064806,36.0029523566467
6.06490649064907,36.0028531714406
6.06500650065007,36.0027539897553
6.06510651065106,36.0026548115908
6.06520652065207,36.0025556369469
6.06530653065307,36.0024564658236
6.06540654065406,36.0023572982209
6.06550655065507,36.0022581341386
6.06560656065607,36.0021589735768
6.06570657065707,36.0020598165354
6.06580658065807,36.0019606630142
6.06590659065907,36.0018615130133
6.06600660066007,36.0017623665327
6.06610661066107,36.0016632235721
6.06620662066207,36.0015640841316
6.06630663066307,36.0014649482111
6.06640664066407,36.0013658158106
6.06650665066507,36.00126668693
6.06660666066607,36.0011675615692
6.06670667066707,36.0010684397281
6.06680668066807,36.0009693214068
6.06690669066907,36.0008702066051
6.06700670067007,36.000771095323
6.06710671067107,36.0006719875604
6.06720672067207,36.0005728833173
6.06730673067307,36.0004737825937
6.06740674067407,36.0003746853893
6.06750675067507,36.0002755917043
6.06760676067607,36.0001765015384
6.06770677067707,36.0000774148918
6.06780678067807,35.9999783317642
6.06790679067907,35.9998792521557
6.06800680068007,35.9997801760662
6.06810681068107,35.9996811034956
6.06820682068207,35.9995820344439
6.06830683068307,35.999482968911
6.06840684068407,35.9993839068968
6.06850685068507,35.9992848484014
6.06860686068607,35.9991857934245
6.06870687068707,35.9990867419662
6.06880688068807,35.9989876940264
6.06890689068907,35.9988886496051
6.06900690069007,35.9987896087021
6.06910691069107,35.9986905713175
6.06920692069207,35.9985915374511
6.06930693069307,35.998492507103
6.06940694069407,35.9983934802729
6.06950695069507,35.998294456961
6.06960696069607,35.9981954371671
6.06970697069707,35.9980964208911
6.06980698069807,35.9979974081331
6.06990699069907,35.9978983988929
6.07000700070007,35.9977993931705
6.07010701070107,35.9977003909658
6.07020702070207,35.9976013922787
6.07030703070307,35.9975023971093
6.07040704070407,35.9974034054574
6.07050705070507,35.997304417323
6.07060706070607,35.997205432706
6.07070707070707,35.9971064516063
6.07080708070807,35.997007474024
6.07090709070907,35.9969084999589
6.07100710071007,35.9968095294109
6.07110711071107,35.9967105623801
6.07120712071207,35.9966115988664
6.07130713071307,35.9965126388696
6.07140714071407,35.9964136823898
6.07150715071507,35.9963147294269
6.07160716071607,35.9962157799807
6.07170717071707,35.9961168340514
6.07180718071807,35.9960178916387
6.07190719071907,35.9959189527427
6.07200720072007,35.9958200173632
6.07210721072107,35.9957210855002
6.07220722072207,35.9956221571537
6.07230723072307,35.9955232323236
6.07240724072407,35.9954243110099
6.07250725072507,35.9953253932124
6.07260726072607,35.9952264789311
6.07270727072707,35.9951275681659
6.07280728072807,35.9950286609169
6.07290729072907,35.9949297571839
6.07300730073007,35.9948308569668
6.07310731073107,35.9947319602657
6.07320732073207,35.9946330670804
6.07330733073307,35.9945341774109
6.07340734073407,35.9944352912571
6.07350735073507,35.994336408619
6.07360736073607,35.9942375294965
6.07370737073707,35.9941386538896
6.07380738073807,35.9940397817981
6.07390739073907,35.9939409132221
6.07400740074007,35.9938420481614
6.07410741074107,35.993743186616
6.07420742074207,35.9936443285859
6.07430743074307,35.9935454740709
6.07440744074407,35.9934466230711
6.07450745074507,35.9933477755864
6.07460746074607,35.9932489316166
6.07470747074708,35.9931500911618
6.07480748074807,35.9930512542218
6.07490749074907,35.9929524207967
6.07500750075008,35.9928535908863
6.07510751075107,35.9927547644907
6.07520752075208,35.9926559416097
6.07530753075308,35.9925571222432
6.07540754075407,35.9924583063913
6.07550755075508,35.9923594940538
6.07560756075608,35.9922606852307
6.07570757075707,35.992161879922
6.07580758075808,35.9920630781275
6.07590759075908,35.9919642798472
6.07600760076008,35.9918654850811
6.07610761076108,35.9917666938291
6.07620762076208,35.9916679060911
6.07630763076308,35.9915691218671
6.07640764076408,35.991470341157
6.07650765076508,35.9913715639608
6.07660766076608,35.9912727902783
6.07670767076708,35.9911740201096
6.07680768076808,35.9910752534545
6.07690769076908,35.990976490313
6.07700770077008,35.9908777306851
6.07710771077108,35.9907789745707
6.07720772077208,35.9906802219697
6.07730773077308,35.990581472882
6.07740774077408,35.9904827273077
6.07750775077508,35.9903839852466
6.07760776077608,35.9902852466987
6.07770777077708,35.9901865116639
6.07780778077808,35.9900877801421
6.07790779077908,35.9899890521334
6.07800780078008,35.9898903276376
6.07810781078108,35.9897916066547
6.07820782078208,35.9896928891846
6.07830783078308,35.9895941752272
6.07840784078408,35.9894954647826
6.07850785078508,35.9893967578506
6.07860786078608,35.9892980544311
6.07870787078708,35.9891993545242
6.07880788078808,35.9891006581297
6.07890789078908,35.9890019652476
6.07900790079008,35.9889032758779
6.07910791079108,35.9888045900204
6.07920792079208,35.9887059076751
6.07930793079308,35.988607228842
6.07940794079408,35.9885085535209
6.07950795079508,35.9884098817119
6.07960796079608,35.9883112134148
6.07970797079708,35.9882125486297
6.07980798079808,35.9881138873564
6.07990799079908,35.9880152295949
6.08000800080008,35.9879165753451
6.08010801080108,35.9878179246069
6.08020802080208,35.9877192773804
6.08030803080308,35.9876206336654
6.08040804080408,35.9875219934618
6.08050805080508,35.9874233567697
6.08060806080608,35.987324723589
6.08070807080708,35.9872260939195
6.08080808080808,35.9871274677613
6.08090809080908,35.9870288451143
6.08100810081008,35.9869302259783
6.08110811081108,35.9868316103534
6.08120812081208,35.9867329982396
6.08130813081308,35.9866343896366
6.08140814081408,35.9865357845445
6.08150815081508,35.9864371829632
6.08160816081608,35.9863385848927
6.08170817081708,35.9862399903328
6.08180818081808,35.9861413992836
6.08190819081908,35.9860428117449
6.08200820082008,35.9859442277168
6.08210821082108,35.985845647199
6.08220822082208,35.9857470701917
6.08230823082308,35.9856484966947
6.08240824082408,35.9855499267079
6.08250825082508,35.9854513602314
6.08260826082608,35.9853527972649
6.08270827082708,35.9852542378086
6.08280828082808,35.9851556818622
6.08290829082908,35.9850571294259
6.08300830083008,35.9849585804994
6.08310831083108,35.9848600350827
6.08320832083208,35.9847614931758
6.08330833083308,35.9846629547786
6.08340834083408,35.9845644198911
6.08350835083508,35.9844658885131
6.08360836083608,35.9843673606447
6.08370837083708,35.9842688362858
6.08380838083808,35.9841703154362
6.08390839083908,35.984071798096
6.08400840084008,35.9839732842651
6.08410841084108,35.9838747739433
6.08420842084208,35.9837762671308
6.08430843084308,35.9836777638273
6.08440844084408,35.9835792640329
6.08450845084508,35.9834807677475
6.08460846084608,35.9833822749709
6.08470847084708,35.9832837857033
6.08480848084808,35.9831852999444
6.08490849084908,35.9830868176942
6.08500850085009,35.9829883389527
6.08510851085108,35.9828898637199
6.08520852085208,35.9827913919955
6.08530853085309,35.9826929237797
6.08540854085409,35.9825944590723
6.08550855085509,35.9824959978732
6.08560856085609,35.9823975401825
6.08570857085709,35.9822990859999
6.08580858085809,35.9822006353256
6.08590859085909,35.9821021881594
6.08600860086009,35.9820037445012
6.08610861086109,35.9819053043511
6.08620862086209,35.9818068677088
6.08630863086309,35.9817084345745
6.08640864086409,35.9816100049479
6.08650865086509,35.9815115788291
6.08660866086609,35.981413156218
6.08670867086709,35.9813147371146
6.08680868086809,35.9812163215186
6.08690869086909,35.9811179094302
6.08700870087009,35.9810195008493
6.08710871087109,35.9809210957757
6.08720872087209,35.9808226942094
6.08730873087309,35.9807242961504
6.08740874087409,35.9806259015986
