1	-45.94255056
1.0009	-45.95926099
1.0018	-45.93624377
1.0027	-45.84583437
1.0036	-45.80456203
1.0045	-45.7880291
1.0054	-45.7503979
1.0063	-45.70101575
1.0072	-45.62599536
1.0081	-45.56977144
1.009	-45.53167184
1.0099	-45.46966344
1.0108	-45.33048731
1.0117	-45.32884152
1.0126	-45.24958822
1.0135	-45.17210036
1.0144	-45.08290211
1.0153	-45.06933521
1.0162	-45.03149427
1.0171	-44.96940717
1.018	-44.94280438
1.0189	-44.85111749
1.0198	-44.87414872
1.0207	-44.89813431
1.0216	-44.8367039
1.0225	-44.8118662
1.0234	-44.83449523
1.0243	-44.93089747
1.0252	-44.98205463
1.0261	-44.97907854
1.027	-45.11117095
1.0279	-45.25880948
1.0288	-45.36273785
1.0297	-45.48063031
1.0306	-45.68193488
1.0315	-45.7594257
1.0324	-45.80821209
1.0333	-45.73922419
1.0342	-45.57186555
1.0351	-45.34261608
1.036	-45.11437224
1.0369	-44.80618052
1.0378	-44.63049076
1.0387	-44.50351331
1.0396	-44.42717586
1.0405	-44.35830614
1.0414	-44.23512918
1.0423	-44.13563859
1.0432	-43.94550702
1.0441	-43.76073734
1.045	-43.52009886
1.0459	-43.24352693
1.0468	-43.12182572
1.0477	-42.88320313
1.0486	-42.63646336
1.0495	-42.36755306
1.0504	-42.20022924
1.0513	-42.16054527
1.0522	-42.34451929
1.0531	-42.69488509
1.054	-42.8641417
1.0549	-42.89028832
1.0558	-42.80668952
1.0567	-42.67667809
1.0576	-42.53902606
1.0585	-42.41239105
1.0594	-42.35983524
1.0603	-42.22498952
1.0612	-42.11140606
1.0621	-42.06626688
1.063	-42.06612282
1.0639	-42.03493209
1.0648	-41.99527107
1.0657	-42.0891812
1.0666	-42.1851323
1.0675	-42.33391412
1.0684	-42.53607418
1.0693	-42.89651801
1.0702	-43.30796592
1.0711	-43.73303396
1.072	-43.92338085
1.0729	-43.92071111
1.0738	-43.79402494
1.0747	-43.50771017
1.0756	-43.22511185
1.0765	-42.98689308
1.0774	-42.81476521
1.0783	-42.6717191
1.0792	-42.54293744
1.0801	-42.40867482
1.081	-42.3536886
1.0819	-42.30134518
1.0828	-42.24473454
1.0837	-42.21889277
1.0846	-42.14697212
1.0855	-42.1573196
1.0864	-42.16292846
1.0873	-42.11998912
1.0882	-42.07352804
1.0891	-42.0990858
1.09	-42.05903864
1.0909	-42.02848801
1.0918	-42.00409571
1.0927	-41.9544501
1.0936	-41.95074609
1.0945	-41.86351266
1.0954	-41.81141154
1.0963	-41.78342093
1.0972	-41.75087135
1.0981	-41.7283584
1.099	-41.64055127
1.0999	-41.59622547
1.1008	-41.58467315
1.1017	-41.51445038
1.1026	-41.46191666
1.1035	-41.40112306
1.1044	-41.35389868
1.1053	-41.28858733
1.1062	-41.21955798
1.1071	-41.12942624
1.108	-41.06143786
1.1089	-41.00192601
1.1098	-40.92722255
1.1107	-40.82670783
1.1116	-40.73179572
1.1125	-40.67568315
1.1134	-40.61889124
1.1143	-40.52559127
1.1152	-40.50072639
1.1161	-40.51877074
1.117	-40.50153232
1.1179	-40.46376546
1.1188	-40.40677362
1.1197	-40.38201077
1.1206	-40.3248374
1.1215	-40.21726128
1.1224	-40.09483682
1.1233	-40.04134931
1.1242	-39.95210379
1.1251	-39.86860674
1.126	-39.76201768
1.1269	-39.72107701
1.1278	-39.68503049
1.1287	-39.65698179
1.1296	-39.77903455
1.1305	-40.1956557
1.1314	-40.97568521
1.1323	-41.53672171
1.1332	-41.55815349
1.1341	-41.37975282
1.135	-41.20046944
1.1359	-40.97751786
1.1368	-40.75313821
1.1377	-40.45107152
1.1386	-40.10474051
1.1395	-39.79462766
1.1404	-39.54058436
1.1413	-39.51859378
1.1422	-39.72383273
1.1431	-40.12151588
1.144	-40.57746054
1.1449	-40.99288094
1.1458	-41.35947351
1.1467	-41.65161904
1.1476	-41.83916259
1.1485	-41.89798298
1.1494	-41.99409666
1.1503	-42.04146633
1.1512	-42.04668835
1.1521	-42.0716569
1.153	-42.06273026
1.1539	-42.06977285
1.1548	-42.05866479
1.1557	-42.06160824
1.1566	-42.03875215
1.1575	-42.05833667
1.1584	-42.12754851
1.1593	-42.18063206
1.1602	-42.2797897
1.1611	-42.39316158
1.162	-42.621009
1.1629	-42.96433806
1.1638	-43.40575721
1.1647	-43.96143747
1.1656	-44.57892462
1.1665	-45.23653508
1.1674	-45.85163744
1.1683	-46.59029077
1.1692	-47.47666381
1.1701	-48.49040756
1.171	-49.63280397
1.1719	-50.99992469
1.1728	-52.2925447
1.1737	-53.57836318
1.1746	-54.28474166
1.1755	-54.34892893
1.1764	-53.83011007
1.1773	-53.12859491
1.1782	-52.57825712
1.1791	-51.95489889
1.18	-51.41207407
1.1809	-50.95619324
1.1818	-50.6087747
1.1827	-50.18713064
1.1836	-49.74347582
1.1845	-49.30599131
1.1854	-48.98867143
1.1863	-48.54938641
1.1872	-48.25034852
1.1881	-47.99150083
1.189	-47.84670251
1.1899	-47.76740557
1.1908	-47.72349876
1.1917	-47.67721038
1.1926	-47.71668441
1.1935	-47.79376195
1.1944	-47.8818938
1.1953	-48.0096139
1.1962	-48.18151608
1.1971	-48.40958467
1.198	-48.58867463
1.1989	-48.80529145
1.1998	-49.06774747
1.2007	-49.32429394
1.2016	-49.57977132
1.2025	-49.8163879
1.2034	-49.9252693
1.2043	-49.98261401
1.2052	-49.9787554
1.2061	-49.86577026
1.207	-49.74035419
1.2079	-49.77688903
1.2088	-49.74502235
1.2097	-49.71658838
1.2106	-49.67126476
