1	-45.97423043
1.00128571	-45.9180523
1.00257143	-45.86549307
1.00385714	-45.81553378
1.00514286	-45.75546593
1.00642857	-45.67606252
1.00771429	-45.60499882
1.009	-45.51108813
1.01028571	-45.41477395
1.01157143	-45.33200843
1.01285714	-45.2372334
1.01414286	-45.14882663
1.01542857	-45.06307651
1.01671429	-44.97709965
1.018	-44.93457418
1.01928571	-44.90734681
1.02057143	-44.89036267
1.02185714	-44.90978269
1.02314286	-44.93858372
1.02442857	-45.01578119
1.02571429	-45.1207606
1.027	-45.2926636
1.02828571	-45.51324754
1.02957143	-45.79559721
1.03085714	-46.0660048
1.03214286	-46.18905354
1.03342857	-46.08172181
1.03471429	-45.74508484
1.036	-45.32059708
1.03728571	-44.97487568
1.03857143	-44.7689759
1.03985714	-44.67170055
1.04114286	-44.55270535
1.04242857	-44.31771573
1.04371429	-43.98079021
1.045	-43.63254179
1.04628571	-43.29113239
1.04757143	-42.95976845
1.04885714	-42.63712922
1.05014286	-42.32953022
1.05142857	-42.23203187
1.05271429	-42.60272836
1.054	-42.8873746
1.05528571	-42.83763144
1.05657143	-42.67877023
1.05785714	-42.5086043
1.05914286	-42.34693154
1.06042857	-42.21283162
1.06171429	-42.10107887
1.063	-42.0186469
1.06428571	-41.96882968
1.06557143	-41.97886826
1.06685714	-42.06503381
1.06814286	-42.30485787
1.06942857	-42.77139563
1.07071429	-43.48737643
1.072	-44.11481622
1.07328571	-44.18343645
1.07457143	-43.80342761
1.07585714	-43.36168143
1.07714286	-42.99376719
1.07842857	-42.72897693
1.07971429	-42.54114805
1.081	-42.40678294
1.08228571	-42.31782883
1.08357143	-42.26312517
1.08485714	-42.22103728
1.08614286	-42.19428852
1.08742857	-42.16575291
1.08871429	-42.14349565
1.09	-42.11462905
1.09128571	-42.06582909
1.09257143	-42.02467341
1.09385714	-41.96000115
1.09514286	-41.8973147
1.09642857	-41.84216688
1.09771429	-41.77282136
1.099	-41.70984071
1.10028571	-41.64674433
1.10157143	-41.57801691
1.10285714	-41.50068868
1.10414286	-41.42111941
1.10542857	-41.33321528
1.10671429	-41.23823847
1.108	-41.14118581
1.10928571	-41.03334801
1.11057143	-40.91452829
1.11185714	-40.79427854
1.11314286	-40.68398521
1.11442857	-40.60824356
1.11571429	-40.57751502
1.117	-40.56252521
1.11828571	-40.5246474
1.11957143	-40.4440406
1.12085714	-40.33157974
1.12214286	-40.20928083
1.12342857	-40.07297023
1.12471429	-39.95173152
1.126	-39.83677073
1.12728571	-39.73134221
1.12857143	-39.68634112
1.12985714	-39.88487798
1.13114286	-40.76056835
1.13242857	-41.61858258
1.13371429	-41.56413088
1.135	-41.28725034
1.13628571	-41.00315098
1.13757143	-40.64203117
1.13885714	-40.14696273
1.14014286	-39.66301131
1.14142857	-39.58938071
1.14271429	-40.04076964
1.144	-40.68309107
1.14528571	-41.27233264
1.14657143	-41.68172185
1.14785714	-41.9224449
1.14914286	-42.02975915
1.15042857	-42.07229184
1.15171429	-42.08189286
1.153	-42.08468665
1.15428571	-42.07694053
1.15557143	-42.08928713
1.15685714	-42.10645827
1.15814286	-42.15263276
1.15942857	-42.24718853
1.16071429	-42.420234
1.162	-42.70685048
1.16328571	-43.195809
1.16457143	-43.94723461
1.16585714	-44.81025543
1.16714286	-45.73550856
1.16842857	-46.8169224
1.16971429	-48.14860616
1.171	-49.79660761
1.17228571	-51.7305034
1.17357143	-53.52162993
1.17485714	-54.31003574
1.17614286	-53.83864536
1.17742857	-52.85360791
1.17871429	-51.96786701
1.18	-51.29684605
1.18128571	-50.7781552
1.18257143	-50.28596123
1.18385714	-49.76148935
1.18514286	-49.25093429
1.18642857	-48.7442288
1.18771429	-48.33636802
1.189	-48.03345584
1.19028571	-47.89361628
1.19157143	-47.87225904
1.19285714	-47.88384853
1.19414286	-48.01165518
1.19542857	-48.18982938
1.19671429	-48.43495493
1.198	-48.72685805
1.19928571	-49.05617402
1.20057143	-49.43866773
1.20185714	-49.79382129
1.20314286	-50.03101624
1.20442857	-50.09660282
1.20571429	-50.02215589
1.207	-49.91771289
1.20828571	-49.86284181
1.20957143	-49.81994915
1.21085714	-49.83686404
1.21214286	-49.79450709
1.21342857	-49.68588097
1.21471429	-49.46606272
1.216	-49.02215573
1.21728571	-48.37661385
1.21857143	-47.52258945
1.21985714	-46.74891025
1.22114286	-46.1358236
1.22242857	-45.73622077
1.22371429	-45.48259447
1.225	-45.30250956
1.22628571	-45.20398378
1.22757143	-45.16695818
1.22885714	-45.16036091
1.23014286	-45.17212415
1.23142857	-45.22463011
1.23271429	-45.27936165
1.234	-45.34967488
1.23528571	-45.42381889
1.23657143	-45.51068671
1.23785714	-45.5840625
1.23914286	-45.68255931
1.24042857	-45.78718258
1.24171429	-45.88748245
1.243	-46.00194841
1.24428571	-46.11844381
1.24557143	-46.25496654
1.24685714	-46.4070644
1.24814286	-46.58931892
1.24942857	-46.73169088
1.25071429	-46.81008836
1.252	-46.7667163
1.25328571	-46.86157106
1.25457143	-47.08133999
1.25585714	-47.25992055
1.25714286	-47.32448694
1.25842857	-47.31182843
1.25971429	-47.30111572
1.261	-47.32924535
1.26228571	-47.49522267
1.26357143	-47.82502855
1.26485714	-48.25555203
1.26614286	-48.6646697
1.26742857	-49.09018765
1.26871429	-49.47899324
1.27	-49.83724737
1.27128571	-50.20470719
1.27257143	-50.58062877
1.27385714	-50.93087967
1.27514286	-51.2594112
1.27642857	-51.60202281
1.27771429	-51.91772653
1.279	-52.25060615
1.28028571	-52.55110953
1.28157143	-52.88069166
