4000000000;-18.17257867;-90.7015795
4000600000;-18.17312941;-108.0593016
4001200000;-18.17301388;-125.4164938
4001800000;-18.17109916;-142.7795696
4002400000;-18.16946406;-160.1471113
4003000000;-18.16658557;-177.5215179
4003600000;-18.16446405;165.0968236
4004200000;-18.16196794;147.7031542
4004800000;-18.1602137;130.3062712
4005400000;-18.15885115;112.9004228
4006000000;-18.15887953;95.48820224
4006600000;-18.16011083;78.07377177
4007200000;-18.16203859;60.65442968
4007800000;-18.16564169;43.2361353
4008400000;-18.17056169;25.81841027
4009000000;-18.17593335;8.404912513
4009600000;-18.18320904;-9.004711874
4010200000;-18.1904135;-26.41131285
4010800000;-18.19879442;-43.80992098
4011400000;-18.20713765;-61.20410506
4012000000;-18.21530183;-78.59205067
4012600000;-18.22392995;-95.97433814
4013200000;-18.23181684;-113.35556
4013800000;-18.23953903;-130.7314606
4014400000;-18.2468315;-148.1089429
4015000000;-18.25354752;-165.4863793
4015600000;-18.26015267;177.1364489
4016200000;-18.26689818;159.7581215
4016800000;-18.27348159;142.374735
4017400000;-18.28073588;124.9938084
4018000000;-18.28813034;107.60815
4018600000;-18.29666566;90.22092472
4019200000;-18.30542248;72.83385531
4019800000;-18.31452413;55.449767
4020400000;-18.32512141;38.06724065
4021000000;-18.33640263;20.68647339
4021600000;-18.34794739;3.310663899
4022200000;-18.35964151;-14.05784685
4022800000;-18.37269879;-31.4194474
4023400000;-18.38496394;-48.77617654
4024000000;-18.39688592;-66.12686282
4024600000;-18.40901987;-83.47004557
4025200000;-18.41972588;-100.8072589
4025800000;-18.43018067;-118.1412963
4026400000;-18.44042509;-135.4705653
4027000000;-18.44974883;-152.7963635
4027600000;-18.45739087;-170.1257433
4028200000;-18.46508044;172.5469942
4028800000;-18.47185313;155.2169016
4029400000;-18.47738576;137.8818938
4030000000;-18.48335284;120.5428176
4030600000;-18.48909495;103.1997954
4031200000;-18.49495455;85.85493147
4031800000;-18.50095296;68.50580209
4032400000;-18.50785733;51.15291539
4033000000;-18.51493496;33.80016069
4033600000;-18.52224428;16.44776845
4034200000;-18.53099154;-0.904438306
4034800000;-18.53930883;-18.25494428
4035400000;-18.54901164;-35.59956757
4036000000;-18.55808852;-52.93988854
4036600000;-18.56767746;-70.27811364
4037200000;-18.57757071;-87.61032822
4037800000;-18.58621344;-104.9388784
4038400000;-18.59453138;-122.2618004
4039000000;-18.60271655;-139.5814305
4039600000;-18.60962233;-156.9004969
4040200000;-18.61617078;-174.216181
4040800000;-18.62160266;168.4645429
4041400000;-18.62584733;151.1480173
4042000000;-18.62945388;133.8235372
4042600000;-18.63358714;116.5002981
4043200000;-18.63698116;99.1699643
4043800000;-18.63969213;81.83369775
4044400000;-18.64279419;64.49367052
4045000000;-18.64497287;47.14607095
4045600000;-18.64849283;29.79242026
4046200000;-18.6522886;12.43809294
4046800000;-18.65651368;-4.921268093
4047400000;-18.66177083;-22.28221735
4048000000;-18.66663428;-39.64329219
4048600000;-18.67352284;-57.00522021
4049200000;-18.67975338;-74.3665385
4049800000;-18.68756968;-91.72463071
4050400000;-18.6958968;-109.0827935
4051000000;-18.70406116;-126.4378471
4051600000;-18.71228647;-143.7909223
4052200000;-18.72066338;-161.1383734
4052800000;-18.72936994;-178.4865411
4053400000;-18.73786162;164.1689733
4054000000;-18.74597701;146.8230328
4054600000;-18.7549425;129.4778309
4055200000;-18.76316741;112.1317053
4055800000;-18.77217346;94.78655113
4056400000;-18.78067169;77.43998564
4057000000;-18.78962643;60.09371283
4057600000;-18.79827046;42.74669959
4058200000;-18.80792897;25.39873986
4058800000;-18.81823311;8.054497919
4059400000;-18.82803572;-9.29069737
4060000000;-18.83906866;-26.63487743
4060600000;-18.84986665;-43.97506636
4061200000;-18.86092146;-61.31316539
4061800000;-18.8724827;-78.64899511
4062400000;-18.88382117;-95.97601474
4063000000;-18.89590139;-113.3032084
4063600000;-18.907757;-130.6244113
4064200000;-18.91918817;-147.9413429
4064800000;-18.92987407;-165.2569719
4065400000;-18.94072619;177.433235
4066000000;-18.95047165;160.1230975
4066600000;-18.96042145;142.8128548
4067200000;-18.96919488;125.5048252
4067800000;-18.97743459;108.191018
4068400000;-18.98541236;90.87878566
4069000000;-18.9927413;73.56105224
4069600000;-18.99999211;56.24012125
4070200000;-19.00758575;38.91667087
4070800000;-19.01546613;21.58808351
4071400000;-19.02363732;4.256277768
4072000000;-19.03217652;-13.0776728
4072600000;-19.04187041;-30.41502857
4073200000;-19.05164904;-47.75298967
4073800000;-19.06299249;-65.08848959
4074400000;-19.07511852;-82.42282879
4075000000;-19.08783539;-99.75630368
4075600000;-19.10067631;-117.0854729
4076200000;-19.11551285;-134.4084932
4076800000;-19.13009962;-151.7259027
4077400000;-19.14534789;-169.0397767
4078000000;-19.16055134;173.6548539
4078600000;-19.17573941;156.356236
4079200000;-19.1908743;139.065971
4079800000;-19.20623329;121.7838551
4080400000;-19.22070606;104.5055525
4081000000;-19.234423;87.23141989
4081600000;-19.24797562;69.96341904
4082200000;-19.26059706;52.69642701
4082800000;-19.272983;35.43359397
4083400000;-19.28417885;18.17132955
4084000000;-19.29490682;0.909670866
4084600000;-19.30499037;-16.3504766
4085200000;-19.31503869;-33.61072638
