f Amp Fase
100000000.0 -10.970510169042708 -115.616019713
100390039.0039004 -11.052457540134482 -127.921102626
100780078.00780077 -11.132876781543548 -140.01107607
101170117.01170117 -11.236865682212176 -151.885369065
101560156.01560156 -11.331633791335838 -163.55810881
101950195.01950195 -11.431111592512657 -175.028115346
102340234.02340233 -11.540153209945696 173.68516236
102730273.02730273 -11.635662281551271 162.567117722
103120312.03120312 -11.734818653813019 151.611830569
103510351.03510351 -11.828963895515496 140.797198569
103900390.0390039 -11.916450178921771 130.108506508
104290429.04290429 -12.012162244820386 119.5414467
104680468.04680468 -12.09374382920931 109.079907452
105070507.05070508 -12.168552063310702 98.7126839728
105460546.05460545 -12.253260088910991 88.4286079801
105850585.05850585 -12.316844521053905 78.2202249189
106240624.06240624 -12.382234597121691 68.0779421898
106630663.06630664 -12.445763465148406 57.997536742
107020702.07020701 -12.496423878886677 47.9696716154
107410741.07410741 -12.553117023248676 37.9880183707
107800780.0780078 -12.601450477271143 28.0494932482
108190819.0819082 -12.647571434526188 18.1425313933
108580858.08580858 -12.695590508152097 8.26303129041
108970897.08970897 -12.724147272433243 -1.5831503184
109360936.09360936 -12.755834055370265 -11.4092499728
109750975.09750976 -12.79120446941847 -21.2130805201
110141014.10141014 -12.80546196991864 -30.9971644235
110531053.10531053 -12.832399082613602 -40.771789218
110921092.10921092 -12.85630997503283 -50.5322193556
111311131.11311132 -12.866580150733908 -60.2782985946
111701170.1170117 -12.885207216506402 -70.0210439253
112091209.12091209 -12.891987114448206 -79.7500058002
112481248.12481248 -12.89800455105894 -89.4784075044
112871287.12871288 -12.902118332786745 -99.2032117647
113261326.13261326 -12.896899644697498 -108.918678751
113651365.13651365 -12.900292135776112 -118.640437558
114041404.14041404 -12.898703596121528 -128.359881526
114431443.14431444 -12.883458927633296 -138.079522421
114821482.14821482 -12.882183735780874 -147.811857808
115211521.15211521 -12.868987210793447 -157.55374994
115601560.1560156 -12.845771388054487 -167.292816517
115991599.159916 -12.837092703869322 -177.001182576
116381638.16381638 -12.810310038208865 173.281556728
116771677.16771677 -12.78466920805993 163.536424578
117161716.17161717 -12.76338656407108 153.773969118
117551755.17551756 -12.732503226598428 143.990889899
117941794.17941794 -12.707070757541237 134.190530107
118331833.18331833 -12.674159469617761 124.373100492
118721872.18721873 -12.631642050350465 114.52941755
119111911.1911191 -12.598467216475736 104.656365359
119501950.1950195 -12.555005620479323 94.7639703655
119891989.19891989 -12.50497922732997 84.8466046618
120282028.20282029 -12.469619094984118 74.8812495183
120672067.20672068 -12.41706894582129 64.8897206685
121062106.21062106 -12.36735603305223 54.8504469542
121452145.21452145 -12.323754632476865 44.7656052517
121842184.21842185 -12.26563063334794 34.6381093041
122232223.22232223 -12.213006004594558 24.4589080457
122622262.22622262 -12.15712323872486 14.2276249951
123012301.23012301 -12.096011278190815 3.94211692951
123402340.2340234 -12.046888598742626 -6.4104469999
123792379.2379238 -11.98754292937532 -16.812723021
124182418.24182418 -11.927393486299236 -27.2890228425
124572457.24572457 -11.881800376988744 -37.8364088501
124962496.24962497 -11.820842913330827 -48.4384677658
125352535.25352535 -11.768087226397679 -59.1103884804
125742574.25742574 -11.719923179653975 -69.8513188486
126132613.26132613 -11.665465349102623 -80.6487706476
126522652.26522653 -11.627407302840487 -91.5203509178
126912691.26912692 -11.588436030138825 -102.451645295
127302730.2730273 -11.555217308649723 -113.437058624
127692769.2769277 -11.53322774973914 -124.474582837
128082808.28082809 -11.50201784379682 -135.552781606
128472847.28472847 -11.482853331064229 -146.671237273
128862886.28862886 -11.47695415428343 -157.834365481
129252925.29252926 -11.460619418090165 -168.994448428
129642964.29642965 -11.467298421543852 179.804245343
130033003.30033004 -11.481343733327519 168.598962532
130423042.30423042 -11.4908375024128 157.412390153
130813081.30813082 -11.519268646536991 146.21803351
131203120.31203121 -11.54629828210214 135.051969758
131593159.31593159 -11.580470139327668 123.911879957
131983198.31983198 -11.623230429055502 112.806714978
132373237.32373238 -11.666743627227984 101.741755921
132763276.32763277 -11.7236587699337 90.7210039407
133153315.33153316 -11.784612687353732 79.7518094811
133543354.33543354 -11.842491195800156 68.8459597052
133933393.33933394 -11.921647169310255 57.9881720108
134323432.34323433 -11.986417927137769 47.2112778354
134713471.3471347 -12.059215140035546 36.4956165251
135103510.35103512 -12.137828747268046 25.8485628435
135493549.3549355 -12.213432868029786 15.2655154447
135883588.35883588 -12.303042037136873 4.75370903521
136273627.36273628 -12.38624232424218 -5.68879240006
136663666.36663666 -12.47611985885499 -16.0632857226
137053705.37053704 -12.569312439590242 -26.3724668265
137443744.37443745 -12.650474100152309 -36.6048506875
137833783.37833783 -12.74236061972619 -46.7711931494
138223822.3822382 -12.831730751202162 -56.8788723354
138613861.38613862 -12.910376574333423 -66.9117427956
139003900.390039 -13.007580888790445 -76.9047032071
139393939.3939394 -13.09153107668269 -86.8239623149
139783978.39783978 -13.176916814562961 -96.6925789564
140174017.4017402 -13.270017189932407 -106.511642113
140564056.40564057 -13.348686040277759 -116.261595358
140954095.40954095 -13.431985316307472 -125.971670409
141344134.41344136 -13.512303686727648 -135.640618182
141734173.41734174 -13.585746712923676 -145.258824762
142124212.42124212 -13.67106108325647 -154.849396723
142514251.42514253 -13.746022904259307 -164.375835404
142904290.4290429 -13.813888941547528 -173.867728171
143294329.43294328 -13.896598155198303 176.662092988
143684368.4368437 -13.958581159207188 167.236748078
144074407.44074407 -14.02408001899249 157.846124247
144464446.44464445 -14.09284851169124 148.492744013
144854485.44854486 -14.148890639038578 139.170327742
145244524.45244524 -14.214478003721196 129.865457812
145634563.45634565 -14.27340773495464 120.6051929
146024602.46024603 -14.330626032489896 111.35150969
146414641.46414644 -14.392085105394303 102.110293876
146804680.4680468 -14.436235223141246 92.9117369157
147194719.4719472 -14.482469029229554 83.7173416956
147584758.4758476 -14.53643885074721 74.5252288384
147974797.47974798 -14.569568249529393 65.3607883651
148364836.48364836 -14.614324971271248 56.195858361
148754875.48754877 -14.664125702085313 47.0376288627
149144914.49144915 -14.694271012296202 37.9059815957
149534953.49534953 -14.736978900275028 28.7716438244
149924992.49924994 -14.772126153477389 19.6430187002
150315031.5031503 -14.80023745128773 10.5338976211
150705070.5070507 -14.834352587491747 1.41827702405
151095109.5109511 -14.859631863318171 -7.67618792306
151485148.51485148 -14.885856545284897 -16.7880456693
151875187.51875186 -14.91837137499068 -25.8849597529
152265226.52265227 -14.935531946928293 -34.9711387479
152655265.52655265 -14.957558170907262 -44.0546112405
153045304.53045306 -14.984209388257149 -53.1567647551
153435343.53435344 -14.991783597736587 -62.2420452943
153825382.53825384 -15.011846772325654 -71.3745606631
154215421.54215422 -15.027244975769259 -80.5118179804
154605460.5460546 -15.036763354857943 -89.643095294
154995499.549955 -15.059330543647869 -98.7724555168
155385538.5538554 -15.074686570304143 -107.88794519
155775577.55775577 -15.092291957244461 -116.997555891
156165616.56165618 -15.115277296369534 -126.106875592
156555655.56555656 -15.121182009184926 -135.186782453
156945694.56945693 -15.134556418125092 -144.268409407
157335733.57335734 -15.151057149500396 -153.343101668
157725772.57725772 -15.150574649524224 -162.399896481
158115811.5811581 -15.167000399748362 -171.472347454
158505850.5850585 -15.178432019517656 179.457178369
158895889.5889589 -15.18257822386767 170.398372115
159285928.5928593 -15.197042762004529 161.32665715
159675967.59675968 -15.200611007311593 152.25984533
160066006.6006601 -15.208182851762814 143.190018504
160456045.60456046 -15.218603640458035 134.144408158
160846084.60846084 -15.223374129990155 125.136010508
161236123.61236125 -15.2385406999578 116.173735604
161626162.61626163 -15.25006638129091 107.246148664
162016201.620162 -15.245186880854824 98.3771231532
162406240.62406242 -15.254069203385235 89.4857236534
162796279.6279628 -15.252143809758966 80.6293123209
163186318.63186318 -15.236692448807467 71.7757369777
163576357.6357636 -15.236812797079825 62.8958655104
163966396.63966396 -15.223324041423968 54.0382719345
164356435.64356434 -15.208461405832292 45.1893159082
164746474.64746475 -15.20411673976918 36.3135551445
165136513.65136513 -15.185959641986425 27.4680980707
165526552.65526554 -15.173364572341297 18.6167061747
165916591.65916592 -15.15983635425558 9.75674545684
166306630.66306633 -15.132976149918187 0.924864059604
166696669.6669667 -15.115806285747064 -7.93266398879
167086708.6708671 -15.090595669378434 -16.76715338
167476747.6747675 -15.054288153813557 -25.5968203247
167866786.67866787 -15.035978181274132 -34.4582786174
168256825.68256825 -15.002204780178356 -43.2982632941
168646864.68646866 -14.969384487104463 -52.1454656076
169036903.69036904 -14.942842000651066 -61.0131920964
169426942.69426942 -14.89910679215524 -69.8615902557
169816981.69816983 -14.861658246035763 -78.7337487712
170207020.7020702 -14.819416798428096 -87.6054593071
170597059.7059706 -14.769351300652554 -96.4760257663
170987098.709871 -14.731883117452169 -105.385789833
171377137.7137714 -14.683478869690834 -114.293066508
171767176.71767175 -14.62792743547428 -123.19218535
172157215.72157216 -14.587779142413327 -132.139873959
172547254.72547257 -14.525849369218747 -141.063689841
172937293.72937295 -14.465725265470352 -150.011104343
173327332.73327333 -14.411955061207209 -158.988298015
173717371.73717374 -14.344707240510118 -167.956767013
174107410.74107412 -14.28779395645229 -176.964409325
174497449.7449745 -14.22560048749238 174.014202221
174887488.7488749 -14.161122648612633 164.982753431
175277527.75277528 -14.101160356887485 155.912162407
175667566.75667566 -14.026028582353733 146.847075543
176057605.76057607 -13.950540644899307 137.750308945
176447644.76447645 -13.885670325469286 128.597837053
176837683.76837683 -13.800803111235421 119.430812031
177227722.77227724 -13.726715054593582 110.224159466
177617761.77617761 -13.664862782628692 100.98151784
178007800.780078 -13.58119968126082 91.7603109682
178397839.7839784 -13.511631116556813 82.5035669429
178787878.7878788 -13.438990975400122 73.2426079781
179177917.79177916 -13.355519667694569 63.9842415672
179567956.79567957 -13.279868488488983 54.6987982485
179957995.79957998 -13.198214758746143 45.3984768482
180348034.80348036 -13.112557462870903 36.0899015135
180738073.80738074 -13.037500112199996 26.7406695463
181128112.81128114 -12.948885031371521 17.3935754861
181518151.81518152 -12.861756576426206 8.02297621995
181908190.8190819 -12.785993099829533 -1.38585503083
182298229.8229823 -12.687661373982124 -10.7826898538
182688268.8268827 -12.601658759279712 -20.2187798491
183078307.83078307 -12.51060253323348 -29.6663725167
183468346.83468348 -12.409689612617182 -39.1249020719
183858385.83858386 -12.323384378100164 -48.6276857919
184248424.84248424 -12.228383438752125 -58.1458211785
184638463.84638464 -12.134069768992898 -67.686443096
185028502.85028505 -12.045430161904685 -77.2681456316
185418541.8541854 -11.93741837462813 -86.850215794
185808580.8580858 -11.837190113149036 -96.4727223478
186198619.86198622 -11.740849106517102 -106.146195991
186588658.8658866 -11.623395635364338 -115.818362675
186978697.86978698 -11.527145978400718 -125.55586331
187368736.8736874 -11.423900539294443 -135.322726478
187758775.87758777 -11.311692806779503 -145.121537295
188148814.88148814 -11.211301655879208 -154.986403431
188538853.88538855 -11.098838484099778 -164.874044974
188928892.88928893 -10.989333969071328 -174.780795942
189318931.8931893 -10.878064317709292 175.264633391
189708970.89708972 -10.76022067229054 165.257512566
190099009.9009901 -10.654437389430072 155.187781542
190489048.90489048 -10.545631990658471 145.072463537
190879087.9087909 -10.423850724274251 134.913381405
191269126.9126913 -10.320836818885525 124.688705496
191659165.91659164 -10.207868685786675 114.426070256
192049204.92049205 -10.084383433062545 104.119890823
192439243.92439246 -9.981306543630476 93.7324343499
192829282.92829284 -9.865683462350649 83.3137676707
193219321.93219322 -9.753536395096084 72.8390752693
193609360.93609363 -9.65531731503189 62.3034181993
193999399.939994 -9.545976017623193 51.7279652329
194389438.9438944 -9.447023214983876 41.0957782245
194779477.9477948 -9.34964621320136 30.4127723993
195169516.95169517 -9.244856095062536 19.6846669185
195559555.95559555 -9.154935484519763 8.90996981216
195949594.95949596 -9.062332956959079 -1.9061287465
196339633.96339634 -8.962592769538317 -12.7434208626
196729672.96729672 -8.887263690285362 -23.6238877057
197119711.97119713 -8.803210539006113 -34.5238002443
197509750.97509754 -8.724041864242626 -45.4514103272
197899789.9789979 -8.657272551365322 -56.3996218737
198289828.9828983 -8.577955836971302 -67.356220767
198679867.9867987 -8.511971028861575 -78.3302459155
199069906.99069908 -8.444807684090629 -89.3138499614
199459945.99459946 -8.375130658457817 -100.302999449
199849984.99849987 -8.323717393592647 -111.301510189
200240024.00240025 -8.260412340057902 -122.298933287
200630063.00630063 -8.20944332450843 -133.304125582
201020102.01020104 -8.16261343769514 -144.313737843
201410141.01410142 -8.10077701139533 -155.304878765
201800180.0180018 -8.057647600467007 -166.311308004
202190219.0219022 -8.007708576074302 -177.305520398
202580258.02580258 -7.955104633249618 171.707358389
202970297.02970296 -7.920073253554194 160.711517884
203360336.03360337 -7.874281924949029 149.722105255
203750375.03750375 -7.835000239214599 138.733237903
204140414.04140413 -7.80136582206736 127.736465711
204530453.04530454 -7.752562950441729 116.743361213
204920492.04920495 -7.714097028393876 105.735737788
205310531.0531053 -7.678171141342098 94.7224022013
205700570.0570057 -7.624591926686426 83.7094767607
206090609.0609061 -7.593745604484221 72.6622537693
206480648.0648065 -7.555914399075272 61.5968339461
206870687.06870687 -7.512870164245987 50.5144537058
207260726.07260728 -7.4808981176808045 39.3846678882
207650765.07650766 -7.436793529416036 28.2438117863
208040804.08040804 -7.398067251626821 17.053882912
208430843.08430845 -7.359395901081205 5.83090851429
208820882.08820882 -7.316334812769931 -5.44921103463
209210921.0921092 -7.288134367758766 -16.7846416734
209600960.0960096 -7.256766989685808 -28.1612726525
209990999.09991 -7.216389497715524 -39.5981150622
210381038.10381037 -7.198859079135858 -51.1121779848
210771077.10771078 -7.168966856046016 -62.6618044407
211161116.1116112 -7.138068943527625 -74.2742762697
211551155.11551154 -7.128765875503079 -85.9566419909
211941194.11941195 -7.109652839062532 -97.6826232135
212331233.12331235 -7.103663251468429 -109.458262967
