"Freq [GHz]","dB(St(2,1)) []"
1,-0.0296152767447152
1.00010000500025,-0.0296227985303553
1.0002000100005,-0.0296303219910468
1.00030001500075,-0.0296378471272738
1.000400020001,-0.0296453739395247
1.00050002500125,-0.0296529024282855
1.0006000300015,-0.0296604325940368
1.00070003500175,-0.0296679644372639
1.000800040002,-0.0296754979584558
1.00090004500225,-0.0296830331580968
1.0010000500025,-0.0296905700366713
1.00110005500275,-0.0296981085946674
1.001200060003,-0.0297056488325724
1.00130006500325,-0.0297131907508715
1.0014000700035,-0.0297207343500482
1.00150007500375,-0.0297282796305905
1.001600080004,-0.0297358265929886
1.00170008500425,-0.0297433752377297
1.0018000900045,-0.0297509255652992
1.00190009500475,-0.0297584775761843
1.002000100005,-0.0297660312708721
1.00210010500525,-0.0297735866498539
1.0022001100055,-0.0297811437136178
1.00230011500575,-0.0297887024626472
1.002400120006,-0.0297962628974351
1.00250012500625,-0.0298038250184708
1.0026001300065,-0.0298113888262404
1.00270013500675,-0.0298189543212343
1.002800140007,-0.0298265215039425
1.00290014500725,-0.0298340903748532
1.0030001500075,-0.0298416609344567
1.00310015500775,-0.0298492331832421
1.003200160008,-0.0298568071217035
1.00330016500825,-0.0298643827503253
1.0034001700085,-0.0298719600696024
1.00350017500875,-0.029879539080024
1.003600180009,-0.0298871197820794
1.00370018500925,-0.0298947021762618
1.0038001900095,-0.029902286263064
1.00390019500975,-0.0299098720429745
1.00400020001,-0.0299174595164834
1.00410020501025,-0.0299250486840886
1.0042002100105,-0.0299326395462765
1.00430021501075,-0.0299402321035441
1.004400220011,-0.0299478263563767
1.00450022501125,-0.0299554223052751
1.0046002300115,-0.0299630199507277
1.00470023501175,-0.0299706192932275
1.004800240012,-0.0299782203332696
1.00490024501225,-0.0299858230713453
1.0050002500125,-0.0299934275079504
1.00510025501275,-0.0300010336435772
1.005200260013,-0.0300086414787188
1.00530026501325,-0.0300162510138703
1.0054002700135,-0.0300238622495286
1.00550027501375,-0.0300314751861851
1.005600280014,-0.0300390898243366
1.00570028501425,-0.0300467061644773
1.0058002900145,-0.0300543242071013
1.00590029501475,-0.0300619439527037
1.006000300015,-0.0300695654017815
1.00610030501525,-0.0300771885548317
1.0062003100155,-0.0300848134123485
1.00630031501575,-0.0300924399748289
1.006400320016,-0.030100068242767
1.00650032501625,-0.0301076982166608
1.0066003300165,-0.0301153298970074
1.00670033501675,-0.0301229632843047
1.006800340017,-0.0301305983790499
1.00690034501725,-0.0301382351817369
1.0070003500175,-0.030145873692864
1.00710035501775,-0.0301535139129319
1.007200360018,-0.0301611558424368
1.00730036501825,-0.0301687994818777
1.0074003700185,-0.0301764448317525
1.00750037501875,-0.0301840918925584
1.007600380019,-0.0301917406647954
1.00770038501925,-0.0301993911489604
1.0078003900195,-0.0302070433455563
1.00790039501975,-0.0302146972550823
1.00800040002,-0.0302223528780304
1.00810040502025,-0.0302300102149105
1.0082004100205,-0.0302376692662156
1.00830041502075,-0.0302453300324477
