f Amp Fase
5803960396.039604 -5.961637978421264 15.6241735243
5803980398.0398035 -5.963060379216847 15.1424310012
5804000400.040004 -5.960669977306935 14.7136013952
5804020402.040204 -5.959756191539018 14.1772929698
5804040404.040404 -5.962746140525561 13.7426641893
5804060406.040604 -5.956809363836695 13.123915311
5804080408.040804 -5.9610009818504235 12.7667504732
5804100410.041004 -5.963331094860932 12.2418020783
5804120412.041204 -5.965347677590406 11.7299917005
5804140414.041404 -5.962674863278466 11.3214906656
5804160416.041604 -5.970508847992491 10.7654305884
5804180418.041804 -5.958450453302643 10.2636254482
5804200420.042005 -5.955450238263945 9.80105290455
5804220422.042204 -5.962301644766153 9.30440839988
5804240424.042404 -5.959799074458269 8.65001025168
5804260426.042604 -5.963515119662492 8.29883311162
5804280428.042805 -5.958974835792139 7.83843852374
5804300430.043004 -5.9623181598065855 7.30502060952
5804320432.043204 -5.959650406469407 6.82935242838
5804340434.043405 -5.956338291332073 6.40179833295
5804360436.043604 -5.969190035233413 5.88585171576
5804380438.043804 -5.961679498284974 5.40960641163
5804400440.044004 -5.958630356239554 4.86256878849
5804420442.044205 -5.95899481753796 4.38255983434
5804440444.044404 -5.965357781448248 3.9201672327
5804460446.044604 -5.960439983818141 3.33131581207
5804480448.044805 -5.959176946468267 2.89987997971
5804500450.045005 -5.960365316262894 2.46581687828
5804520452.045204 -5.958700180707365 1.92546233561
5804540454.045404 -5.957835159100347 1.4058442401
5804560456.045605 -5.9640601685710815 0.945172854989
5804580458.045805 -5.956903445207642 0.502328208721
5804600460.046004 -5.95274602780477 -0.0980728545392
5804620462.046205 -5.959263602506777 -0.530026051177
5804640464.046405 -5.96205626130788 -1.04481850876
5804660466.046605 -5.957826937470569 -1.44882045805
5804680468.046804 -5.957117591585548 -1.95781005116
5804700470.047005 -5.957999246559332 -2.41402269537
5804720472.047205 -5.959898379582781 -2.98191159666
5804740474.047404 -5.957702969597407 -3.43785402945
5804760476.047605 -5.955742364246404 -3.9350233896
5804780478.047805 -5.9638062085669565 -4.35635230114
5804800480.048005 -5.97174091182778 -4.79116597287
5804820482.048204 -5.958533441269234 -5.42030615928
5804840484.048405 -5.9600634359293085 -5.91062916699
5804860486.048605 -5.959198600056181 -6.40209987209
5804880488.048805 -5.95834397849071 -6.87589343734
5804900490.049005 -5.961584250503852 -7.38204766413
5804920492.049205 -5.96447369735521 -7.86124338477
5804940494.049405 -5.959931565365276 -8.28664009713
5804960496.049605 -5.9567098595210135 -8.82334825564
