f Amp Fase
1900000000.0 -14.697451123002988 44.4091224785
1900010001.0001 -14.687420984049606 44.0444250928
1900020002.0002 -14.691625923410442 43.8062158774
1900030003.0003 -14.69644427420167 43.7549190919
1900040004.0004 -14.689607413781832 43.3791848076
1900050005.0005 -14.710281865997057 43.1190431119
1900060006.0006 -14.689140297906906 42.8137803813
1900070007.0007 -14.698498942055116 42.5288679943
1900080008.0008001 -14.697464120637179 42.4904770007
1900090009.0009 -14.704484654813761 42.4929491115
1900100010.0010002 -14.706116651845615 41.7511549734
1900110011.0011 -14.687277796307923 41.7137321098
1900120012.0012002 -14.703058463037602 41.514169168
1900130013.0013 -14.691935023301038 41.4766884476
1900140014.0014002 -14.69285171414649 40.963958652
1900150015.0015001 -14.703121760575236 40.8320304547
1900160016.0016003 -14.700949139700885 40.4080260908
1900170017.0017002 -14.695344695273224 40.2261792105
1900180018.0018003 -14.70457846182066 39.906474142
1900190019.0019002 -14.699226763093392 39.8188980588
1900200020.002 -14.70658331469501 39.6335946525
1900210021.0021002 -14.699800539293618 39.3865813598
1900220022.0022001 -14.697458672945016 38.9462995791
1900230023.0023003 -14.705317954331129 38.7578677209
1900240024.0024002 -14.706636263271973 38.4978224808
1900250025.0025003 -14.700172808471946 38.3976729874
1900260026.0026002 -14.700035331589023 38.0253378902
1900270027.0027003 -14.703714602787343 37.8775072659
1900280028.0028002 -14.688981615832189 37.9556367074
1900290029.0029004 -14.704595063387211 37.4197301919
1900300030.0030003 -14.691443919847648 37.2212600912
1900310031.0031004 -14.711126861964729 36.9652954061
1900320032.0032003 -14.700647353194894 36.6906693074
1900330033.0033004 -14.697325360605554 36.5735996149
1900340034.0034003 -14.702754012621238 36.3540732166
1900350035.0035005 -14.691166396079208 35.8554249593
1900360036.0036004 -14.696037134164431 35.8253880551
1900370037.0037003 -14.712473320836787 35.4281818115
1900380038.0038004 -14.692933060916413 35.3265265273
1900390039.0039003 -14.703594502895088 34.9719758938
1900400040.0040004 -14.700831493653643 35.0485893697
1900410041.0041003 -14.69786527580543 34.6110434563
1900420042.0042005 -14.703646414060794 34.1465392925
1900430043.0043004 -14.68743585548491 34.0445083808
1900440044.0044005 -14.691017530488633 33.7162282655
1900450045.0045004 -14.692553024386097 33.6891691902
1900460046.0046005 -14.703577420273321 33.3557593534
1900470047.0047004 -14.716412027865669 33.0497423745
1900480048.0048006 -14.701012357107622 32.598612882
1900490049.0049005 -14.689227961832161 32.6378252545
1900500050.0050006 -14.69687921241529 32.3337208828
1900510051.0051005 -14.700817571392156 32.1620309155
1900520052.0052006 -14.712162740818993 31.6810096574
1900530053.0053005 -14.706971546761888 31.7345836245
1900540054.0054007 -14.690158707964493 31.1791946202
1900550055.0055006 -14.702948394295134 31.2362059879
1900560056.0056005 -14.682740552876371 30.9949368304
1900570057.0057006 -14.70822597790237 30.5637697791
1900580058.0058005 -14.724081295477728 30.3763313788
1900590059.0059006 -14.693711067565108 30.0768712881
1900600060.0060005 -14.687290461257632 29.9554612484
1900610061.0061007 -14.720328895475216 29.5458898041
1900620062.0062006 -14.69433798332627 29.2667945283
1900630063.0063007 -14.689545299853336 29.2663509604
1900640064.0064006 -14.704613374034796 28.8062628298
1900650065.0065007 -14.691125986732915 28.5436306202
1900660066.0066006 -14.713014621726977 28.497925661
1900670067.0067008 -14.694110404018794 28.2813792538
1900680068.0068007 -14.70606523084089 27.8713817922
1900690069.0069008 -14.688147694038001 27.702368111
1900700070.0070007 -14.695483766207566 27.54150243
1900710071.0071008 -14.70705970704358 27.4693202938
1900720072.0072007 -14.698720711541489 27.0764991012
1900730073.0073006 -14.71864981769912 26.866368384
1900740074.0074008 -14.706871257632129 26.3336310251
1900750075.0075006 -14.690536847715075 26.2667132884
1900760076.0076008 -14.702384222295084 26.0405375467
1900770077.0077007 -14.69899952357282 25.5770130888
1900780078.0078008 -14.715891838083595 25.4675689075
1900790079.0079007 -14.702177831507683 25.3377803496
1900800080.0080009 -14.707862359032138 24.9434972713
1900810081.0081007 -14.718255579671158 24.7671503338
1900820082.008201 -14.706832673252059 24.5480478868
1900830083.0083008 -14.705380533536896 24.3011980759
1900840084.008401 -14.704013190621367 24.1529541308
1900850085.0085008 -14.707198768357156 23.7321088899
1900860086.008601 -14.704204468240551 23.5774726552
1900870087.0087008 -14.687831133714269 23.3104470654
1900880088.008801 -14.697034784856758 23.0260782164
1900890089.008901 -14.715676694860848 22.9561286433
1900900090.009001 -14.717746165208997 22.4991390531
1900910091.009101 -14.705304336570064 22.4111590634
1900920092.0092008 -14.706013226453383 22.4733729739
1900930093.009301 -14.71897909717909 22.0503872623
1900940094.0094008 -14.711169799666008 21.7320793251
1900950095.009501 -14.712350996861385 21.2616845222
1900960096.0096009 -14.713095062278136 21.2382704052
1900970097.009701 -14.692366050517926 21.0887402895
1900980098.009801 -14.703903325359244 20.9913394019
1900990099.009901 -14.708035021392508 20.5328932744
1901000100.010001 -14.703077961092522 20.2115547432
1901010101.010101 -14.72045700112644 20.0128935037
1901020102.010201 -14.713992088601199 19.6380141159
1901030103.010301 -14.71890412363495 19.5630030774
1901040104.010401 -14.705938814582831 19.2821513286
1901050105.0105011 -14.70236059464323 19.0213349073
1901060106.010601 -14.727932060063972 18.8625411474
1901070107.0107012 -14.721315459558284 18.3662916589
1901080108.010801 -14.715838918804726 18.224789803
1901090109.010901 -14.693490216213785 18.1594740615
1901100110.011001 -14.705664599137176 17.8589828348
1901110111.011101 -14.698941637902003 17.8347514156
1901120112.0112011 -14.724341949437427 17.4422558956
1901130113.011301 -14.709490545420056 17.2039702587
1901140114.0114012 -14.72800036347393 17.0669491348
1901150115.011501 -14.697614904283627 16.755561135
1901160116.0116012 -14.707079672331293 16.3862331715
1901170117.011701 -14.704737629916913 16.213833842
1901180118.0118012 -14.71603419681594 15.8654289752
1901190119.0119011 -14.710823338756196 15.6720476602
1901200120.0120013 -14.709330390790205 15.3167364787
1901210121.0121012 -14.700276100995808 15.2226365245
1901220122.0122013 -14.707195172545298 15.0304952293
1901230123.0123012 -14.698739187471263 14.6717392768
1901240124.0124013 -14.708759003957914 14.4467047949
1901250125.0125012 -14.71300368010679 14.1264418846
1901260126.0126014 -14.71318533880979 13.8584326387
1901270127.0127013 -14.6949437250228 13.6553233979
1901280128.0128012 -14.729139133944752 13.2375085349
1901290129.0129013 -14.727018256443573 13.3678097365
