f Amp Fase
10048504850.485048 -12.975888830407204 80.5117721011
10049004900.49005 -12.989133519801806 68.1282428156
10049504950.49505 -13.008822785073741 55.7584463158
10050005000.50005 -13.018890694753157 43.3761818
10050505050.50505 -13.036297422457807 30.9890123106
10051005100.510052 -13.047093639865091 18.6003398367
10051505150.51505 -13.050010876925821 6.19455155561
10052005200.520052 -13.068143655502325 -6.22099187267
10052505250.525053 -13.073036383847699 -18.6187017532
10053005300.530052 -13.089179962059035 -31.0127853725
10053505350.535053 -13.092142166593128 -43.4204874558
10054005400.540054 -13.105711444890837 -55.8019787236
10054505450.545055 -13.115141202352564 -68.2117538529
10055005500.550055 -13.118913525209814 -80.6057152142
10055505550.555056 -13.129208947336366 -93.0273013922
10056005600.560057 -13.129259958528543 -105.492710952
10056505650.565056 -13.130514364369713 -117.976106027
10057005700.570057 -13.132343479053539 -130.476099351
10057505750.575058 -13.130863787782477 -142.98862742
10058005800.580057 -13.133594068250726 -155.52136534
10058505850.585058 -13.124149223331807 -168.105032564
10059005900.59006 -13.121549343085661 179.269316667
10059505950.59506 -13.111537117010803 166.5240349
10060006000.60006 -13.09952885766053 153.716498533
10060506050.60506 -13.102783505075877 140.885810285
10061006100.610062 -13.097474811051985 128.007576029
10061506150.61506 -13.106370435951325 115.139992564
10062006200.620062 -13.105043152722079 102.228362925
10062506250.625063 -13.11858206797587 89.3203013842
10063006300.630062 -13.129231519181385 76.391576284
10063506350.635063 -13.137287081731529 63.4336177083
10064006400.640064 -13.158741379396412 50.4515026403
10064506450.645065 -13.170746180427983 37.4319523134
10065006500.650064 -13.192285415838093 24.4164791792
10065506550.655066 -13.213620142167919 11.4013849767
10066006600.660067 -13.234009863767579 -1.60428534414
10066506650.665066 -13.258821738542368 -14.6207107189
10067006700.670067 -13.277402536147891 -27.688645385
10067506750.675068 -13.305242038369382 -40.8067293158
10068006800.680069 -13.330519424101094 -53.9410275865
10068506850.685068 -13.355666540559268 -67.103261775
10069006900.69007 -13.39384409111063 -80.2498323715
10069506950.69507 -13.42571257583435 -93.379881667
10070007000.70007 -13.467113055067504 -106.517325582
