"Freq [GHz]","dB(St(p2,p1)) []"
5.71197119711971,-67.6472922002074
5.71257125712571,-67.6426510805812
5.71317131713171,-67.6380086306074
5.71377137713771,-67.6333648492368
5.71437143714371,-67.628719735419
5.71497149714972,-67.6240732881026
5.71557155715572,-67.6194255062347
5.71617161716172,-67.6147763887616
5.71677167716772,-67.610125934628
5.71737173717372,-67.6054741427776
5.71797179717972,-67.6008210121528
5.71857185718572,-67.5961665416951
5.71917191719172,-67.5915107303443
5.71977197719772,-67.5868535770394
5.72037203720372,-67.582195080718
5.72097209720972,-67.5775352403165
5.72157215721572,-67.5728740547703
5.72217221722172,-67.5682115230132
5.72277227722772,-67.5635476439781
5.72337233723372,-67.5588824165966
5.72397239723972,-67.554215839799
5.72457245724573,-67.5495479125144
5.72517251725173,-67.5448786336709
5.72577257725773,-67.540208002195
5.72637263726373,-67.5355360170122
5.72697269726973,-67.5308626770468
5.72757275727573,-67.5261879812217
5.72817281728173,-67.5215119284588
5.72877287728773,-67.5168345176784
5.72937293729373,-67.5121557478
5.72997299729973,-67.5074756177416
5.73057305730573,-67.50279412642
5.73117311731173,-67.4981112727506
5.73177317731773,-67.493427055648
5.73237323732373,-67.4887414740251
5.73297329732973,-67.4840545267938
5.73357335733573,-67.4793662128645
5.73417341734173,-67.4746765311467
5.73477347734773,-67.4699854805484
5.73537353735373,-67.4652930599765
5.73597359735974,-67.4605992683362
5.73657365736574,-67.4559041045322
5.73717371737174,-67.4512075674673
5.73777377737774,-67.4465096560434
5.73837383738374,-67.4418103691608
5.73897389738974,-67.4371097057188
5.73957395739574,-67.4324076646153
5.74017401740174,-67.427704244747
5.74077407740774,-67.4229994450093
5.74137413741374,-67.4182932642964
5.74197419741974,-67.4135857015009
5.74257425742574,-67.4088767555146
5.74317431743174,-67.4041664252276
5.74377437743774,-67.399454709529
5.74437443744374,-67.3947416073064
5.74497449744975,-67.3900271174462
5.74557455745575,-67.3853112388336
5.74617461746175,-67.3805939703524
5.74677467746775,-67.3758753108851
5.74737473747375,-67.3711552593129
5.74797479747975,-67.3664338145157
5.74857485748575,-67.3617109753722
5.74917491749175,-67.3569867407596
5.74977497749775,-67.352261109554
5.75037503750375,-67.3475340806301
5.75097509750975,-67.3428056528612
5.75157515751575,-67.3380758251195
5.75217521752175,-67.3333445962757
5.75277527752775,-67.3286119651992
5.75337533753375,-67.3238779307581
5.75397539753975,-67.3191424918193
5.75457545754575,-67.3144056472483
5.75517551755175,-67.3096673959091
5.75577557755776,-67.3049277366645
5.75637563756376,-67.3001866683763
5.75697569756976,-67.2954441899043
5.75757575757576,-67.2907003001076
5.75817581758176,-67.2859549978435
5.75877587758776,-67.2812082819682
5.75937593759376,-67.2764601513366
5.75997599759976,-67.2717106048021
5.76057605760576,-67.2669596412168
5.76117611761176,-67.2622072594315
5.76177617761776,-67.2574534582956
5.76237623762376,-67.2526982366572
5.76297629762976,-67.247941593363
5.76357635763576,-67.2431835272584
5.76417641764176,-67.2384240371873
5.76477647764776,-67.2336631219925
5.76537653765377,-67.2289007805151
5.76597659765977,-67.2241370115953
5.76657665766577,-67.2193718140714
5.76717671767177,-67.2146051867807
5.76777677767777,-67.2098371285589
5.76837683768377,-67.2050676382406
5.76897689768977,-67.2002967146587
5.76957695769577,-67.195524356645
5.77017701770177,-67.1907505630297
5.77077707770777,-67.1859753326418
5.77137713771377,-67.1811986643088
5.77197719771977,-67.1764205568568
5.77257725772577,-67.1716410091107
5.77317731773177,-67.1668600198938
5.77377737773777,-67.1620775880281
5.77437743774377,-67.157293712334
5.77497749774977,-67.1525083916309
5.77557755775578,-67.1477216247364
5.77617761776178,-67.1429334104671
5.77677767776778,-67.1381437476378
5.77737773777378,-67.1333526350622
5.77797779777978,-67.1285600715523
5.77857785778578,-67.1237660559189
5.77917791779178,-67.1189705869714
5.77977797779778,-67.1141736635176
5.78037803780378,-67.1093752843641
5.78097809780978,-67.1045754483159
5.78157815781578,-67.0997741541766
5.78217821782178,-67.0949714007486
5.78277827782778,-67.0901671868325
5.78337833783378,-67.0853615112278
5.78397839783978,-67.0805543727324
5.78457845784579,-67.0757457701427
5.78517851785179,-67.0709357022539
5.78577857785779,-67.0661241678596
5.78637863786379,-67.061311165752
5.78697869786979,-67.0564966947217
5.78757875787579,-67.0516807535581
5.78817881788179,-67.0468633410489
5.78877887788779,-67.0420444559807
5.78937893789379,-67.0372240971383
5.78997899789979,-67.0324022633052
5.79057905790579,-67.0275789532634
5.79117911791179,-67.0227541657935
5.79177917791779,-67.0179278996745
5.79237923792379,-67.0131001536842
5.79297929792979,-67.0082709265986
5.79357935793579,-67.0034402171924
5.79417941794179,-66.9986080242389
5.7947794779478,-66.9937743465097
5.7953795379538,-66.9889391827752
5.7959795979598,-66.9841025318041
5.7965796579658,-66.9792643923638
5.7971797179718,-66.9744247632201
5.7977797779778,-66.9695836431372
5.7983798379838,-66.964741030878
5.7989798979898,-66.9598969252038
5.7995799579958,-66.9550513248746
5.8001800180018,-66.9502042286485
5.8007800780078,-66.9453556352826
5.8013801380138,-66.9405055435322
5.8019801980198,-66.935653952151
5.8025802580258,-66.9308008598914
5.8031803180318,-66.9259462655042
5.8037803780378,-66.9210901677388
5.8043804380438,-66.916232565343
5.8049804980498,-66.911373457063
5.80558055805581,-66.9065128416435
5.80618061806181,-66.9016507178278
5.80678067806781,-66.8967870843578
5.80738073807381,-66.8919219399734
5.80798079807981,-66.8870552834134
5.80858085808581,-66.882187113415
5.80918091809181,-66.8773174287135
5.80978097809781,-66.8724462280433
5.81038103810381,-66.8675735101366
5.81098109810981,-66.8626992737246
5.81158115811581,-66.8578235175365
5.81218121812181,-66.8529462403004
5.81278127812781,-66.8480674407425
5.81338133813381,-66.8431871175875
5.81398139813981,-66.8383052695588
5.81458145814582,-66.8334218953778
5.81518151815182,-66.8285369937648
5.81578157815782,-66.8236505634382
5.81638163816382,-66.8187626031151
5.81698169816982,-66.8138731115109
5.81758175817582,-66.8089820873392
5.81818181818182,-66.8040895293125
5.81878187818782,-66.7991954361413
5.81938193819382,-66.7942998065348
5.81998199819982,-66.7894026392004
5.82058205820582,-66.7845039328441
5.82118211821182,-66.7796036861702
5.82178217821782,-66.7747018978815
5.82238223822382,-66.7697985666791
5.82298229822982,-66.7648936912626
5.82358235823582,-66.75998727033
5.82418241824182,-66.7550793025775
5.82478247824782,-66.7501697867
5.82538253825382,-66.7452587213907
5.82598259825983,-66.7403461053409
5.82658265826583,-66.7354319372407
5.82718271827183,-66.7305162157785
5.82778277827783,-66.7255989396409
5.82838283828383,-66.7206801075129
5.82898289828983,-66.7157597180781
5.82958295829583,-66.7108377700183
5.83018301830183,-66.7059142620137
5.83078307830783,-66.7009891927428
5.83138313831383,-66.6960625608825
5.83198319831983,-66.6911343651083
5.83258325832583,-66.6862046040937
5.83318331833183,-66.6812732765109
5.83378337833783,-66.67634038103
5.83438343834383,-66.67140591632
5.83498349834983,-66.6664698810478
5.83558355835584,-66.6615322738789
5.83618361836184,-66.6565930934771
5.83678367836784,-66.6516523385045
5.83738373837384,-66.6467100076216
5.83798379837984,-66.6417660994871
5.83858385838584,-66.6368206127581
5.83918391839184,-66.6318735460901
5.83978397839784,-66.626924898137
5.84038403840384,-66.6219746675507
5.84098409840984,-66.6170228529817
5.84158415841584,-66.6120694530788
5.84218421842184,-66.607114466489
5.84278427842784,-66.6021578918577
5.84338433843384,-66.5971997278286
5.84398439843984,-66.5922399730436
5.84458445844585,-66.5872786261431
5.84518451845185,-66.5823156857656
5.84578457845785,-66.5773511505482
5.84638463846385,-66.5723850191259
5.84698469846985,-66.5674172901322
5.84758475847585,-66.5624479621989
5.84818481848185,-66.5574770339561
5.84878487848785,-66.5525045040321
5.84938493849385,-66.5475303710536
5.84998499849985,-66.5425546336454
5.85058505850585,-66.5375772904307
5.85118511851185,-66.532598340031
5.85178517851785,-66.527617781066
5.85238523852385,-66.5226356121536
5.85298529852985,-66.5176518319103
5.85358535853585,-66.5126664389503
5.85418541854185,-66.5076794318866
5.85478547854785,-66.5026908093301
5.85538553855386,-66.4977005698901
5.85598559855986,-66.4927087121742
5.85658565856586,-66.4877152347881
5.85718571857186,-66.4827201363358
5.85778577857786,-66.4777234154196
5.85838583858386,-66.4727250706399
5.85898589858986,-66.4677251005955
5.85958595859586,-66.4627235038833
5.86018601860186,-66.4577202790985
5.86078607860786,-66.4527154248346
5.86138613861386,-66.447708939683
5.86198619861986,-66.4427008222337
5.86258625862586,-66.4376910710747
5.86318631863186,-66.4326796847923
5.86378637863786,-66.427666661971
5.86438643864386,-66.4226520011934
5.86498649864987,-66.4176357010403
5.86558655865587,-66.412617760091
5.86618661866187,-66.4075981769227
5.86678667866787,-66.4025769501109
5.86738673867387,-66.3975540782292
5.86798679867987,-66.3925295598494
5.86858685868587,-66.3875033935416
5.86918691869187,-66.3824755778741
5.86978697869787,-66.3774461114131
5.87038703870387,-66.3724149927233
5.87098709870987,-66.3673822203674
5.87158715871587,-66.3623477929063
5.87218721872187,-66.3573117088991
5.87278727872787,-66.352273966903
5.87338733873387,-66.3472345654733
5.87398739873987,-66.3421935031637
5.87458745874587,-66.3371507785258
5.87518751875187,-66.3321063901095
5.87578757875788,-66.3270603364627
5.87638763876388,-66.3220126161315
5.87698769876988,-66.3169632276604
5.87758775877588,-66.3119121695916
5.87818781878188,-66.3068594404657
5.87878787878788,-66.3018050388214
5.87938793879388,-66.2967489631954
5.87998799879988,-66.2916912121227
5.88058805880588,-66.2866317841363
5.88118811881188,-66.2815706777673
5.88178817881788,-66.2765078915451
5.88238823882388,-66.271443423997
5.88298829882988,-66.2663772736484
5.88358835883588,-66.2613094390229
5.88418841884188,-66.2562399186423
5.88478847884789,-66.2511687110262
5.88538853885389,-66.2460958146926
5.88598859885989,-66.2410212281575
5.88658865886589,-66.2359449499348
5.88718871887189,-66.2308669785367
5.88778877887789,-66.2257873124735
5.88838883888389,-66.2207059502533
5.88898889888989,-66.2156228903826
5.88958895889589,-66.2105381313657
5.89018901890189,-66.2054516717052
5.89078907890789,-66.2003635099015
5.89138913891389,-66.1952736444534
5.89198919891989,-66.1901820738575
5.89258925892589,-66.1850887966085
5.89318931893189,-66.1799938111991
5.89378937893789,-66.1748971161202
5.89438943894389,-66.1697987098606
5.89498949894989,-66.1646985909072
5.8955895589559,-66.1595967577449
5.8961896189619,-66.1544932088568
5.8967896789679,-66.1493879427237
5.8973897389739,-66.1442809578248
5.8979897989799,-66.139172252637
5.8985898589859,-66.1340618256353
5.8991899189919,-66.1289496752928
5.8997899789979,-66.1238358000807
5.9003900390039,-66.1187201984679
5.9009900990099,-66.1136028689216
5.9015901590159,-66.1084838099068
5.9021902190219,-66.1033630198866
5.9027902790279,-66.0982404973221
5.9033903390339,-66.0931162406724
5.9039903990399,-66.0879902483944
5.9045904590459,-66.0828625189432
5.9051905190519,-66.0777330507718
5.90579057905791,-66.0726018423311
5.90639063906391,-66.0674688920702
5.90699069906991,-66.0623341984359
5.90759075907591,-66.0571977598732
5.90819081908191,-66.0520595748248
5.90879087908791,-66.0469196417316
5.90939093909391,-66.0417779590322
5.90999099909991,-66.0366345251635
5.91059105910591,-66.03148933856
5.91119111911191,-66.0263423976542
5.91179117911791,-66.0211937008769
5.91239123912391,-66.0160432466563
5.91299129912991,-66.0108910334189
5.91359135913591,-66.0057370595889
5.91419141914191,-66.0005813235887
5.91479147914792,-65.9954238238383
5.91539153915392,-65.990264558756
5.91599159915992,-65.9851035267575
5.91659165916592,-65.9799407262569
5.91719171917192,-65.9747761556659
5.91779177917792,-65.9696098133942
5.91839183918392,-65.9644416978494
5.91899189918992,-65.959271807437
5.91959195919592,-65.9541001405604
5.92019201920192,-65.9489266956208
5.92079207920792,-65.9437514710174
5.92139213921392,-65.9385744651471
5.92199219921992,-65.9333956764049
5.92259225922592,-65.9282151031836
5.92319231923192,-65.9230327438738
5.92379237923792,-65.9178485968639
5.92439243924392,-65.9126626605404
5.92499249924992,-65.9074749332874
5.92559255925593,-65.9022854134869
5.92619261926193,-65.8970940995189
5.92679267926793,-65.8919009897612
5.92739273927393,-65.8867060825894
5.92799279927993,-65.8815093763768
5.92859285928593,-65.8763108694947
5.92919291929193,-65.8711105603121
5.92979297929793,-65.8659084471961
5.93039303930393,-65.8607045285113
5.93099309930993,-65.8554988026202
5.93159315931593,-65.8502912678833
5.93219321932193,-65.8450819226586
5.93279327932793,-65.8398707653021
5.93339333933393,-65.8346577941676
5.93399339933993,-65.8294430076067
5.93459345934594,-65.8242264039686
5.93519351935194,-65.8190079816006
5.93579357935794,-65.8137877388476
5.93639363936394,-65.8085656740522
5.93699369936994,-65.803341785555
5.93759375937594,-65.7981160716942
5.93819381938194,-65.7928885308057
5.93879387938794,-65.7876591612234
5.93939393939394,-65.7824279612789
5.93999399939994,-65.7771949293014
5.94059405940594,-65.771960063618
5.94119411941194,-65.7667233625534
5.94179417941794,-65.7614848244302
5.94239423942394,-65.7562444475686
5.94299429942994,-65.7510022302868
5.94359435943594,-65.7457581709003
5.94419441944194,-65.7405122677227
5.94479447944794,-65.7352645190653
5.94539453945394,-65.7300149232368
5.94599459945995,-65.7247634785438
5.94659465946595,-65.7195101832908
5.94719471947195,-65.7142550357798
5.94779477947795,-65.7089980343105
5.94839483948395,-65.7037391771804
5.94899489948995,-65.6984784626845
5.94959495949595,-65.6932158891158
5.95019501950195,-65.6879514547646
5.95079507950795,-65.6826851579193
5.95139513951395,-65.6774169968655
5.95199519951995,-65.672146969887
5.95259525952595,-65.6668750752648
5.95319531953195,-65.6616013112778
5.95379537953795,-65.6563256762027
5.95439543954395,-65.6510481683135
5.95499549954996,-65.6457687858819
5.95559555955596,-65.6404875271777
5.95619561956196,-65.6352043904679
5.95679567956796,-65.6299193740172
5.95739573957396,-65.624632476088
5.95799579957996,-65.6193436949404
5.95859585958596,-65.6140530288319
5.95919591959196,-65.6087604760179
5.95979597959796,-65.6034660347513
5.96039603960396,-65.5981697032825
5.96099609960996,-65.5928714798596
5.96159615961596,-65.5875713627283
5.96219621962196,-65.5822693501321
5.96279627962796,-65.5769654403117
5.96339633963396,-65.5716596315056
5.96399639963996,-65.56635192195
5.96459645964596,-65.5610423098785
5.96519651965196,-65.5557307935224
5.96579657965797,-65.5504173711104
5.96639663966397,-65.5451020408689
5.96699669966997,-65.5397848010221
5.96759675967597,-65.5344656497912
5.96819681968197,-65.5291445853955
5.96879687968797,-65.5238216060515
5.96939693969397,-65.5184967099735
5.96999699969997,-65.5131698953731
5.97059705970597,-65.5078411604596
5.97119711971197,-65.5025105034398
5.97179717971797,-65.4971779225181
5.97239723972397,-65.4918434158963
5.97299729972997,-65.4865069817739
5.97359735973597,-65.4811686183477
5.97419741974197,-65.4758283238121
5.97479747974797,-65.4704860963592
5.97539753975397,-65.4651419341784
5.97599759975998,-65.4597958354566
5.97659765976598,-65.4544477983784
5.97719771977198,-65.4490978211258
5.97779777977798,-65.4437459018782
5.97839783978398,-65.4383920388126
5.97899789978998,-65.4330362301035
5.97959795979598,-65.4276784739228
5.98019801980198,-65.4223187684401
5.98079807980798,-65.4169571118222
5.98139813981398,-65.4115935022336
5.98199819981998,-65.4062279378363
5.98259825982598,-65.4008604167897
5.98319831983198,-65.3954909372506
5.98379837983798,-65.3901194973735
5.98439843984398,-65.3847460953103
5.98499849984999,-65.3793707292102
5.98559855985599,-65.3739933972204
5.98619861986199,-65.3686140974851
5.98679867986799,-65.3632328281463
5.98739873987399,-65.3578495873434
5.98799879987999,-65.3524643732134
5.98859885988599,-65.3470771838907
5.98919891989199,-65.3416880175075
5.98979897989799,-65.3362968721934
5.99039903990399,-65.3309037460757
5.99099909990999,-65.3255086372793
5.99159915991599,-65.3201115439268
5.99219921992199,-65.3147124641384
5.99279927992799,-65.3093113960324
5.99339933993399,-65.3039083377246
5.99399939993999,-65.2985032873288
5.99459945994599,-65.293096242957
5.99519951995199,-65.2876872027192
5.995799579958,-65.2822761647236
5.996399639964,-65.2768631270772
5.99699969997,-65.2714480878855
5.997599759976,-65.2660310452532
5.998199819982,-65.2606119972844
5.998799879988,-65.2551909420831
5.999399939994,-65.2497678777542
6,-65.2443428024039
6.000600060006,-65.2389157141414
6.001200120012,-65.2334866110804
6.001800180018,-65.2280554913413
6.002400240024,-65.2226223530547
6.00300030003,-65.217187194366
6.003600360036,-65.2117500134429
6.004200420042,-65.2063108084855
6.00480048004801,-65.200869577744
6.00540054005401,-65.1954263195468
6.00600060006001,-65.1899810323477
6.00660066006601,-65.1845337148129
6.00720072007201,-65.179084365989
6.00780078007801,-65.1736329856563
6.00840084008401,-65.168179575163
6.00900090009001,-65.1627241397249
6.00960096009601,-65.1572666964381
6.01020102010201,-65.1518073162672
6.01080108010801,-65.146346772988
6.01140114011401,-65.140880535518
6.01200120012001,-65.1354155032087
6.01260126012601,-65.1299478960901
6.01320132013201,-65.1244781496062
6.01380138013801,-65.1190063175807
6.01440144014401,-65.1135324138658
6.01500150015001,-65.1080564426913
6.01560156015602,-65.1025784050054
6.01620162016202,-65.0970983003847
6.01680168016802,-65.0916161277478
6.01740174017402,-65.0861318856649
6.01800180018002,-65.0806455725072
6.01860186018602,-65.0751571865244
6.01920192019202,-65.0696667258885
6.01980198019802,-65.0641741887197
6.02040204020402,-65.0586795731017
6.02100210021002,-65.053182877092
6.02160216021602,-65.0476840987287
6.02220222022202,-65.0421832360345
6.02280228022802,-65.0366802870202
6.02340234023402,-65.0311752496871
6.02400240024002,-65.0256681220278
6.02460246024603,-65.0201589020281
6.02520252025203,-65.0146475876678
6.02580258025803,-65.0091341769208
6.02640264026403,-65.0036186677562
6.02700270027003,-64.9981010581385
6.02760276027603,-64.9925813460277
6.02820282028203,-64.9870595293797
6.02880288028803,-64.9815356061467
6.02940294029403,-64.9760095742769
6.03000300030003,-64.9704814317149
6.03060306030603,-64.9649511764017
6.03120312031203,-64.9594188062751
6.03180318031803,-64.9538843192692
6.03240324032403,-64.9483477133147
6.03300330033003,-64.9428089863392
6.03360336033603,-64.937268136267
6.03420342034203,-64.931725161019
6.03480348034804,-64.9261800585128
6.03540354035404,-64.9206328266631
6.03600360036004,-64.9150834633813
6.03660366036604,-64.9095319665753
6.03720372037204,-64.9039783341502
6.03780378037804,-64.8984225640078
6.03840384038404,-64.8928646540467
6.03900390039004,-64.8873046021623
6.03960396039604,-64.8817424062471
6.04020402040204,-64.8761780641901
6.04080408040804,-64.8706115738773
6.04140414041404,-64.8650429331917
6.04200420042004,-64.8594721400129
6.04260426042604,-64.8538991922175
6.04320432043204,-64.8483240876788
6.04380438043804,-64.8427468242671
6.04440444044404,-64.8371673998495
6.04500450045004,-64.8315858122898
6.04560456045605,-64.8260020594487
6.04620462046205,-64.820416139184
6.04680468046805,-64.8148280493499
6.04740474047405,-64.8092377877976
6.04800480048005,-64.8036453523752
6.04860486048605,-64.7980507409274
6.04920492049205,-64.7924539512959
6.04980498049805,-64.7868549813192
6.05040504050405,-64.7812538288324
6.05100510051005,-64.7756504916676
6.05160516051605,-64.7700449676536
6.05220522052205,-64.7644372546158
6.05280528052805,-64.7588273503768
6.05340534053405,-64.7532152527555
6.05400540054005,-64.7476009595678
6.05460546054606,-64.7419844686264
6.05520552055206,-64.7363657777407
6.05580558055806,-64.7307448847168
6.05640564056406,-64.7251217873575
6.05700570057006,-64.7194964834624
6.05760576057606,-64.7138689708278
6.05820582058206,-64.7082392472468
6.05880588058806,-64.7026073105091
6.05940594059406,-64.6969731584011
6.06000600060006,-64.6913367887061
6.06060606060606,-64.6856981992038
6.06120612061206,-64.6800573876707
6.06180618061806,-64.6744143518801
6.06240624062406,-64.6687690896019
6.06300630063006,-64.6631215986026
6.06360636063606,-64.6574718766454
6.06420642064206,-64.6518199214902
6.06480648064806,-64.6461657308936
6.06540654065406,-64.6405093026085
6.06600660066007,-64.6348506343849
6.06660666066607,-64.6291897239692
6.06720672067207,-64.6235265691044
6.06780678067807,-64.6178611675301
6.06840684068407,-64.6121935169827
6.06900690069007,-64.606523615195
6.06960696069607,-64.6008514598964
6.07020702070207,-64.595177048813
6.07080708070807,-64.5895003796675
6.07140714071407,-64.5838214501789
6.07200720072007,-64.5781402580631
6.07260726072607,-64.5724568010324
6.07320732073207,-64.5667710767957
6.07380738073807,-64.5610830830585
6.07440744074407,-64.5553928175225
6.07500750075008,-64.5497002778864
6.07560756075608,-64.5440054618452
6.07620762076208,-64.5383083670905
6.07680768076808,-64.5326089913102
6.07740774077408,-64.5269073321889
6.07800780078008,-64.5212033874078
6.07860786078608,-64.5154971546442
6.07920792079208,-64.5097886315722
6.07980798079808,-64.5040778158624
6.08040804080408,-64.4983647051817
6.08100810081008,-64.4926492971935
6.08160816081608,-64.4869315895577
6.08220822082208,-64.4812115799306
6.08280828082808,-64.4754892659649
6.08340834083408,-64.46976464531
6.08400840084008,-64.4640377156113
6.08460846084608,-64.458308474511
6.08520852085208,-64.4525769196474
6.08580858085809,-64.4468430486554
6.08640864086409,-64.4411068591663
6.08700870087009,-64.4353683488077
6.08760876087609,-64.4296275152036
6.08820882088209,-64.4238843559744
6.08880888088809,-64.4181388687368
6.08940894089409,-64.412391051104
6.09000900090009,-64.4066409006853
6.09060906090609,-64.4008884150867
6.09120912091209,-64.3951335919101
6.09180918091809,-64.3893764287542
6.09240924092409,-64.3836169232136
6.09300930093009,-64.3778550728794
6.09360936093609,-64.3720908753391
6.09420942094209,-64.3663243281764
6.0948094809481,-64.3605554289711
6.0954095409541,-64.3547841752996
6.0960096009601,-64.3490105647345
6.0966096609661,-64.3432345948445
6.0972097209721,-64.3374562631947
6.0978097809781,-64.3316755673465
6.0984098409841,-64.3258925048572
6.0990099009901,-64.3201070732808
6.0996099609961,-64.3143192701673
6.1002100210021,-64.3085290930628
6.1008100810081,-64.3027365395099
6.1014101410141,-64.2969416070472
6.1020102010201,-64.2911442932096
6.1026102610261,-64.2853445955279
6.1032103210321,-64.2795425115296
6.1038103810381,-64.2737380387379
6.1044104410441,-64.2679311746725
6.10501050105011,-64.2621219168489
6.10561056105611,-64.2563102627791
6.10621062106211,-64.250496209971
6.10681068106811,-64.2446797559288
6.10741074107411,-64.2388608981528
6.10801080108011,-64.2330396341391
6.10861086108611,-64.2272159613805
6.10921092109211,-64.2213898773652
6.10981098109811,-64.2155613795782
6.11041104110411,-64.2097304655
6.11101110111011,-64.2038971326075
6.11161116111611,-64.1980613783735
6.11221122112211,-64.192223200267
6.11281128112811,-64.186382595753
6.11341134113411,-64.1805395622924
6.11401140114011,-64.1746940973424
6.11461146114611,-64.168846198356
6.11521152115211,-64.1629958627822
6.11581158115812,-64.1571430880662
6.11641164116412,-64.1512878716491
6.11701170117012,-64.1454302109681
6.11761176117612,-64.139570103456
6.11821182118212,-64.133707546542
6.11881188118812,-64.1278425376511
6.11941194119412,-64.1219750742042
6.12001200120012,-64.1161051536183
6.12061206120612,-64.1102327733062
6.12121212121212,-64.1043579306766
6.12181218121812,-64.0984806231343
6.12241224122412,-64.0926008480798
6.12301230123012,-64.0867186029097
6.12361236123612,-64.0808338850164
6.12421242124212,-64.0749466917881
6.12481248124813,-64.069057020609
6.12541254125413,-64.0631648688593
6.12601260126013,-64.0572702339147
6.12661266126613,-64.0513731131471
6.12721272127213,-64.045473503924
6.12781278127813,-64.0395714036088
6.12841284128413,-64.0336668095608
6.12901290129013,-64.0277597191351
6.12961296129613,-64.0218501296825
6.13021302130213,-64.0159380385496
6.13081308130813,-64.010023443079
6.13141314131413,-64.0041063406089
6.13201320132013,-63.9981867284733
6.13261326132613,-63.9922646040019
6.13321332133213,-63.9863399645203
6.13381338133813,-63.9804128073496
6.13441344134413,-63.974483129807
6.13501350135013,-63.9685509292051
6.13561356135614,-63.9626162028523
6.13621362136214,-63.9566789480529
6.13681368136814,-63.9507391621066
6.13741374137414,-63.9447968423089
6.13801380138014,-63.9388519859511
6.13861386138614,-63.93290459032
6.13921392139214,-63.9269546526981
6.13981398139814,-63.9210021703636
6.14041404140414,-63.9150471405904
6.14101410141014,-63.9090895606478
6.14161416141614,-63.903129427801
6.14221422142214,-63.8971667393106
6.14281428142814,-63.8912014924329
6.14341434143414,-63.8852336844197
6.14401440144014,-63.8792633125186
6.14461446144614,-63.8732903739725
6.14521452145214,-63.8673148660201
6.14581458145815,-63.8613367858953
6.14641464146415,-63.8553561308281
6.14701470147015,-63.8493728980437
6.14761476147615,-63.8433870847626
6.14821482148215,-63.8373986882013
6.14881488148815,-63.8314077055715
6.14941494149415,-63.8254141340804
6.15001500150015,-63.8194179709307
6.15061506150615,-63.8134192133209
6.15121512151215,-63.8074178584444
6.15181518151815,-63.8014139034904
6.15241524152415,-63.7954073456436
6.15301530153015,-63.7893981820839
6.15361536153615,-63.7833864099869
6.15421542154215,-63.7773720265233
6.15481548154815,-63.7713550288595
6.15541554155415,-63.7653354141571
6.15601560156016,-63.759313179573
6.15661566156616,-63.7532883222599
6.15721572157216,-63.7472608393655
6.15781578157816,-63.7412307280329
6.15841584158416,-63.7351979854006
6.15901590159016,-63.7291626086024
6.15961596159616,-63.7231245947675
6.16021602160216,-63.7170839410203
6.16081608160816,-63.7110406444805
6.16141614161416,-63.7049947022633
6.16201620162016,-63.698946111479
6.16261626162616,-63.692894869233
6.16321632163216,-63.6868409726264
6.16381638163816,-63.6807844187553
6.16441644164416,-63.6747252047109
6.16501650165017,-63.6686633275797
6.16561656165617,-63.6625987844438
6.16621662166217,-63.6565315723801
6.16681668166817,-63.6504616884608
6.16741674167417,-63.6443891297531
6.16801680168017,-63.6383138933198
6.16861686168617,-63.6322359762186
6.16921692169217,-63.6261553755023
6.16981698169817,-63.6200720882189
6.17041704170417,-63.6139861114116
6.17101710171017,-63.6078974421188
6.17161716171617,-63.6018060773737
6.17221722172217,-63.5957120142049
6.17281728172817,-63.589615249636
6.17341734173417,-63.5835157806855
6.17401740174017,-63.5774136043673
6.17461746174618,-63.5713087176901
6.17521752175218,-63.5652011176577
6.17581758175818,-63.5590908012691
6.17641764176418,-63.5529777655181
6.17701770177018,-63.5468620073936
6.17761776177618,-63.5407435238796
6.17821782178218,-63.5346223119548
6.17881788178818,-63.5284983685932
6.17941794179418,-63.5223716907636
6.18001800180018,-63.5162422754299
6.18061806180618,-63.5101101195507
6.18121812181218,-63.5039752200798
6.18181818181818,-63.4978375739659
6.18241824182418,-63.4916971781523
6.18301830183018,-63.4855540295777
6.18361836183618,-63.4794081251752
6.18421842184218,-63.4732594618732
6.18481848184818,-63.4671080365948
6.18541854185418,-63.4609538462579
6.18601860186019,-63.4547968877751
6.18661866186619,-63.4486371580545
6.18721872187219,-63.4424746539984
6.18781878187819,-63.4363093725041
6.18841884188419,-63.4301413104637
6.18901890189019,-63.4239704647643
6.18961896189619,-63.4177968322876
6.19021902190219,-63.41162040991
6.19081908190819,-63.4054411945029
6.19141914191419,-63.3992591829325
6.19201920192019,-63.3930743720594
6.19261926192619,-63.3868867587395
6.19321932193219,-63.3806963398229
6.19381938193819,-63.3745031121548
6.19441944194419,-63.3683070725751
6.1950195019502,-63.362108217918
6.1956195619562,-63.3559065450133
6.1962196219622,-63.3497020506846
6.1968196819682,-63.3434947317507
6.1974197419742,-63.337284585025
6.1980198019802,-63.3310716073155
6.1986198619862,-63.324855795425
6.1992199219922,-63.318637146151
6.1998199819982,-63.3124156562855
6.2004200420042,-63.3061913226153
6.2010201020102,-63.2999641419221
6.2016201620162,-63.2937341109817
6.2022202220222,-63.2875012265651
6.2028202820282,-63.2812654854377
6.2034203420342,-63.2750268843595
6.2040204020402,-63.2687854200854
6.2046204620462,-63.2625410893645
6.2052205220522,-63.2562938889411
6.20582058205821,-63.2500438155535
6.20642064206421,-63.2437908659352
6.20702070207021,-63.2375350368139
6.20762076207621,-63.2312763249121
