"Freq [GHz]","mag(Zt(Signal1_3_T1,Signal1_2_T1)) []"
5.955,0.105534958036876
5.9555,0.105552609195531
5.956,0.105570270141706
5.9565,0.105587940881636
5.957,0.105605621421563
5.9575,0.105623311767733
5.958,0.105641011926398
5.9585,0.105658721903818
5.959,0.105676441706257
5.9595,0.105694171339983
5.96,0.105711910811275
5.9605,0.105729660126412
5.961,0.105747419291683
5.9615,0.105765188313381
5.962,0.105782967197805
5.9625,0.105800755951261
5.963,0.105818554580058
5.9635,0.105836363090516
5.964,0.105854181488954
5.9645,0.105872009781704
5.965,0.105889847975098
5.9655,0.105907696075477
5.966,0.105925554089188
5.9665,0.105943422022583
5.967,0.105961299882019
5.9675,0.105979187673862
5.968,0.10599708540448
5.9685,0.10601499308025
5.969,0.106032910707553
5.9695,0.106050838292778
5.97,0.106068775842317
5.9705,0.106086723362572
5.971,0.106104680859947
5.9715,0.106122648340854
5.972,0.10614062581171
5.9725,0.10615861327894
5.973,0.106176610748973
5.9735,0.106194618228244
5.974,0.106212635723196
5.9745,0.106230663240275
5.975,0.106248700785936
5.9755,0.106266748366638
5.976,0.106284805988847
5.9765,0.106302873659035
5.977,0.106320951383679
5.9775,0.106339039169264
5.978,0.106357137022279
5.9785,0.106375244949221
5.979,0.106393362956591
5.9795,0.106411491050898
5.98,0.106429629238656
5.9805,0.106447777526385
5.981,0.106465935920612
5.9815,0.10648410442787
5.982,0.106502283054697
5.9825,0.106520471807638
5.983,0.106538670693244
5.9835,0.106556879718073
5.984,0.106575098888687
5.9845,0.106593328211655
5.985,0.106611567693555
5.9855,0.106629817340966
5.986,0.106648077160478
5.9865,0.106666347158685
5.987,0.106684627342185
5.9875,0.106702917717587
5.988,0.106721218291503
5.9885,0.106739529070552
5.989,0.106757850061359
5.9895,0.106776181270555
5.99,0.106794522704777
5.9905,0.106812874370671
5.991,0.106831236274885
5.9915,0.106849608424077
5.992,0.106867990824908
5.9925,0.106886383484048
5.993,0.106904786408172
5.9935,0.106923199603961
5.994,0.106941623078103
5.9945,0.106960056837292
5.995,0.106978500888228
5.9955,0.106996955237618
5.996,0.107015419892175
5.9965,0.107033894858618
5.997,0.107052380143672
5.9975,0.10707087575407
5.998,0.107089381696551
5.9985,0.107107897977857
5.999,0.107126424604742
5.9995,0.107144961583961
6,0.107163508922279
6.0005,0.107182066626466
6.001,0.107200634703298
6.0015,0.107219213159559
6.002,0.107237802002037
6.0025,0.107256401237529
6.003,0.107275010872836
6.0035,0.107293630914767
6.004,0.107312261370137
6.0045,0.107330902245768
6.005,0.107349553548488
6.0055,0.107368215285131
6.006,0.107386887462537
6.0065,0.107405570087554
6.007,0.107424263167037
6.0075,0.107442966707844
6.008,0.107461680716843
6.0085,0.107480405200908
6.009,0.107499140166917
6.0095,0.107517885621758
6.01,0.107536641572323
6.0105,0.107555408025511
6.011,0.107574184988229
6.0115,0.107592972467389
6.012,0.107611770469909
6.0125,0.107630579002716
6.013,0.107649398072741
6.0135,0.107668227686923
6.014,0.107687067852208
6.0145,0.107705918575548
6.015,0.1077247798639
6.0155,0.10774365172423
6.016,0.10776253416351
6.0165,0.107781427188718
6.017,0.107800330806838
6.0175,0.107819245024863
6.018,0.107838169849792
6.0185,0.107857105288627
6.019,0.107876051348382
6.0195,0.107895008036075
6.02,0.107913975358729
6.0205,0.107932953323378
6.021,0.107951941937059
6.0215,0.107970941206817
6.022,0.107989951139704
6.0225,0.108008971742779
6.023,0.108028003023106
6.0235,0.108047044987757
6.024,0.108066097643811
6.0245,0.108085160998353
6.025,0.108104235058475
6.0255,0.108123319831277
6.026,0.108142415323864
6.0265,0.108161521543347
6.027,0.108180638496847
6.0275,0.108199766191489
6.028,0.108218904634407
6.0285,0.108238053832739
6.029,0.108257213793633
6.0295,0.108276384524241
6.03,0.108295566031723
6.0305,0.108314758323246
6.031,0.108333961405985
6.0315,0.10835317528712
6.032,0.108372399973838
6.0325,0.108391635473333
6.033,0.108410881792807
6.0335,0.108430138939468
6.034,0.108449406920531
6.0345,0.108468685743218
6.035,0.108487975414757
6.0355,0.108507275942386
6.036,0.108526587333345
6.0365,0.108545909594885
6.037,0.108565242734262
6.0375,0.10858458675874
6.038,0.10860394167559
6.0385,0.108623307492089
6.039,0.10864268421552
6.0395,0.108662071853177
6.04,0.108681470412356
6.0405,0.108700879900364
6.041,0.108720300324513
6.0415,0.108739731692122
6.042,0.108759174010519
6.0425,0.108778627287035
6.043,0.108798091529012
6.0435,0.108817566743798
6.044,0.108837052938747
6.0445,0.108856550121221
6.045,0.108876058298589
6.0455,0.108895577478226
6.046,0.108915107667516
6.0465,0.108934648873849
6.047,0.108954201104621
6.0475,0.108973764367237
6.048,0.10899333866911
6.0485,0.109012924017656
6.049,0.109032520420302
6.0495,0.109052127884481
6.05,0.109071746417633
6.0505,0.109091376027204
6.051,0.10911101672065
6.0515,0.109130668505432
6.052,0.109150331389019
6.0525,0.109170005378886
6.053,0.109189690482517
6.0535,0.109209386707402
6.054,0.109229094061039
6.0545,0.109248812550933
6.055,0.109268542184595
6.0555,0.109288282969545
6.056,0.10930803491331
6.0565,0.109327798023423
6.057,0.109347572307427
6.0575,0.109367357772868
6.058,0.109387154427303
6.0585,0.109406962278295
6.059,0.109426781333414
6.0595,0.109446611600238
6.06,0.109466453086352
6.0605,0.109486305799348
6.061,0.109506169746827
6.0615,0.109526044936394
6.062,0.109545931375664
6.0625,0.10956582907226
6.063,0.10958573803381
6.0635,0.109605658267952
6.064,0.109625589782328
6.0645,0.10964553258459
6.065,0.109665486682397
6.0655,0.109685452083416
6.066,0.109705428795319
6.0665,0.109725416825789
6.067,0.109745416182513
6.0675,0.109765426873187
6.068,0.109785448905516
6.0685,0.10980548228721
6.069,0.109825527025987
6.0695,0.109845583129573
6.07,0.109865650605702
6.0705,0.109885729462115
6.071,0.10990581970656
6.0715,0.109925921346794
6.072,0.109946034390579
6.0725,0.109966158845687
6.073,0.109986294719897
6.0735,0.110006442020995
6.074,0.110026600756774
6.0745,0.110046770935036
6.075,0.110066952563591
6.0755,0.110087145650254
6.076,0.11010735020285
6.0765,0.11012756622921
6.077,0.110147793737175
6.0775,0.110168032734591
6.078,0.110188283229313
6.0785,0.110208545229204
6.079,0.110228818742133
6.0795,0.110249103775978
6.08,0.110269400338626
6.0805,0.110289708437968
6.081,0.110310028081905
6.0815,0.110330359278348
6.082,0.11035070203521
6.0825,0.110371056360418
6.083,0.110391422261901
6.0835,0.110411799747601
6.084,0.110432188825464
6.0845,0.110452589503445
6.085,0.110473001789507
6.0855,0.11049342569162
6.086,0.110513861217764
6.0865,0.110534308375924
6.087,0.110554767174094
6.0875,0.110575237620277
6.088,0.110595719722481
6.0885,0.110616213488725
6.089,0.110636718927033
6.0895,0.110657236045439
6.09,0.110677764851985
6.0905,0.110698305354719
6.091,0.110718857561697
6.0915,0.110739421480986
6.092,0.110759997120657
6.0925,0.110780584488791
6.093,0.110801183593477
6.0935,0.110821794442811
6.094,0.110842417044898
6.0945,0.11086305140785
6.095,0.110883697539788
6.0955,0.110904355448839
6.096,0.11092502514314
6.0965,0.110945706630836
6.097,0.110966399920078
6.0975,0.110987105019028
6.098,0.111007821935853
6.0985,0.11102855067873
6.099,0.111049291255844
6.0995,0.111070043675386
6.1,0.111090807945558
6.1005,0.111111584074568
6.101,0.111132372070633
6.1015,0.111153171941977
6.102,0.111173983696834
6.1025,0.111194807343445
6.103,0.111215642890059
6.1035,0.111236490344932
6.104,0.111257349716331
6.1045,0.11127822101253
6.105,0.111299104241809
6.1055,0.111319999412459
6.106,0.111340906532778
6.1065,0.111361825611072
6.107,0.111382756655656
6.1075,0.111403699674852
6.108,0.111424654676992
6.1085,0.111445621670414
6.109,0.111466600663466
6.1095,0.111487591664504
6.11,0.111508594681891
6.1105,0.111529609724
6.111,0.111550636799211
6.1115,0.111571675915913
6.112,0.111592727082503
6.1125,0.111613790307386
6.113,0.111634865598976
6.1135,0.111655952965696
6.114,0.111677052415975
6.1145,0.111698163958252
6.115,0.111719287600974
6.1155,0.111740423352597
6.116,0.111761571221584
6.1165,0.111782731216409
6.117,0.111803903345551
6.1175,0.111825087617499
6.118,0.111846284040751
6.1185,0.111867492623813
6.119,0.1118887133752
6.1195,0.111909946303433
6.12,0.111931191417044
6.1205,0.111952448724574
6.121,0.11197371823457
6.1215,0.111994999955589
6.122,0.112016293896196
6.1225,0.112037600064964
6.123,0.112058918470478
6.1235,0.112080249121326
6.124,0.112101592026109
6.1245,0.112122947193434
6.125,0.112144314631917
6.1255,0.112165694350185
6.126,0.11218708635687
6.1265,0.112208490660615
6.127,0.112229907270071
6.1275,0.112251336193896
6.128,0.11227277744076
6.1285,0.112294231019339
6.129,0.112315696938319
6.1295,0.112337175206393
6.13,0.112358665832264
6.1305,0.112380168824644
6.131,0.112401684192252
6.1315,0.112423211943819
6.132,0.11244475208808
6.1325,0.112466304633783
6.133,0.112487869589683
6.1335,0.112509446964543
6.134,0.112531036767136
6.1345,0.112552639006243
6.135,0.112574253690654
6.1355,0.112595880829168
6.136,0.112617520430593
6.1365,0.112639172503745
6.137,0.11266083705745
6.1375,0.112682514100542
6.138,0.112704203641863
6.1385,0.112725905690266
6.139,0.112747620254611
6.1395,0.112769347343768
6.14,0.112791086966615
6.1405,0.112812839132041
6.141,0.11283460384894
6.1415,0.112856381126219
6.142,0.112878170972791
6.1425,0.11289997339758
6.143,0.112921788409517
6.1435,0.112943616017545
6.144,0.112965456230611
6.1445,0.112987309057677
6.145,0.11300917450771
6.1455,0.113031052589686
6.146,0.113052943312592
6.1465,0.113074846685423
6.147,0.113096762717183
6.1475,0.113118691416885
6.148,0.113140632793551
6.1485,0.113162586856213
6.149,0.113184553613912
6.1495,0.113206533075696
6.15,0.113228525250624
6.1505,0.113250530147764
6.151,0.113272547776194
6.1515,0.113294578144998
6.152,0.113316621263272
6.1525,0.113338677140121
6.153,0.113360745784658
6.1535,0.113382827206006
6.154,0.113404921413297
6.1545,0.113427028415672
6.155,0.11344914822228
6.1555,0.113471280842283
6.156,0.113493426284849
6.1565,0.113515584559155
6.157,0.11353775567439
6.1575,0.11355993963975
6.158,0.113582136464442
6.1585,0.113604346157679
6.159,0.113626568728688
6.1595,0.113648804186701
6.16,0.113671052540963
6.1605,0.113693313800725
6.161,0.113715587975251
6.1615,0.113737875073811
6.162,0.113760175105686
6.1625,0.113782488080166
6.163,0.113804814006551
6.1635,0.11382715289415
6.164,0.113849504752281
6.1645,0.113871869590273
6.165,0.113894247417462
6.1655,0.113916638243196
6.166,0.113939042076831
6.1665,0.113961458927733
6.167,0.113983888805276
6.1675,0.114006331718846
6.168,0.114028787677838
6.1685,0.114051256691655
6.169,0.114073738769711
6.1695,0.114096233921429
6.17,0.114118742156241
6.1705,0.114141263483589
6.171,0.114163797912926
6.1715,0.114186345453714
6.172,0.114208906115422
6.1725,0.114231479907532
6.173,0.114254066839534
6.1735,0.114276666920929
6.174,0.114299280161225
6.1745,0.114321906569943
6.175,0.114344546156612
6.1755,0.11436719893077
6.176,0.114389864901965
6.1765,0.114412544079757
6.177,0.114435236473714
6.1775,0.114457942093412
6.178,0.114480660948441
6.1785,0.114503393048396
6.179,0.114526138402886
6.1795,0.114548897021527
6.18,0.114571668913946
6.1805,0.11459445408978
6.181,0.114617252558675
6.1815,0.114640064330288
6.182,0.114662889414285
6.1825,0.114685727820343
6.183,0.114708579558146
6.1835,0.114731444637392
6.184,0.114754323067785
6.1845,0.114777214859043
6.185,0.11480012002089
6.1855,0.114823038563063
6.186,0.114845970495307
6.1865,0.114868915827377
6.187,0.114891874569041
6.1875,0.114914846730073
6.188,0.114937832320259
6.1885,0.114960831349395
6.189,0.114983843827287
6.1895,0.115006869763751
6.19,0.115029909168612
6.1905,0.115052962051708
6.191,0.115076028422883
6.1915,0.115099108291995
6.192,0.11512220166891
6.1925,0.115145308563505
6.193,0.115168428985666
6.1935,0.11519156294529
6.194,0.115214710452285
6.1945,0.115237871516568
6.195,0.115261046148066
6.1955,0.115284234356717
6.196,0.115307436152469
6.1965,0.115330651545281
6.197,0.11535388054512
6.1975,0.115377123161966
6.198,0.115400379405808
6.1985,0.115423649286645
6.199,0.115446932814487
6.1995,0.115470229999354
6.2,0.115493540851277
6.2005,0.115516865380295
6.201,0.115540203596461
6.2015,0.115563555509836
6.202,0.115586921130491
6.2025,0.115610300468509
6.203,0.115633693533982
6.2035,0.115657100337015
6.204,0.11568052088772
6.2045,0.115703955196222
6.205,0.115727403272655
6.2055,0.115750865127164
6.206,0.115774340769905
6.2065,0.115797830211044
6.207,0.115821333460757
6.2075,0.115844850529232
6.208,0.115868381426667
6.2085,0.115891926163269
6.209,0.115915484749258
6.2095,0.115939057194864
6.21,0.115962643510326
6.2105,0.115986243705895
6.211,0.116009857791832
6.2115,0.11603348577841
6.212,0.116057127675912
6.2125,0.11608078349463
6.213,0.116104453244869
6.2135,0.116128136936944
6.214,0.11615183458118
6.2145,0.116175546187914
6.215,0.116199271767493
6.2155,0.116223011330275
6.216,0.116246764886628
6.2165,0.116270532446931
6.217,0.116294314021575
6.2175,0.116318109620962
6.218,0.116341919255503
6.2185,0.11636574293562
6.219,0.116389580671748
6.2195,0.116413432474331
6.22,0.116437298353824
6.2205,0.116461178320694
6.221,0.116485072385419
6.2215,0.116508980558486
6.222,0.116532902850394
6.2225,0.116556839271655
6.223,0.116580789832788
6.2235,0.116604754544327
6.224,0.116628733416814
6.2245,0.116652726460803
6.225,0.116676733686861
6.2255,0.116700755105563
6.226,0.116724790727496
6.2265,0.11674884056326
6.227,0.116772904623464
6.2275,0.116796982918728
6.228,0.116821075459685
6.2285,0.116845182256977
6.229,0.116869303321259
6.2295,0.116893438663196
6.23,0.116917588293465
6.2305,0.116941752222754
6.231,0.116965930461761
6.2315,0.116990123021197
6.232,0.117014329911783
6.2325,0.117038551144253
6.233,0.11706278672935
6.2335,0.11708703667783
6.234,0.11711130100046
6.2345,0.117135579708016
6.235,0.11715987281129
6.2355,0.117184180321082
6.236,0.117208502248204
6.2365,0.117232838603479
6.237,0.117257189397743
6.2375,0.117281554641842
6.238,0.117305934346633
6.2385,0.117330328522987
6.239,0.117354737181783
6.2395,0.117379160333915
6.24,0.117403597990286
6.2405,0.117428050161811
6.241,0.117452516859418
6.2415,0.117476998094044
6.242,0.11750149387664
6.2425,0.117526004218167
6.243,0.117550529129598
6.2435,0.117575068621919
6.244,0.117599622706125
6.2445,0.117624191393225
6.245,0.117648774694239
6.2455,0.117673372620197
6.246,0.117697985182144
6.2465,0.117722612391134
6.247,0.117747254258233
6.2475,0.11777191079452
6.248,0.117796582011086
6.2485,0.117821267919031
6.249,0.117845968529471
6.2495,0.117870683853529
6.25,0.117895413902344
6.2505,0.117920158687065
6.251,0.117944918218853
6.2515,0.117969692508881
6.252,0.117994481568334
6.2525,0.118019285408408
6.253,0.118044104040312
6.2535,0.118068937475268
6.254,0.118093785724507
6.2545,0.118118648799274
6.255,0.118143526710826
6.2555,0.118168419470431
6.256,0.118193327089371
6.2565,0.118218249578937
6.257,0.118243186950435
6.2575,0.118268139215182
6.258,0.118293106384506
6.2585,0.11831808846975
6.259,0.118343085482265
6.2595,0.118368097433417
6.26,0.118393124334585
6.2605,0.118418166197157
6.261,0.118443223032537
6.2615,0.118468294852137
6.262,0.118493381667385
6.2625,0.118518483489719
6.263,0.118543600330591
6.2635,0.118568732201463
6.264,0.118593879113812
6.2645,0.118619041079125
6.265,0.118644218108903
6.2655,0.118669410214658
6.266,0.118694617407916
6.2665,0.118719839700214
6.267,0.118745077103102
6.2675,0.118770329628142
6.268,0.118795597286909
6.2685,0.118820880090991
6.269,0.118846178051988
6.2695,0.118871491181511
6.27,0.118896819491186
6.2705,0.11892216299265
6.271,0.118947521697554
6.2715,0.118972895617559
6.272,0.118998284764342
6.2725,0.119023689149589
6.273,0.119049108785002
6.2735,0.119074543682293
6.274,0.119099993853189
6.2745,0.119125459309428
6.275,0.119150940062762
6.2755,0.119176436124955
6.276,0.119201947507782
6.2765,0.119227474223035
6.277,0.119253016282516
6.2775,0.119278573698039
6.278,0.119304146481433
6.2785,0.119329734644538
6.279,0.11935533819921
6.2795,0.119380957157314
6.28,0.11940659153073
6.2805,0.119432241331351
6.281,0.119457906571082
6.2815,0.119483587261842
6.282,0.119509283415562
6.2825,0.119534995044188
6.283,0.119560722159676
6.2835,0.119586464773998
6.284,0.119612222899137
6.2845,0.11963799654709
6.285,0.119663785729867
6.2855,0.119689590459492
6.286,0.119715410748
6.2865,0.119741246607441
6.287,0.119767098049879
6.2875,0.119792965087388
6.288,0.119818847732058
6.2885,0.119844745995992
6.289,0.119870659891306
6.2895,0.119896589430128
6.29,0.1199225346246
6.2905,0.11994849548688
6.291,0.119974472029135
6.2915,0.120000464263549
6.292,0.120026472202317
6.2925,0.120052495857649
6.293,0.120078535241768
6.2935,0.12010459036691
6.294,0.120130661245324
6.2945,0.120156747889276
6.295,0.12018285031104
6.2955,0.120208968522908
6.296,0.120235102537184
6.2965,0.120261252366186
6.297,0.120287418022246
6.2975,0.120313599517707
6.298,0.120339796864929
6.2985,0.120366010076285
6.299,0.12039223916416
6.2995,0.120418484140954
6.3,0.120444745019081
6.3005,0.12047102181097
6.301,0.12049731452906
6.3015,0.120523623185807
6.302,0.12054994779368
6.3025,0.120576288365162
6.303,0.12060264491275
6.3035,0.120629017448954
6.304,0.1206554059863
6.3045,0.120681810537325
6.305,0.120708231114584
6.3055,0.120734667730641
6.306,0.120761120398079
6.3065,0.120787589129492
6.307,0.120814073937489
6.3075,0.120840574834693
6.308,0.120867091833741
6.3085,0.120893624947285
6.309,0.12092017418799
6.3095,0.120946739568536
6.31,0.120973321101618
6.3105,0.120999918799942
6.311,0.121026532676233
6.3115,0.121053162743228
6.312,0.121079809013676
6.3125,0.121106471500344
6.313,0.121133150216012
6.3135,0.121159845173475
6.314,0.121186556385541
6.3145,0.121213283865034
6.315,0.121240027624792
6.3155,0.121266787677666
6.316,0.121293564036524
6.3165,0.121320356714247
6.317,0.121347165723732
6.3175,0.121373991077889
6.318,0.121400832789643
6.3185,0.121427690871934
6.319,0.121454565337717
6.3195,0.121481456199961
6.32,0.121508363471651
6.3205,0.121535287165786
6.321,0.121562227295378
6.3215,0.121589183873457
6.322,0.121616156913066
6.3225,0.121643146427263
6.323,0.121670152429121
6.3235,0.121697174931728
6.324,0.121724213948188
6.3245,0.121751269491617
6.325,0.12177834157515
6.3255,0.121805430211934
6.326,0.121832535415133
6.3265,0.121859657197923
6.327,0.121886795573499
6.3275,0.121913950555069
6.328,0.121941122155856
6.3285,0.121968310389099
6.329,0.121995515268052
6.3295,0.122022736805984
6.33,0.12204997501618
6.3305,0.122077229911938
6.331,0.122104501506575
6.3315,0.12213178981342
6.332,0.122159094845819
6.3325,0.122186416617134
6.333,0.12221375514074
6.3335,0.122241110430029
6.334,0.12226848249841
6.3345,0.122295871359304
6.335,0.122323277026151
6.3355,0.122350699512404
6.336,0.122378138831532
6.3365,0.122405594997022
6.337,0.122433068022374
6.3375,0.122460557921104
6.338,0.122488064706744
6.3385,0.122515588392842
6.339,0.122543128992961
6.3395,0.122570686520682
6.34,0.122598260989599
6.3405,0.122625852413322
6.341,0.122653460805479
6.3415,0.122681086179712
6.342,0.122708728549679
6.3425,0.122736387929055
6.343,0.122764064331531
6.3435,0.122791757770812
6.344,0.12281946826062
6.3445,0.122847195814694
6.345,0.122874940446788
6.3455,0.122902702170672
6.346,0.122930481000133
6.3465,0.122958276948973
6.347,0.12298609003101
6.3475,0.12301392026008
6.348,0.123041767650034
6.3485,0.123069632214738
6.349,0.123097513968075
6.3495,0.123125412923946
6.35,0.123153329096266
6.3505,0.123181262498967
6.351,0.123209213145998
6.3515,0.123237181051323
6.352,0.123265166228924
6.3525,0.123293168692798
6.353,0.123321188456958
6.3535,0.123349225535435
6.354,0.123377279942276
6.3545,0.123405351691544
6.355,0.123433440797319
6.3555,0.123461547273696
6.356,0.123489671134787
6.3565,0.123517812394724
6.357,0.12354597106765
6.3575,0.123574147167728
6.358,0.123602340709137
6.3585,0.123630551706073
6.359,0.123658780172747
6.3595,0.123687026123388
6.36,0.123715289572241
6.3605,0.123743570533569
6.361,0.12377186902165
6.3615,0.123800185050779
6.362,0.123828518635268
6.3625,0.123856869789446
6.363,0.123885238527658
6.3635,0.123913624864267
6.364,0.123942028813652
6.3645,0.123970450390207
6.365,0.123998889608347
6.3655,0.124027346482499
6.366,0.12405582102711
6.3665,0.124084313256643
6.367,0.124112823185576
6.3675,0.124141350828408
6.368,0.124169896199651
6.3685,0.124198459313834
6.369,0.124227040185506
6.3695,0.124255638829229
6.37,0.124284255259584
6.3705,0.124312889491169
6.371,0.124341541538597
6.3715,0.1243702114165
6.372,0.124398899139525
6.3725,0.124427604722338
6.373,0.12445632817962
6.3735,0.124485069526068
6.374,0.124513828776399
6.3745,0.124542605945344
6.375,0.124571401047653
6.3755,0.12460021409809
6.376,0.124629045111438
6.3765,0.124657894102497
6.377,0.124686761086082
6.3775,0.124715646077026
6.378,0.124744549090179
6.3785,0.124773470140408
6.379,0.124802409242594
6.3795,0.124831366411638
6.38,0.124860341662456
6.3805,0.124889335009982
6.381,0.124918346469165
6.3815,0.124947376054972
6.382,0.124976423782386
6.3825,0.125005489666407
6.383,0.125034573722051
6.3835,0.12506367596435
6.384,0.125092796408355
6.3845,0.125121935069131
6.385,0.125151091961762
6.3855,0.125180267101345
6.386,0.125209460502997
6.3865,0.125238672181848
6.387,0.125267902153049
6.3875,0.125297150431762
6.388,0.125326417033169
6.3885,0.125355701972467
6.389,0.125385005264869
6.3895,0.125414326925606
6.39,0.125443666969922
6.3905,0.125473025413081
6.391,0.12550240227036
6.3915,0.125531797557053
6.392,0.125561211288471
6.3925,0.125590643479939
6.393,0.125620094146801
6.3935,0.125649563304413
6.394,0.12567905096815
6.3945,0.125708557153401
6.395,0.125738081875572
6.3955,0.125767625150085
6.396,0.125797186992375
6.3965,0.125826767417896
6.397,0.125856366442116
6.3975,0.125885984080517
6.398,0.125915620348599
6.3985,0.125945275261877
6.399,0.125974948835881
6.3995,0.126004641086155
6.4,0.126034352028259
6.4005,0.12606408167777
6.401,0.126093830050279
6.4015,0.12612359716139
6.402,0.126153383026725
6.4025,0.12618318766192
6.403,0.126213011082625
6.4035,0.126242853304506
6.404,0.126272714343244
6.4045,0.126302594214534
6.405,0.126332492934085
6.4055,0.126362410517622
6.406,0.126392346980885
6.4065,0.126422302339627
6.407,0.126452276609615
6.4075,0.126482269806634
6.408,0.126512281946479
6.4085,0.126542313044961
6.409,0.126572363117907
6.4095,0.126602432181156
6.41,0.126632520250561
6.4105,0.126662627341991
6.411,0.126692753471327
6.4115,0.126722898654465
6.412,0.126753062907316
6.4125,0.126783246245802
6.413,0.126813448685861
6.4135,0.126843670243445
6.414,0.126873910934519
6.4145,0.126904170775061
6.415,0.126934449781064
6.4155,0.126964747968533
6.416,0.126995065353489
6.4165,0.127025401951964
6.417,0.127055757780006
6.4175,0.127086132853673
6.418,0.12711652718904
6.4185,0.127146940802194
6.419,0.127177373709234
6.4195,0.127207825926275
6.42,0.127238297469443
6.4205,0.127268788354878
6.421,0.127299298598734
6.4215,0.127329828217178
6.422,0.12736037722639
6.4225,0.127390945642563
6.423,0.127421533481903
6.4235,0.12745214076063
6.424,0.127482767494978
6.4245,0.127513413701191
6.425,0.127544079395531
6.4255,0.127574764594269
6.426,0.127605469313691
6.4265,0.127636193570096
6.427,0.127666937379798
6.4275,0.127697700759121
6.428,0.127728483724405
6.4285,0.127759286292002
6.429,0.127790108478279
6.4295,0.127820950299614
6.43,0.1278518117724
6.4305,0.127882692913044
6.431,0.127913593737966
6.4315,0.127944514263599
6.432,0.12797545450639
6.4325,0.128006414482801
6.433,0.128037394209306
6.4335,0.128068393702393
6.434,0.128099412978566
6.4345,0.128130452054341
6.435,0.12816151094625
6.4355,0.128192589670835
6.436,0.128223688244658
6.4365,0.128254806684292
6.437,0.128285945006324
6.4375,0.128317103227359
6.438,0.128348281364012
6.4385,0.128379479432916
6.439,0.128410697450719
6.4395,0.128441935434082
6.44,0.128473193399683
6.4405,0.128504471364214
6.441,0.128535769344384
6.4415,0.128567087356916
6.442,0.128598425418549
6.4425,0.128629783546039
6.443,0.128661161756156
6.4435,0.128692560065687
6.444,0.128723978491436
6.4445,0.128755417050223
6.445,0.128786875758884
6.4455,0.128818354634273
6.446,0.128849853693259
6.4465,0.128881372952729
6.447,0.128912912429588
6.4475,0.128944472140758
6.448,0.128976052103178
6.4485,0.129007652333804
6.449,0.129039272849613
6.4495,0.129070913667596
6.45,0.129102574804766
6.4505,0.129134256278153
6.451,0.129165958104804
6.4515,0.129197680301787
6.452,0.12922942288619
6.4525,0.129261185875116
6.453,0.129292969285691
6.4535,0.12932477313506
6.454,0.129356597440387
6.4545,0.129388442218857
6.455,0.129420307487673
6.4555,0.129452193264061
6.456,0.129484099565265
6.4565,0.129516026408553
6.457,0.12954797381121
6.4575,0.129579941790545
6.458,0.129611930363886
6.4585,0.129643939548586
6.459,0.129675969362015
6.4595,0.129708019821568
6.46,0.129740090944662
6.4605,0.129772182748733
6.461,0.129804295251243
6.4615,0.129836428469674
6.462,0.129868582421533
6.4625,0.129900757124346
6.463,0.129932952595667
6.4635,0.129965168853068
6.464,0.129997405914147
6.4645,0.130029663796525
6.465,0.130061942517846
6.4655,0.130094242095779
6.466,0.130126562548013
6.4665,0.130158903892265
6.467,0.130191266146273
6.4675,0.1302236493278
6.468,0.130256053454632
6.4685,0.130288478544581
6.469,0.13032092461548
6.4695,0.130353391685188
6.47,0.130385879771588
6.4705,0.130418388892585
6.471,0.130450919066108
6.4715,0.130483470310112
6.472,0.130516042642572
6.4725,0.130548636081488
6.473,0.130581250644881
6.4735,0.130613886350797
6.474,0.1306465432173
6.4745,0.130679221262478
6.475,0.130711920504437
6.4755,0.130744640961304
6.476,0.130777382651221
6.4765,0.13081014559235
6.477,0.130842929802863
6.4775,0.130875735300948
6.478,0.130908562104799
6.4785,0.130941410232616
6.479,0.130974279702598
6.4795,0.131007170532939
6.48,0.131040082741818
6.4805,0.131073016347389
6.481,0.131105971367765
6.4815,0.131138947821004
6.482,0.131171945725078
6.4825,0.13120496509784
6.483,0.131238005956972
6.4835,0.131271068319914
6.484,0.131304152203758
6.4845,0.13133725762508
6.485,0.131370384599696
6.4855,0.13140353314224
6.486,0.131436703265477
6.4865,0.131469894979049
6.487,0.131503108287116
6.4875,0.131536343183463
6.488,0.131569599640299
6.4885,0.13160287757861
6.489,0.131636176771183
6.4895,0.131669496391463
6.49,0.131702830351055
6.4905,0.131736240945651
6.491,0.131769606931948
6.4915,0.13180301283667
6.492,0.131836442499555
6.4925,0.131869894613231
6.493,0.1319033688608
6.4935,0.131936865136847
6.494,0.131970383403736
6.4945,0.132003923651073
6.495,0.132037485881167
6.4955,0.132071070102911
6.496,0.132104676328893
6.4965,0.132138304573915
6.497,0.132171954854175
6.4975,0.132205627186788
6.498,0.132239321589498
6.4985,0.132273038080495
6.499,0.132306776678293
6.4995,0.132340537401651
6.5,0.132374320269515
6.5005,0.13240812530098
6.501,0.132441952515262
6.5015,0.132475801931674
6.502,0.132509673569617
6.5025,0.132543567448562
6.503,0.132577483588043
6.5035,0.132611422007654
6.504,0.132645382727038
6.5045,0.132679365765884
6.505,0.132713371143928
6.5055,0.132747398880943
6.506,0.132781448996745
6.5065,0.132815521511183
6.507,0.132849616444145
6.5075,0.132883733815551
6.508,0.132917873645354
6.5085,0.132952035953541
6.509,0.132986220760129
6.5095,0.133020428085168
6.51,0.133054657948735
6.5105,0.13308891037094
6.511,0.133123185371922
6.5115,0.133157482971848
6.512,0.133191803190915
6.5125,0.133226146049349
6.513,0.133260511567402
