"Freq [GHz]","dB(St(Signal2_7_T2,Signal2_7_T1)) []"
1,-0.00218764032745402
1.00280056011202,-0.00219994100568506
1.00560112022404,-0.00221227644094188
1.00840168033607,-0.00222464663678615
1.01120224044809,-0.00223705159678385
1.01400280056011,-0.00224949132452361
1.01680336067213,-0.00226196582361759
1.01960392078416,-0.00227447509768713
1.02240448089618,-0.00228701915037519
1.0252050410082,-0.00229959798534832
1.02800560112022,-0.00231221160627739
1.03080616123225,-0.00232486001687806
1.03360672134427,-0.00233754322085292
1.03640728145629,-0.00235026122195712
1.03920784156831,-0.00236301402392981
1.04200840168034,-0.00237580163056174
1.04480896179236,-0.00238862404564021
1.04760952190438,-0.00240148127297516
1.0504100820164,-0.00241437331641268
1.05321064212843,-0.00242730017979347
1.05601120224045,-0.00244026186699343
1.05881176235247,-0.00245325838191012
1.06161232246449,-0.00246628972844636
1.06441288257652,-0.00247935591053723
1.06721344268854,-0.00249245693213564
1.07001400280056,-0.0025055927972094
1.07281456291258,-0.00251876350975376
1.0756151230246,-0.00253196907377311
1.07841568313663,-0.00254520949330508
1.08121624324865,-0.00255848477239931
1.08401680336067,-0.00257179491512422
1.08681736347269,-0.00258513992556989
1.08961792358472,-0.00259851980786158
1.09241848369674,-0.00261193456611919
1.09521904380876,-0.00262538420450264
1.09801960392078,-0.00263886872718094
1.10082016403281,-0.00265238813835445
1.10362072414483,-0.00266594244224229
1.10642128425685,-0.00267953164307655
1.10922184436887,-0.00269315574512067
1.1120224044809,-0.00270681475264237
1.11482296459292,-0.00272050866996094
1.11762352470494,-0.00273423750138166
1.12042408481696,-0.00274800125126235
1.12322464492899,-0.00276179992395741
1.12602520504101,-0.00277563352386124
1.12882576515303,-0.00278950205537737
1.13162632526505,-0.00280340552293776
1.13442688537708,-0.00281734393099797
1.1372274454891,-0.00283131728402944
1.14002800560112,-0.00284532558653685
1.14282856571314,-0.00285936884302728
1.14562912582516,-0.00287344705804297
1.14842968593719,-0.00288756023615748
1.15123024604921,-0.0029017083819516
1.15403080616123,-0.00291589150003161
1.15683136627325,-0.00293010959503707
1.15963192638528,-0.00294436267161184
1.1624324864973,-0.00295865073443305
1.16523304660932,-0.00297297378821105
1.16803360672134,-0.00298733183766824
1.17083416683337,-0.00300172488754386
1.17363472694539,-0.0030161529426056
1.17643528705741,-0.00303061600765148
1.17923584716943,-0.00304511408750026
1.18203640728146,-0.00305964718698948
1.18483696739348,-0.00307421531098508
1.1876375275055,-0.00308881846436989
1.19043808761752,-0.00310345665206095
1.19323864772955,-0.00311812987898925
1.19603920784157,-0.00313283815011905
1.19883976795359,-0.00314758147042568
1.20164032806561,-0.0031623598449264
1.20444088817764,-0.00317717327865242
1.20724144828966,-0.00319202177665184
1.21004200840168,-0.00320690534402336
1.2128425685137,-0.00322182398585553
1.21564312862573,-0.00323677770729043
1.21844368873775,-0.00325176651347636
1.22124424884977,-0.00326679040960167
1.22404480896179,-0.00328184940087057
1.22684536907381,-0.00329694349251573
1.22964592918584,-0.00331207268978957
1.23244648929786,-0.00332723699797487
1.23524704940988,-0.00334243642238575
1.2380476095219,-0.00335767096835222
1.24084816963393,-0.00337294064123274
1.24364872974595,-0.00338824544641034
1.24644928985797,-0.00340358538930132
1.24924984996999,-0.00341896047534174
1.25205041008202,-0.00343437070999996
1.25485097019404,-0.00344981609874864
1.25765153030606,-0.00346529664712269
1.26045209041808,-0.00348081236066131
1.26325265053011,-0.00349636324492732
1.26605321064213,-0.00351194930553035
1.26885377075415,-0.00352757054808527
1.27165433086617,-0.00354322697823735
1.2744548909782,-0.00355891860167189
1.27725545109022,-0.00357464542409489
1.28005601120224,-0.003590407451236
1.28285657131426,-0.0036062046888562
1.28565713142629,-0.00362203714274586
1.28845769153831,-0.00363790481871323
1.29125825165033,-0.00365380772260847
1.29405881176235,-0.00366974586029573
1.29685937187437,-0.00368571923768404
1.2996599319864,-0.00370172786069635
1.30246049209842,-0.0037177717352899
1.30526105221044,-0.00373385086744649
1.30806161232246,-0.00374996526318122
1.31086217243449,-0.00376611492853954
1.31366273254651,-0.00378229986958282
1.31646329265853,-0.00379852009242406
1.31926385277055,-0.0038147756031796
1.32206441288258,-0.00383106640801836
1.3248649729946,-0.00384739251312614
1.32766553310662,-0.00386375392471237
1.33046609321864,-0.00388015064903036
1.33326665333067,-0.00389658269235997
1.33606721344269,-0.00391305006099985
1.33886777355471,-0.0039295527612906
1.34166833366673,-0.0039460907996042
1.34446889377876,-0.00396266418233047
1.34726945389078,-0.0039792729159002
1.3500700140028,-0.00399591700677267
1.35287057411482,-0.00401259646144043
1.35567113422685,-0.00402931128641679
1.35847169433887,-0.00404606148825891
1.36127225445089,-0.00406284707354861
1.36407281456291,-0.00407966804889901
1.36687337467493,-0.00409652442095464
1.36967393478696,-0.00411341619639327
1.37247449489898,-0.00413034338192791
1.375275055011,-0.00414730598429714
1.37807561512302,-0.00416430401027281
1.38087617523505,-0.00418133746666587
1.38367673534707,-0.00419840636030994
1.38647729545909,-0.00421551069807481
1.38927785557111,-0.00423265048687321
1.39207841568314,-0.00424982573363672
1.39487897579516,-0.00426703644533693
1.39767953590718,-0.00428428262897583
1.4004800960192,-0.00430156429159548
1.40328065613123,-0.00431888144027025
1.40608121624325,-0.00433623408209623
