"Freq [GHz]","dB(St(Signal2_5_T2,Signal2_5_T1)) []"
1,-0.00305449596175502
1.00280056011202,-0.00307171992859199
1.00560112022404,-0.00308899341928108
1.00840168033607,-0.00310631645092131
1.01120224044809,-0.00312368904074967
1.01400280056011,-0.00314111120615946
1.01680336067213,-0.00315858296469253
1.01960392078416,-0.00317610433402199
1.02240448089618,-0.00319367533199072
1.0252050410082,-0.00321129597658155
1.02800560112022,-0.00322896628594035
1.03080616123225,-0.00324668627836543
1.03360672134427,-0.00326445597229313
1.03640728145629,-0.0032822753863421
1.03920784156831,-0.00330014453927578
1.04200840168034,-0.00331806345001391
1.04480896179236,-0.00333603213764318
1.04760952190438,-0.00335405062141239
1.0504100820164,-0.0033721189207286
1.05321064212843,-0.00339023705517353
1.05601120224045,-0.00340840504448235
1.05881176235247,-0.00342662290857552
1.06161232246449,-0.00344489066751632
1.06441288257652,-0.00346320834156201
1.06721344268854,-0.00348157595114067
1.07001400280056,-0.00349999351683865
1.07281456291258,-0.00351846105943147
1.0756151230246,-0.00353697859986643
1.07841568313663,-0.00355554615926166
1.08121624324865,-0.00357416375892738
1.08401680336067,-0.00359283142034846
1.08681736347269,-0.00361154916519415
1.08961792358472,-0.00363031701531611
1.09241848369674,-0.00364913499275711
1.09521904380876,-0.00366800311973269
1.09801960392078,-0.00368692141867267
1.10082016403281,-0.00370588991218158
1.10362072414483,-0.00372490862303963
1.10642128425685,-0.00374397757425868
1.10922184436887,-0.00376309678902435
1.1120224044809,-0.00378226629071628
1.11482296459292,-0.00380148610292841
1.11762352470494,-0.00382075624943711
1.12042408481696,-0.00384007675423982
1.12322464492899,-0.00385944764151934
1.12602520504101,-0.00387886893568529
1.12882576515303,-0.00389834066134618
1.13162632526505,-0.00391786284330746
1.13442688537708,-0.00393743550661108
1.1372274454891,-0.00395705867649207
1.14002800560112,-0.00397673237841333
1.14282856571314,-0.00399645663804334
1.14562912582516,-0.00401623148128909
1.14842968593719,-0.00403605693425353
1.15123024604921,-0.00405593302327809
1.15403080616123,-0.00407585977493397
1.15683136627325,-0.00409583721600959
1.15963192638528,-0.0041158653735232
1.1624324864973,-0.00413594427472473
1.16523304660932,-0.00415607394709874
1.16803360672134,-0.00417625441837214
1.17083416683337,-0.00419648571649489
1.17363472694539,-0.00421676786966699
1.17643528705741,-0.00423710090632794
1.17923584716943,-0.004257484855148
1.18203640728146,-0.00427791974507066
1.18483696739348,-0.00429840560526056
1.1876375275055,-0.00431894246514981
1.19043808761752,-0.00433953035441287
1.19323864772955,-0.00436016930299266
1.19603920784157,-0.00438085934106385
1.19883976795359,-0.0044016004990879
1.20164032806561,-0.00442239280777444
1.20444088817764,-0.00444323629809578
1.20724144828966,-0.00446413100129652
1.21004200840168,-0.00448507694890036
1.2128425685137,-0.00450607417266568
1.21564312862573,-0.00452712270466469
1.21844368873775,-0.00454822257722746
1.22124424884977,-0.00456937382295735
1.22404480896179,-0.00459057647476386
1.22684536907381,-0.00461183056580181
1.22964592918584,-0.00463313612955338
