"Freq [GHz]","dB(St(Signal2_6_T2,Signal2_6_T1)) []"
1,-0.0023067853843048
1.00280056011202,-0.002319783052154
1.00560112022404,-0.00233281780854196
1.00840168033607,-0.00234588966056619
1.01120224044809,-0.00235899861535559
1.01400280056011,-0.00237214468006657
1.01680336067213,-0.00238532786190624
1.01960392078416,-0.00239854816809282
1.02240448089618,-0.00241180560588365
1.0252050410082,-0.00242510018258383
1.02800560112022,-0.00243843190552312
1.03080616123225,-0.00245180078206169
1.03360672134427,-0.00246520681960076
1.03640728145629,-0.00247865002557292
1.03920784156831,-0.00249213040745566
1.04200840168034,-0.00250564797273665
1.04480896179236,-0.00251920272896485
1.04760952190438,-0.00253279468371673
1.0504100820164,-0.00254642384459537
1.05321064212843,-0.00256009021924486
1.05601120224045,-0.00257379381534937
1.05881176235247,-0.00258753464062062
1.06161232246449,-0.00260131270281713
1.06441288257652,-0.00261512800972015
1.06721344268854,-0.00262898056915584
1.07001400280056,-0.00264287038899044
1.07281456291258,-0.00265679747710901
1.0756151230246,-0.00267076184145506
1.07841568313663,-0.00268476348999576
1.08121624324865,-0.00269880243074126
1.08401680336067,-0.00271287867173407
1.08681736347269,-0.00272699222105293
1.08961792358472,-0.00274114308682244
1.09241848369674,-0.00275533127720152
1.09521904380876,-0.00276955680037756
1.09801960392078,-0.00278381966458674
1.10082016403281,-0.00279811987809762
1.10362072414483,-0.00281245744922074
1.10642128425685,-0.00282683238630193
1.10922184436887,-0.00284124469773386
1.1120224044809,-0.00285569439193287
1.11482296459292,-0.00287018147736699
1.11762352470494,-0.00288470596253274
1.12042408481696,-0.00289926785598024
1.12322464492899,-0.00291386716627656
1.12602520504101,-0.00292850390205683
1.12882576515303,-0.00294317807197408
1.13162632526505,-0.00295788968473398
1.13442688537708,-0.002972638749063
1.1372274454891,-0.00298742527375567
1.14002800560112,-0.00300224926762252
1.14282856571314,-0.00301711073953344
1.14562912582516,-0.00303200969838589
1.14842968593719,-0.0030469461531184
1.15123024604921,-0.00306192011271924
1.15403080616123,-0.00307693158621
1.15683136627325,-0.0030919805826611
1.15963192638528,-0.00310706711117626
1.1624324864973,-0.00312219118090608
1.16523304660932,-0.00313735280104222
1.16803360672134,-0.00315255198081742
1.17083416683337,-0.00316778872951509
1.17363472694539,-0.00318306305643758
1.17643528705741,-0.00319837497096493
1.17923584716943,-0.00321372448247871
1.18203640728146,-0.00322911160044496
1.18483696739348,-0.00324453633434669
1.1876375275055,-0.00325999869371279
1.19043808761752,-0.00327549868812675
1.19323864772955,-0.00329103632720539
1.19603920784157,-0.00330661162061145
1.19883976795359,-0.00332222457805935
1.20164032806561,-0.00333787520929879
1.20444088817764,-0.00335356352412828
1.20724144828966,-0.00336928953238739
1.21004200840168,-0.0033850532439645
1.2128425685137,-0.00340085466879486
1.21564312862573,-0.00341669381685093
1.21844368873775,-0.00343257069816072
1.22124424884977,-0.00344848532278852
1.22404480896179,-0.00346443770084354
1.22684536907381,-0.00348042784250212
1.22964592918584,-0.00349645575795662
1.23244648929786,-0.00351252145746653
1.23524704940988,-0.00352862495133143
1.2380476095219,-0.00354476624989686
1.24084816963393,-0.00356094536355906
1.24364872974595,-0.0035771623027602
1.24644928985797,-0.00359341707798159
1.24924984996999,-0.00360970969976591
1.25205041008202,-0.00362604017869404
1.25485097019404,-0.00364240852540337
1.25765153030606,-0.00365881475057143
1.26045209041808,-0.00367525886493227
1.26325265053011,-0.0036917408792543
1.26605321064213,-0.00370826080437209
1.26885377075415,-0.0037248186511594
1.27165433086617,-0.00374141443054456
1.2744548909782,-0.00375804815349704
1.27725545109022,-0.00377471983105439
1.28005601120224,-0.00379142947427888
1.28285657131426,-0.00380817709429798
1.28565713142629,-0.00382496270229766
1.28845769153831,-0.00384178630948855
1.29125825165033,-0.00385864792716585
1.29405881176235,-0.00387554756664362
1.29685937187437,-0.00389248523931373
1.2996599319864,-0.00390946095660721
1.30246049209842,-0.00392647472999234
1.30526105221044,-0.00394352657102965
1.30806161232246,-0.00396061649128605
1.31086217243449,-0.00397774450241584
1.31366273254651,-0.00399491061611062
1.31646329265853,-0.00401211484411175
1.31926385277055,-0.00402935719822487
1.32206441288258,-0.00404663769029772
1.3248649729946,-0.00406395633224613
1.32766553310662,-0.00408131313602322
1.33046609321864,-0.00409870811365217
1.33326665333067,-0.00411614127719147
1.33606721344269,-0.00413361263877645
1.33886777355471,-0.00415112221058741
1.34166833366673,-0.00416867000485639
1.34446889377876,-0.00418625603386908
1.34726945389078,-0.00420388030997838
1.3500700140028,-0.00422154284558116
1.35287057411482,-0.00423924365314827
1.35567113422685,-0.00425698274517815
1.35847169433887,-0.00427476013424993
1.36127225445089,-0.00429257583299546
1.36407281456291,-0.00431042985409543
1.36687337467493,-0.00432832221029385
1.36967393478696,-0.0043462529143971
1.37247449489898,-0.00436422197925847
1.375275055011,-0.00438222941780039
1.37807561512302,-0.00440027524299797
1.38087617523505,-0.00441835946788485
1.38367673534707,-0.00443648210554738
1.38647729545909,-0.00445464316915357
1.38927785557111,-0.00447284267190872
1.39207841568314,-0.00449108062708821
1.39487897579516,-0.00450935704802399
1.39767953590718,-0.0045276719481056
1.4004800960192,-0.00454602534080226
1.40328065613123,-0.00456441723961087
1.40608121624325,-0.00458284765811579
1.40888177635527,-0.00460131660996181
1.41168233646729,-0.00461982410884452
1.41448289657932,-0.00463837016852287
1.41728345669134,-0.00465695480282395
1.42008401680336,-0.00467557802563535
1.42288457691538,-0.00469423985091181
1.42568513702741,-0.00471294029265892
1.42848569713943,-0.00473167936496296
1.43128625725145,-0.00475045708196007
1.43408681736347,-0.00476927345785841
1.4368873774755,-0.00478812850692759
1.43968793758752,-0.00480702224350151
1.44248849769954,-0.00482595468198227
1.44528905781156,-0.00484492583683243
1.44808961792358,-0.00486393572258369
1.45089017803561,-0.00488298435383692
1.45369073814763,-0.00490207174524957
1.45649129825965,-0.00492119791155888
1.45929185837167,-0.00494036286755676
1.4620924184837,-0.00495956662811199
1.46489297859572,-0.00497880920815094
1.46769353870774,-0.00499809062266913
1.47049409881976,-0.00501741088674957
1.47329465893179,-0.00503677001551743
1.47609521904381,-0.00505616802418247
1.47889577915583,-0.00507560492801781
1.48169633926785,-0.00509508074236576
1.48449689937988,-0.00511459548264068
1.4872974594919,-0.00513414916432417
1.49009801960392,-0.0051537418029776
1.49289857971594,-0.00517337341422093
1.49569913982797,-0.00519304401375485
1.49849969993999,-0.0052127536173386
1.50130026005201,-0.00523250224082088
1.50410082016403,-0.00525228990010797
1.50690138027606,-0.00527211661118404
1.50970194038808,-0.0052919823901082
1.5125025005001,-0.00531188725300971
1.51530306061212,-0.0053318312160938
1.51810362072414,-0.00535181429563581
1.52090418083617,-0.00537183650799476
1.52370474094819,-0.00539189786958245
1.52650530106021,-0.00541199839691268
1.52930586117223,-0.00543213810655976
1.53210642128426,-0.00545231701517684
1.53490698139628,-0.00547253513948335
1.5377075415083,-0.00549279249629304
1.54050810162032,-0.00551308910248883
1.54330866173235,-0.00553342497502382
1.54610922184437,-0.00555380013093284
1.54890978195639,-0.00557421458733731
1.55171034206841,-0.00559466836142012
1.55451090218044,-0.00561516147045942
1.55731146229246,-0.00563569393179775
1.56011202240448,-0.00565626576286906
1.5629125825165,-0.00567687698117939
1.56571314262853,-0.00569752760432812
1.56851370274055,-0.00571821764996745
1.57131426285257,-0.00573894713586607
1.57411482296459,-0.0057597160798368
1.57691538307662,-0.00578052449980704
1.57971594318864,-0.00580137241376182
1.58251650330066,-0.00582225983978724
1.58531706341268,-0.00584318679604058
1.5881176235247,-0.0058641533007676
1.59091818363673,-0.00588515937228622
1.59371874374875,-0.00590620502902701
1.59651930386077,-0.00592729028946659
1.59931986397279,-0.00594841517219619
1.60212042408482,-0.00596957969588592
1.60492098419684,-0.00599078387927899
1.60772154430886,-0.00601202774121776
1.61052210442088,-0.00603331130063023
1.61332266453291,-0.00605463457651656
1.61612322464493,-0.00607599758799052
1.61892378475695,-0.00609740035423417
1.62172434486897,-0.0061188428945191
1.624524904981,-0.00614032522821121
1.62732546509302,-0.00616184737477077
1.63012602520504,-0.00618340935372248
1.63292658531706,-0.00620501118472203
1.63572714542909,-0.00622665288747317
1.63852770554111,-0.00624833448180969
1.64132826565313,-0.00627005598761631
1.64412882576515,-0.00629181742490395
1.64692938587718,-0.00631361881376244
1.6497299459892,-0.00633546017436344
1.65253050610122,-0.00635734152699806
1.65533106621324,-0.00637926289202183
1.65813162632527,-0.00640122428990882
1.66093218643729,-0.00642322574120427
1.66373274654931,-0.00644526726657095
1.66653330666133,-0.00646734888675541
1.66933386677335,-0.00648947062260338
1.67213442688538,-0.00651163249505593
1.6749349869974,-0.00653383452514082
1.67773554710942,-0.00655607673400524
1.68053610722144,-0.0065783591428792
1.68333666733347,-0.00660068177309
1.68613722744549,-0.00662304464607958
1.68893778755751,-0.00664544778336497
1.69173834766953,-0.00666789120657979
1.69453890778156,-0.00669037493745882
1.69733946789358,-0.0067128989978264
1.7001400280056,-0.00673546340962443
1.70294058811762,-0.00675806819487569
1.70574114822965,-0.00678071337572056
1.70854170834167,-0.00680339897440633
1.71134226845369,-0.00682612501326894
1.71414282856571,-0.00684889151475513
1.71694338867774,-0.00687169850141667
1.71974394878976,-0.00689454599592002
1.72254450890178,-0.00691743402101157
1.7253450690138,-0.00694036259957653
1.72814562912583,-0.00696333175457427
1.73094618923785,-0.00698634150909332
1.73374674934987,-0.0070093918863234
1.73654730946189,-0.00703248290956796
1.73934786957391,-0.00705561460222391
1.74214842968594,-0.00707878698782024
1.74494898979796,-0.0071020000899688
1.74774954990998,-0.00712525393241545
1.750550110022,-0.00714854853900917
1.75335067013403,-0.00717188393370014
1.75615123024605,-0.00719526014056581
1.75895179035807,-0.00721867718379545
1.76175235047009,-0.0072421350876805
1.76455291058212,-0.00726563387663002
1.76735347069414,-0.00728917357517648
1.77015403080616,-0.00731275420795743
1.77295459091818,-0.00733637579973385
1.77575515103021,-0.00736003837536888
1.77855571114223,-0.00738374195986647
1.78135627125425,-0.00740748657832215
1.78415683136627,-0.00743127225597321
1.7869573914783,-0.00745509901814755
1.78975795159032,-0.00747896689032355
1.79255851170234,-0.0075028758980779
1.79535907181436,-0.00752682606711945
1.79815963192639,-0.00755081742326214
1.80096019203841,-0.00757484999246554
1.80376075215043,-0.0075989238007905
1.80656131226245,-0.00762303887443963
1.80936187237448,-0.00764719523971778
1.8121624324865,-0.00767139292306965
1.81496299259852,-0.00769563195106246
1.81776355271054,-0.00771991235038879
1.82056411282256,-0.00774423414786665
1.82336467293459,-0.0077685973704317
1.82616523304661,-0.00779300204516239
1.82896579315863,-0.00781744819925775
1.83176635327065,-0.00784193586004898
1.83456691338268,-0.00786646505499557
1.8373674734947,-0.00789103581168341
1.84016803360672,-0.00791564815783537
1.84296859371874,-0.0079403021213017
1.84576915383077,-0.00796499773006577
1.84856971394279,-0.007989735012247
1.85137027405481,-0.00801451399610474
1.85417083416683,-0.00803933471000637
1.85697139427886,-0.00806419718249009
1.85977195439088,-0.00808910144219928
1.8625725145029,-0.00811404751794038
1.86537307461492,-0.00813903543863661
1.86817363472695,-0.00816406523335498
1.87097419483897,-0.0081891369313063
1.87377475495099,-0.00821425056184418
1.87657531506301,-0.00823940615444772
1.87937587517503,-0.00826460373874851
1.88217643528706,-0.00828984334451711
1.88497699539908,-0.00831512500166596
1.8877775555111,-0.00834044874025421
1.89057811562312,-0.0083658145904723
1.89337867573515,-0.00839122258268052
1.89617923584717,-0.00841667274736273
1.89897979595919,-0.00844216511516112
1.90178035607121,-0.00846769971685105
1.90458091618324,-0.00849327658337201
1.90738147629526,-0.00851889574580155
1.91018203640728,-0.00854455723537649
1.9129825965193,-0.00857026108347266
1.91578315663133,-0.00859600732162908
1.91858371674335,-0.00862179598152376
1.92138427685537,-0.00864762709499694
1.92418483696739,-0.00867350069404043
1.92698539707942,-0.00869941681079569
1.92978595719144,-0.00872537547756929
1.93258651730346,-0.00875137672681845
1.93538707741548,-0.00877742059115775
1.93818763752751,-0.00880350710336208
1.94098819763953,-0.00882963629634829
1.94378875775155,-0.00885580820322343
1.94658931786357,-0.00888202285722979
1.94938987797559,-0.00890828029178054
1.95219043808762,-0.00893458054045499
1.95499099819964,-0.00896092363698697
1.95779155831166,-0.00898730961527641
1.96059211842368,-0.00901373850939706
1.96339267853571,-0.00904021035357822
1.96619323864773,-0.00906672518221045
1.96899379875975,-0.00909328302987555
1.97179435887177,-0.0091198839313031
1.9745949189838,-0.00914652792140137
1.97739547909582,-0.00917321503523128
1.98019603920784,-0.00919994530806233
1.98299659931986,-0.00922671877529738
1.98579715943189,-0.00925353547253343
1.98859771954391,-0.00928039543553749
1.99139827965593,-0.00930729870025433
1.99419883976795,-0.00933424530279294
1.99699939987998,-0.00936123527946134
1.999799959992,-0.00938826866672596
2.00260052010402,-0.0094153455012397
2.00540108021604,-0.00944246581983711
2.00820164032807,-0.0094696296595305
2.01100220044009,-0.00949683705751863
2.01380276055211,-0.00952408805118097
2.01660332066413,-0.0095513826780738
2.01940388077616,-0.00957872097595339
2.02220444088818,-0.00960610298275093
2.0250050010002,-0.00963352873659471
2.02780556111222,-0.00966099827578792
2.03060612122424,-0.00968851163883573
2.03340668133627,-0.00971606886442206
2.03620724144829,-0.00974366999143956
2.03900780156031,-0.00977131505895194
2.04180836167233,-0.00979900410623746
2.04460892178436,-0.00982673717274928
2.04740948189638,-0.00985451429815704
2.0502100420084,-0.00988233552231016
2.05301060212042,-0.00991020088526582
2.05581116223245,-0.00993811042727648
2.05861172234447,-0.00996606418879945
2.06141228245649,-0.00999406221048151
2.06421284256851,-0.0100221045331917
2.06701340268054,-0.0100501911979915
2.06981396279256,-0.0100783222461463
2.07261452290458,-0.0101064977191224
2.0754150830166,-0.0101347176586106
2.07821564312863,-0.0101629821064929
2.08101620324065,-0.0101912911048719
2.08381676335267,-0.0102196446960626
2.08661732346469,-0.0102480429225852
2.08941788357672,-0.0102764858271715
2.09221844368874,-0.0103049734527707
2.09501900380076,-0.0103335058425603
2.09781956391278,-0.0103620830399063
2.10062012402481,-0.0103907050884319
2.10342068413683,-0.0104193720319411
2.10622124424885,-0.0104480839144842
2.10902180436087,-0.0104768407803226
2.11182236447289,-0.01050564267394
2.11462292458492,-0.0105344896400644
2.11742348469694,-0.0105633817236283
2.12022404480896,-0.0105923189697854
2.12302460492098,-0.0106213014239484
2.12582516503301,-0.0106503291317275
2.12862572514503,-0.0106794021389948
2.13142628525705,-0.0107085204918313
2.13422684536907,-0.0107376842365579
2.1370274054811,-0.0107668934197361
2.13982796559312,-0.0107961480881646
2.14262852570514,-0.0108254482888719
2.14542908581716,-0.0108547940691354
2.14822964592919,-0.0108841854764722
2.15103020604121,-0.0109136225586352
2.15383076615323,-0.010943105363629
2.15663132626525,-0.0109726339397037
2.15943188637728,-0.0110022083353416
2.1622324464893,-0.0110318285992978
2.16503300660132,-0.0110614947805593
2.16783356671334,-0.011091206928362
2.17063412682537,-0.0111209650922084
2.17343468693739,-0.0111507693218507
2.17623524704941,-0.0111806196672899
2.17903580716143,-0.0112105161787859
2.18183636727345,-0.0112404589068763
2.18463692738548,-0.0112704479023291
2.1874374874975,-0.0113004832161878
2.19023804760952,-0.0113305648997677
2.19303860772154,-0.0113606930046377
2.19583916783357,-0.0113908675826366
2.19863972794559,-0.0114210886858786
2.20144028805761,-0.0114513563667375
2.20424084816963,-0.011481670677857
2.20704140828166,-0.011512031672166
2.20984196839368,-0.0115424394028624
2.2126425285057,-0.0115728939234189
2.21544308861772,-0.0116033952875841
2.21824364872975,-0.0116339435493955
2.22104420884177,-0.0116645387631629
2.22384476895379,-0.0116951809834792
2.22664532906581,-0.0117258702652365
2.22944588917784,-0.0117566066635988
2.23224644928986,-0.0117873902340173
2.23504700940188,-0.0118182210322424
2.2378475695139,-0.0118490991143146
2.24064812962592,-0.0118800245365657
2.24344868973795,-0.0119109973556284
2.24624924984997,-0.011942017628424
2.24904980996199,-0.0119730854121802
2.25185037007401,-0.0120042007644211
2.25465093018604,-0.0120353637429803
2.25745149029806,-0.0120665744059836
2.26025205041008,-0.0120978328118802
2.2630526105221,-0.0121291390194154
