        Frequency / GHz                S2,1/abs,dB
               3.9405881                     -0.13870098
               3.9433887                      -0.1390784
               3.9461892                     -0.13945708
               3.9489898                     -0.13983702
               3.9517904                     -0.14021823
               3.9545909                     -0.14060072
               3.9573915                     -0.14098448
                3.960192                     -0.14136953
               3.9629926                     -0.14175588
               3.9657932                     -0.14214353
               3.9685937                     -0.14253248
               3.9713943                     -0.14292275
               3.9741948                     -0.14331434
               3.9769954                     -0.14370725
                3.979796                      -0.1441015
               3.9825965                     -0.14449708
               3.9853971                     -0.14489402
               3.9881976                      -0.1452923
               3.9909982                     -0.14569195
               3.9937988                     -0.14609296
               3.9965993                     -0.14649535
               3.9993999                     -0.14689912
                       4                     -0.14698582
               4.0022004                     -0.14730427
                4.005001                     -0.14771082
               4.0078016                     -0.14811878
               4.0106021                     -0.14852814
               4.0134027                     -0.14893892
               4.0162032                     -0.14935112
               4.0190038                     -0.14976476
               4.0218044                     -0.15017983
               4.0246049                     -0.15059635
               4.0274055                     -0.15101432
                4.030206                     -0.15143375
               4.0330066                     -0.15185466
               4.0358072                     -0.15227704
               4.0386077                      -0.1527009
               4.0414083                     -0.15312626
               4.0442088                     -0.15355311
               4.0470094                     -0.15398148
                 4.04981                     -0.15441136
               4.0526105                     -0.15484276
               4.0554111                      -0.1552757
               4.0582116                     -0.15571017
               4.0610122                      -0.1561462
               4.0638128                     -0.15658378
               4.0666133                     -0.15702293
               4.0694139                     -0.15746366
               4.0722144                     -0.15790596
                4.075015                     -0.15834986
               4.0778156                     -0.15879536
               4.0806161                     -0.15924247
               4.0834167                     -0.15969119
               4.0862172                     -0.16014154
               4.0890178                     -0.16059353
               4.0918184                     -0.16104717
               4.0946189                     -0.16150245
               4.0974195                     -0.16195941
                 4.10022                     -0.16241803
               4.1025641                      -0.1628032
               4.1030206                     -0.16287834
               4.1058212                     -0.16334034
               4.1086217                     -0.16380405
               4.1114223                     -0.16426947
               4.1142228                     -0.16473661
               4.1170234                     -0.16520548
                4.119824                     -0.16567609
               4.1226245                     -0.16614846
               4.1254251                     -0.16662259
               4.1282256                      -0.1670985
               4.1310262                     -0.16757619
               4.1338268                     -0.16805568
               4.1366273                     -0.16853697
               4.1394279                     -0.16902008
               4.1422284                     -0.16950502
                4.145029                      -0.1699918
               4.1478296                     -0.17048044
               4.1506301                     -0.17097094
               4.1534307                     -0.17146331
               4.1562312                     -0.17195757
               4.1590318                     -0.17245373
               4.1618324                     -0.17295181
               4.1646329                     -0.17345181
               4.1674335                     -0.17395374
                4.170234                     -0.17445763
               4.1730346                     -0.17496348
               4.1758352                      -0.1754713
               4.1786357                     -0.17598111
               4.1814363                     -0.17649293
               4.1842368                     -0.17700676
               4.1870374                     -0.17752262
                4.189838                     -0.17804052
               4.1926385                     -0.17856047
               4.1954391                      -0.1790825
               4.1982396                      -0.1796066
               4.2010402                      -0.1801328
               4.2038408                      -0.1806611
               4.2051282                     -0.18090468
               4.2066413                     -0.18119153
               4.2094419                     -0.18172408
               4.2122424                     -0.18225878
                4.215043                     -0.18279563
               4.2178436                     -0.18333464
               4.2206441                     -0.18387583
               4.2234447                     -0.18441919
               4.2262452                     -0.18496475
               4.2290458                      -0.1855125
               4.2318464                     -0.18606246
               4.2346469                     -0.18661462
               4.2374475                     -0.18716899
                4.240248                     -0.18772556
               4.2430486                     -0.18828434
               4.2458492                     -0.18884533
               4.2486497                     -0.18940852
               4.2514503                      -0.1899739
               4.2542509                     -0.19054148
               4.2570514                     -0.19111124
                4.259852                     -0.19168318
               4.2626525                     -0.19225728
               4.2654531                     -0.19283355
               4.2682537                     -0.19341197
               4.2710542                     -0.19399254
               4.2738548                     -0.19457525
               4.2766553                     -0.19516012
               4.2794559                     -0.19574713
               4.2822565                     -0.19633629
                4.285057                     -0.19692762
               4.2878576                     -0.19752111
               4.2906581                      -0.1981168
               4.2934587                     -0.19871469
               4.2962593                      -0.1993148
               4.2990598                     -0.19991717
               4.3018604                     -0.20052182
               4.3046609                     -0.20112878
               4.3074615                     -0.20173807
               4.3076923                     -0.20178839
               4.3102621                     -0.20234972
               4.3130626                     -0.20296378
               4.3158632                     -0.20358027
               4.3186637                     -0.20419922
               4.3214643                     -0.20482067
               4.3242649                     -0.20544465
               4.3270654                     -0.20607118
                4.329866                      -0.2067003
               4.3326665                     -0.20733203
               4.3354671                     -0.20796641
               4.3382677                     -0.20860346
               4.3410682                     -0.20924321
               4.3438688                     -0.20988567
               4.3466693                     -0.21053088
               4.3494699                     -0.21117886
               4.3522705                     -0.21182963
                4.355071                     -0.21248321
               4.3578716                     -0.21313963
               4.3606721                     -0.21379889
               4.3634727                     -0.21446103
               4.3662733                     -0.21512607
               4.3690738                     -0.21579401
               4.3718744                     -0.21646488
               4.3746749                     -0.21713871
               4.3774755                      -0.2178155
               4.3802761                     -0.21849527
               4.3830766                     -0.21917805
               4.3858772                     -0.21986385
               4.3886777                     -0.22055269
               4.3914783                     -0.22124459
               4.3942789                     -0.22193956
               4.3970794                     -0.22263763
                 4.39988                     -0.22333881
               4.4026805                     -0.22404313
               4.4054811                     -0.22475059
               4.4082817                     -0.22546123
               4.4102564                     -0.22596423
               4.4110822                     -0.22617505
               4.4138828                     -0.22689209
               4.4166833                     -0.22761235
               4.4194839                     -0.22833587
               4.4222845                     -0.22906266
                4.425085                     -0.22979274
               4.4278856                     -0.23052614
               4.4306861                     -0.23126289
               4.4334867                     -0.23200301
               4.4362873                     -0.23274652
               4.4390878                     -0.23349346
               4.4418884                     -0.23424387
               4.4446889                     -0.23499776
               4.4474895                     -0.23575519
               4.4502901                     -0.23651618
               4.4530906                      -0.2372808
               4.4558912                     -0.23804908
               4.4586917                     -0.23882108
               4.4614923                     -0.23959685
               4.4642929                     -0.24037648
               4.4670934                     -0.24116001
                4.469894                     -0.24194754
               4.4726945                     -0.24273912
               4.4754951                     -0.24353484
               4.4782957                     -0.24433476
               4.4810962                     -0.24513895
               4.4838968                     -0.24594744
               4.4866973                     -0.24676028
               4.4894979                     -0.24757746
               4.4922985                     -0.24839896
                4.495099                     -0.24922472
               4.4978996                     -0.25005467
               4.5007001                     -0.25088871
               4.5035007                     -0.25172674
               4.5063013                     -0.25256866
               4.5091018                     -0.25341438
               4.5119024                     -0.25426383
               4.5128205                     -0.25454312
               4.5147029                     -0.25511697
               4.5175035                     -0.25597378
               4.5203041                     -0.25683426
               4.5231046                     -0.25769843
               4.5259052                     -0.25856636
               4.5287057                     -0.25943808
               4.5315063                     -0.26031366
               4.5343069                     -0.26119318
               4.5371074                     -0.26207671
                4.539908                      -0.2629643
               4.5427085                     -0.26385604
               4.5455091                     -0.26475198
               4.5483097                     -0.26565219
               4.5511102                     -0.26655672
               4.5539108                     -0.26746564
               4.5567113                     -0.26837898
               4.5595119                     -0.26929681
               4.5623125                     -0.27021916
                4.565113                     -0.27114609
               4.5679136                     -0.27207764
               4.5707141                     -0.27301384
               4.5735147                     -0.27395475
               4.5763153                     -0.27490039
               4.5791158                     -0.27585082
               4.5819164                     -0.27680607
               4.5847169                     -0.27776617
               4.5875175                     -0.27873117
               4.5903181                     -0.27970111
               4.5931186                     -0.28067601
               4.5959192                     -0.28165593
               4.5987197                     -0.28264089
               4.6015203                     -0.28363094
               4.6043209                     -0.28462611
               4.6071214                     -0.28562644
                4.609922                     -0.28663197
               4.6127225                     -0.28764274
               4.6153846                     -0.28860842
               4.6155231                     -0.28865879
               4.6183237                     -0.28968015
               4.6211242                     -0.29070687
               4.6239248                     -0.29173899
               4.6267253                     -0.29277654
               4.6295259                     -0.29381957
               4.6323265                     -0.29486812
                4.635127                     -0.29592222
               4.6379276                     -0.29698193
               4.6407281                     -0.29804728
               4.6435287                     -0.29911832
               4.6463293                     -0.30019508
               4.6491298                     -0.30127762
               4.6519304                     -0.30236597
               4.6547309                     -0.30346017
               4.6575315                     -0.30456029
               4.6603321                     -0.30566635
               4.6631326                     -0.30677841
               4.6659332                     -0.30789651
               4.6687337                     -0.30902069
               4.6715343                     -0.31015101
               4.6743349                     -0.31128751
               4.6771354                     -0.31243024
                4.679936                     -0.31357925
               4.6827365                     -0.31473459
               4.6855371                     -0.31589631
               4.6883377                     -0.31706446
               4.6911382                     -0.31823909
               4.6939388                     -0.31942026
               4.6967393                     -0.32060802
               4.6995399                     -0.32180243
               4.7023405                     -0.32300355
                4.705141                     -0.32421143
               4.7079416                     -0.32542615
               4.7107421                     -0.32664777
               4.7135427                     -0.32787637
               4.7163433                     -0.32911204
               4.7179487                     -0.32982362
               4.7191438                     -0.33035486
               4.7219444                     -0.33160497
               4.7247449                     -0.33286249
               4.7275455                      -0.3341276
               4.7303461                     -0.33540054
               4.7331466                     -0.33668161
               4.7359472                     -0.33797127
               4.7387477                     -0.33927015
               4.7415483                     -0.34057916
               4.7443489                     -0.34189962
               4.7471494                     -0.34323331
                 4.74995                     -0.34458227
               4.7527506                     -0.34594771
               4.7555511                     -0.34732752
               4.7583517                     -0.34871331
               4.7611522                     -0.35009272
               4.7639528                     -0.35145912
               4.7667534                     -0.35281675
               4.7695539                     -0.35417465
               4.7723545                     -0.35553967
                4.775155                      -0.3569151
               4.7779556                     -0.35830194
               4.7807562                     -0.35970015
               4.7835567                     -0.36110936
               4.7863573                     -0.36252919
               4.7891578                     -0.36395928
               4.7919584                     -0.36539937
                4.794759                     -0.36684928
               4.7975595                     -0.36830887
               4.8003601                     -0.36977805
               4.8031606                     -0.37125679
               4.8059612                     -0.37274505
               4.8087618                     -0.37424283
               4.8115623                     -0.37575017
               4.8143629                     -0.37726708
               4.8171634                      -0.3787936
                4.819964                     -0.38032979
               4.8205128                     -0.38063197
               4.8227646                      -0.3818757
               4.8255651                     -0.38343139
               4.8283657                     -0.38499692
               4.8311662                     -0.38657237
               4.8339668                     -0.38815781
               4.8367674                     -0.38975332
               4.8395679                     -0.39135896
               4.8423685                     -0.39297483
                4.845169                       -0.394601
               4.8479696                     -0.39623757
               4.8507702                      -0.3978846
               4.8535707                      -0.3995422
               4.8563713                     -0.40121046
               4.8591718                     -0.40288945
               4.8619724                     -0.40457929
                4.864773                     -0.40628005
               4.8675735                     -0.40799183
               4.8703741                     -0.40971474
               4.8731746                     -0.41144886
               4.8759752                     -0.41319431
               4.8787758                     -0.41495116
               4.8815763                     -0.41671954
               4.8843769                     -0.41849954
               4.8871774                     -0.42029126
                4.889978                     -0.42209482
               4.8927786                     -0.42391031
               4.8955791                     -0.42573784
               4.8983797                     -0.42757753
               4.9011802                     -0.42942948
               4.9039808                      -0.4312938
               4.9067814                     -0.43317061
               4.9095819                     -0.43506002
               4.9123825                     -0.43696214
                4.915183                      -0.4388771
               4.9179836                     -0.44080501
               4.9207842                     -0.44274599
               4.9230769                     -0.44434485
               4.9235847                     -0.44470016
               4.9263853                     -0.44666764
               4.9291858                     -0.44864856
               4.9319864                     -0.45064304
                4.934787                     -0.45265121
               4.9375875                      -0.4546732
               4.9403881                     -0.45670913
               4.9431886                     -0.45875915
               4.9459892                     -0.46082337
               4.9487898                     -0.46290194
               4.9515903                       -0.464995
               4.9543909                     -0.46710267
               4.9571914                     -0.46922511
                4.959992                     -0.47136245
               4.9627926                     -0.47351484
               4.9655931                     -0.47568243
               4.9683937                     -0.47786536
               4.9711942                     -0.48006378
               4.9739948                     -0.48227785
               4.9767954                     -0.48450772
               4.9795959                     -0.48675355
               4.9823965                     -0.48901549
                4.985197                     -0.49129371
               4.9879976                     -0.49358836
               4.9907982                     -0.49589963
               4.9935987                     -0.49822766
               4.9963993                     -0.50057264
               4.9991998                     -0.50293473
               5.0020004                     -0.50531411
                5.004801                     -0.50771096
               5.0076015                     -0.51012545
               5.0104021                     -0.51255777
               5.0132026                      -0.5150081
               5.0160032                     -0.51747664
               5.0188038                     -0.51996356
               5.0216043                     -0.52246906
               5.0244049                     -0.52499333
                5.025641                     -0.52611355
               5.0272054                     -0.52753658
                5.030006                     -0.53009899
               5.0328066                     -0.53268078
               5.0356071                     -0.53528214
               5.0384077                     -0.53790328
               5.0412082                     -0.54054442
               5.0440088                     -0.54320577
               5.0468094                     -0.54588753
               5.0496099                     -0.54858993
               5.0524105                      -0.5513132
                5.055211                     -0.55405755
               5.0580116                     -0.55682321
               5.0608122                     -0.55961041
               5.0636127                     -0.56241938
               5.0664133                     -0.56525036
               5.0692138                      -0.5681036
               5.0720144                     -0.57097933
                5.074815                     -0.57387779
               5.0776155                     -0.57679925
               5.0804161                     -0.57974395
               5.0832166                     -0.58271215
               5.0860172                     -0.58570412
               5.0888178                     -0.58872011
               5.0916183                     -0.59176041
               5.0944189                     -0.59482528
               5.0972194                     -0.59791501
                 5.10002                     -0.60102987
               5.1028206                     -0.60417018
               5.1056211                     -0.60733621
               5.1084217                     -0.61052828
               5.1112222                      -0.6137467
               5.1140228                     -0.61699178
               5.1168234                     -0.62026387
               5.1196239                     -0.62356329
               5.1224245                     -0.62689042
                5.125225                      -0.6302456
               5.1280256                     -0.63362924
               5.1282051                     -0.63384712
               5.1308262                     -0.63704174
               5.1336267                     -0.64048354
               5.1364273                     -0.64395511
               5.1392278                     -0.64745698
               5.1420284                     -0.65098973
                5.144829                     -0.65455402
               5.1476295                     -0.65815064
               5.1504301                     -0.66178054
               5.1532306                      -0.6654449
               5.1560312                     -0.66914528
               5.1588318                     -0.67288382
               5.1616323                     -0.67666355
               5.1644329                     -0.68048905
               5.1672334                     -0.68436753
                5.170034                     -0.68831086
               5.1728346                     -0.69233905
               5.1756351                     -0.69648445
               5.1784357                     -0.70078342
               5.1812362                     -0.70518366
               5.1840368                     -0.70930717
               5.1868374                      -0.7128665
               5.1896379                     -0.71636918
               5.1924385                     -0.72012559
                5.195239                     -0.72408667
               5.1980396                     -0.72817463
               5.2008402                     -0.73234611
               5.2036407                     -0.73657996
               5.2064413                     -0.74086581
               5.2092418                     -0.74519849
               5.2120424                     -0.74957539
                5.214843                     -0.75399521
               5.2176435                      -0.7584574
               5.2204441                      -0.7629618
               5.2232446                     -0.76750851
               5.2260452                     -0.77209778
               5.2288458                     -0.77672993
               5.2307692                     -0.77993641
               5.2316463                     -0.78140538
               5.2344469                     -0.78612459
               5.2372474                     -0.79088804
                5.240048                     -0.79569623
               5.2428486                     -0.80054971
               5.2456491                     -0.80544901
               5.2484497                     -0.81039469
               5.2512503                     -0.81538734
               5.2540508                     -0.82042754
               5.2568514                     -0.82551587
               5.2596519                     -0.83065296
               5.2624525                     -0.83583941
               5.2652531                     -0.84107586
               5.2680536                     -0.84636294
               5.2708542                      -0.8517013
               5.2736547                      -0.8570916
               5.2764553                      -0.8625345
               5.2792559                     -0.86803069
               5.2820564                     -0.87358084
                5.284857                     -0.87918567
               5.2876575                     -0.88484587
               5.2904581                     -0.89056216
               5.2932587                     -0.89633527
               5.2960592                     -0.90216593
               5.2988598                      -0.9080549
               5.3016603                     -0.91400292
               5.3044609                     -0.92001075
               5.3072615                     -0.92607917
                5.310062                     -0.93220892
               5.3128626                     -0.93840079
               5.3156631                     -0.94465551
               5.3184637                     -0.95097382
               5.3212643                      -0.9573564
               5.3240648                     -0.96380385
               5.3268654                     -0.97031661
               5.3296659                     -0.97689482
               5.3324665                     -0.98353811
               5.3333333                      -0.9856074
               5.3352671                     -0.99024547
               5.3380676                     -0.99702007
               5.3408682                      -1.0039355
               5.3436687                      -1.0110457
               5.3464693                       -1.018042
               5.3492699                       -1.025097
               5.3520704                      -1.0322391
                5.354871                      -1.0394649
               5.3576715                      -1.0467721
               5.3604721                      -1.0541604
               5.3632727                      -1.0616299
               5.3660732                      -1.0691813
               5.3688738                      -1.0768154
               5.3716743                      -1.0845332
               5.3744749                      -1.0923357
               5.3772755                      -1.1002241
                5.380076                      -1.1081995
               5.3828766                      -1.1162631
               5.3856771                      -1.1244162
               5.3884777                        -1.13266
               5.3912783                      -1.1409958
               5.3940788                      -1.1494249
               5.3968794                      -1.1579487
               5.3996799                      -1.1665685
               5.4024805                      -1.1752858
               5.4052811                       -1.184102
               5.4080816                      -1.1930185
               5.4108822                      -1.2020369
               5.4136827                      -1.2111585
               5.4164833                       -1.220385
               5.4192839                      -1.2297179
               5.4220844                      -1.2391588
                5.424885                      -1.2487094
               5.4276855                      -1.2583713
               5.4304861                      -1.2681461
               5.4332867                      -1.2780357
               5.4358974                      -1.2873599
               5.4360872                      -1.2880417
               5.4388878                       -1.298166
               5.4416883                      -1.3084103
               5.4444889                      -1.3187766
               5.4472895                      -1.3292666
                 5.45009                      -1.3398824
               5.4528906                      -1.3506259
               5.4556911                      -1.3614991
               5.4584917                       -1.372504
               5.4612923                      -1.3836427
               5.4640928                      -1.3949174
               5.4668934                      -1.4063301
               5.4696939                       -1.417883
               5.4724945                      -1.4295784
               5.4752951                      -1.4414184
               5.4780956                      -1.4534054
               5.4808962                      -1.4655415
               5.4836967                      -1.4778291
               5.4864973                      -1.4902704
               5.4892979                      -1.5028677
               5.4920984                      -1.5156232
                5.494899                      -1.5285391
               5.4976995                      -1.5416177
               5.5005001                      -1.5548611
               5.5033007                      -1.5682715
               5.5061012                      -1.5818511
               5.5089018                      -1.5956023
               5.5117023                      -1.6095274
               5.5145029                      -1.6236291
               5.5173035                      -1.6379101
                5.520104                      -1.6523734
               5.5229046                      -1.6670223
               5.5257051                      -1.6818602
               5.5285057                      -1.6968906
               5.5313063                      -1.7121173
               5.5341068                      -1.7275442
               5.5369074                      -1.7431751
               5.5384615                      -1.7519388
               5.5397079                      -1.7590138
               5.5425085                      -1.7750644
               5.5453091                      -1.7913307
               5.5481096                      -1.8078166
               5.5509102                       -1.824526
               5.5537107                      -1.8414628
               5.5565113                       -1.858631
               5.5593119                      -1.8760347
               5.5621124                      -1.8936777
                5.564913                      -1.9115643
               5.5677135                      -1.9296986
               5.5705141                      -1.9480848
               5.5733147                      -1.9667272
               5.5761152                      -1.9856304
               5.5789158                      -2.0047986
               5.5817163                      -2.0242366
               5.5845169                      -2.0439491
               5.5873175                      -2.0639408
                5.590118                      -2.0842165
               5.5929186                      -2.1047814
               5.5957191                      -2.1256404
               5.5985197                      -2.1467988
               5.6013203                       -2.168262
               5.6041208                      -2.1900353
               5.6069214                      -2.2121243
               5.6097219                      -2.2345347
               5.6125225                      -2.2572722
               5.6153231                      -2.2803429
               5.6181236                      -2.3037526
               5.6209242                      -2.3275077
               5.6237247                      -2.3516144
               5.6265253                      -2.3760791
               5.6293259                      -2.4009085
               5.6321264                      -2.4261092
                5.634927                      -2.4516882
               5.6377275                      -2.4776525
               5.6405281                      -2.5040092
               5.6410256                      -2.5087332
               5.6433287                      -2.5307657
               5.6461292                      -2.5579295
               5.6489298                      -2.5855082
               5.6517303                      -2.6135097
               5.6545309                       -2.641942
               5.6573315                      -2.6708132
                5.660132                      -2.7001318
               5.6629326                      -2.7299062
               5.6657331                      -2.7601453
               5.6685337                      -2.7908579
               5.6713343                      -2.8220531
               5.6741348                      -2.8537404
               5.6769354                      -2.8859294
               5.6797359                      -2.9186296
               5.6825365                      -2.9518513
               5.6853371                      -2.9856045
               5.6881376                      -3.0198998
               5.6909382                      -3.0547478
               5.6937387                      -3.0901596
               5.6965393                      -3.1261462
               5.6993399                      -3.1627193
               5.7021404                      -3.1998905
                5.704941                      -3.2376718
               5.7077415                      -3.2760755
               5.7105421                      -3.3151143
               5.7133427                       -3.354801
               5.7161432                      -3.3951489
               5.7189438                      -3.4361714
               5.7217443                      -3.4778824
               5.7245449                      -3.5202961
               5.7273455                       -3.563427
                5.730146                        -3.60729
               5.7329466                      -3.6519004
               5.7357471                      -3.6972738
               5.7385477                      -3.7434262
               5.7413483                      -3.7903741
               5.7435897                      -3.8285341
               5.7441488                      -3.8381344
               5.7469494                      -3.8867243
               5.7497499                      -3.9361616
               5.7525505                      -3.9864645
               5.7553511                      -4.0376515
               5.7581516                       -4.089742
               5.7609522                      -4.1427556
               5.7637528                      -4.1967124
               5.7665533                      -4.2516332
               5.7693539                      -4.3075392
               5.7721544                      -4.3644524
                5.774955                      -4.4223952
               5.7777556                      -4.4813904
               5.7805561                      -4.5414616
               5.7833567                      -4.6026326
               5.7861572                      -4.6649276
               5.7889578                      -4.7283703
               5.7917584                       -4.792984
               5.7945589                      -4.8587907
               5.7973595                      -4.9258106
                 5.80016                      -4.9940639
               5.8029606                      -5.0635761
               5.8057612                      -5.1343851
               5.8085617                      -5.2065421
               5.8113623                      -5.2800999
               5.8141628                      -5.3551016
               5.8169634                      -5.4315799
                5.819764                      -5.5095634
               5.8225645                      -5.5890819
               5.8253651                       -5.670168
               5.8281656                      -5.7528575
               5.8309662                      -5.8371886
               5.8337668                      -5.9232017
               5.8365673                      -6.0109393
               5.8393679                      -6.1004454
               5.8421684                       -6.191766
                5.844969                      -6.2849485
               5.8461538                      -6.3249443
               5.8477696                      -6.3800422
               5.8505701                      -6.4770983
               5.8533707                      -6.5761696
               5.8561712                      -6.6773113
               5.8589718                      -6.7805802
               5.8617724                      -6.8860355
               5.8645729                      -6.9937387
               5.8673735                      -7.1037537
                5.870174                       -7.216147
               5.8729746                      -7.3309875
               5.8757752                      -7.4483474
               5.8785757                      -7.5683015
               5.8813763                       -7.690928
               5.8841768                      -7.8163084
               5.8869774                      -7.9445279
                5.889778                      -8.0756753
               5.8925785                      -8.2098438
               5.8953791                      -8.3471304
               5.8981796                      -8.4876372
               5.9009802                      -8.6314708
               5.9037808                      -8.7787434
               5.9065813                      -8.9295726
               5.9093819                      -9.0840822
               5.9121824                      -9.2424024
                5.914983                      -9.4046706
               5.9177836                      -9.5710317
               5.9205841                       -9.741639
               5.9233847                      -9.9166548
               5.9261852                      -10.096251
               5.9289858                      -10.280611
               5.9317864                      -10.469929
               5.9345869                      -10.664411
               5.9373875                      -10.864276
                5.940188                      -11.069755
               5.9429886                      -11.281092
               5.9457892                       -11.49854
               5.9485897                      -11.722366
               5.9487179                      -11.732771
               5.9513903                      -11.952847
               5.9541908                      -12.190273
               5.9569914                      -12.434953
                5.959792                       -12.68721
               5.9625925                      -12.947395
               5.9653931                      -13.215879
               5.9681936                      -13.493059
               5.9709942                       -13.77936
               5.9737948                      -14.075227
               5.9765953                       -14.38113
               5.9793959                      -14.697559
               5.9821964                       -15.02502
                5.984997                      -15.364027
               5.9877976                      -15.715098
               5.9905981                      -16.078739
               5.9933987                      -16.455423
               5.9961992                      -16.845568
               5.9989998                      -17.249495
               6.0018004                      -17.667377
               6.0046009                      -18.099159
               6.0074015                      -18.544462
                6.010202                      -19.002436
               6.0130026                      -19.471569
               6.0158032                      -19.949442
               6.0186037                      -20.432407
               6.0214043                      -20.915204
               6.0242048                      -21.390532
               6.0270054                       -21.84865
                6.029806                      -22.277129
               6.0326065                      -22.660973
               6.0354071                      -22.983371
               6.0382076                      -23.227287
               6.0410082                      -23.377843
               6.0438088                      -23.425016
               6.0466093                      -23.365764
               6.0494099                      -23.204726
               6.0512821                      -23.045687
               6.0522104                      -22.953165
                6.055011                       -22.62664
               6.0578116                      -22.242315
               6.0606121                      -21.816715
               6.0634127                      -21.364328
               6.0662132                      -20.897004
               6.0690138                      -20.423937
               6.0718144                      -19.951957
               6.0746149                      -19.485952
               6.0774155                      -19.029283
                6.080216                      -18.584164
               6.0830166                       -18.15197
               6.0858172                      -17.733492
               6.0886177                      -17.329167
               6.0914183                      -16.939469
