        Frequency / GHz                S2,1/abs,dB
               3.1581582                      -2.2097329
               3.1721722                       -2.271429
               3.1861862                      -2.3269532
               3.2002002                      -2.3754093
               3.2142142                      -2.4160278
               3.2282282                      -2.4482043
               3.2422422                      -2.4715299
               3.2562563                      -2.4858103
               3.2702703                      -2.4910721
               3.2842843                      -2.4875557
               3.2982983                      -2.4756954
               3.3123123                      -2.4560902
               3.3263263                      -2.4294675
               3.3403403                       -2.396644
               3.3543544                      -2.3584867
               3.3683684                      -2.3158774
               3.3823824                      -2.2696812
               3.3963964                      -2.2207228
               3.4104104                      -2.1697675
               3.4244244                      -2.1175098
               3.4384384                      -2.0645668
               3.4524525                      -2.0114757
               3.4664665                      -1.9586961
               3.4804805                      -1.9066133
               3.4944945                      -1.8555444
               3.5085085                      -1.8057451
               3.5225225                      -1.7574165
               3.5365365                      -1.7107125
               3.5505506                      -1.6657465
               3.5645646                      -1.6225979
               3.5785786                      -1.5813177
               3.5925926                      -1.5419341
               3.6066066                      -1.5044566
               3.6206206                      -1.4688802
               3.6346346                      -1.4351888
               3.6486486                      -1.4033583
               3.6626627                      -1.3733588
               3.6766767                      -1.3451569
               3.6906907                      -1.3187172
               3.7047047                      -1.2940045
               3.7187187                      -1.2709841
               3.7327327                      -1.2496238
               3.7467467                      -1.2298944
               3.7607608                      -1.2117707
               3.7747748                      -1.1952325
               3.7887888                      -1.1802649
               3.8028028                      -1.1668596
               3.8168168                      -1.1550156
               3.8308308                        -1.14474
               3.8448448                      -1.1360489
               3.8588589                      -1.1289688
               3.8728729                       -1.123538
               3.8868869                      -1.1198078
               3.9009009                      -1.1178447
               3.9149149                       -1.117733
               3.9289289                      -1.1195769
               3.9429429                      -1.1235047
                3.956957                      -1.1296729
                3.970971                      -1.1382714
                3.984985                      -1.1495304
                3.998999                      -1.1637291
                4.013013                      -1.1812061
                4.027027                      -1.2023737
                4.041041                      -1.2277356
               4.0550551                      -1.2579105
               4.0690691                      -1.2936626
               4.0830831                      -1.3359428
               4.0970971                      -1.3859436
               4.1111111                      -1.4451741
               4.1251251                      -1.5155633
               4.1391391                       -1.599604
               4.1531532                      -1.7005573
               4.1671672                      -1.8227464
               4.1811812                      -1.9719854
               4.1951952                      -2.1562175
               4.2092092                      -2.3864781
               4.2232232                      -2.6783739
               4.2372372                      -3.0543882
               4.2512513                      -3.5475099
               4.2652653                      -4.2069451
               4.2792793                      -5.1068168
               4.2932933                      -6.3574895
               4.3073073                      -8.1076655
               4.3213213                      -10.442541
               4.3353353                      -12.640483
               4.3493493                       -12.14926
               4.3633634                      -9.4623303
               4.3773774                      -6.9812618
               4.3913914                      -5.1708105
               4.4054054                      -3.9019607
               4.4194194                      -3.0132768
               4.4334334                      -2.3840517
               4.4474474                      -1.9316778
               4.4614615                       -1.600926
               4.4754755                      -1.3549671
               4.4894895                      -1.1690696
               4.5035035                      -1.0264255
               4.5175175                     -0.91544521
               4.5315315                     -0.82801307
               4.5455455                     -0.75835655
               4.5595596                     -0.70230698
               4.5735736                     -0.65680996
               4.5875876                     -0.61959664
               4.6016016                     -0.58895992
               4.6156156                     -0.56359995
               4.6296296                     -0.54251588
               4.6436436                      -0.5249291
               4.6576577                     -0.51022809
               4.6716717                     -0.49792827
               4.6856857                      -0.4876425
               4.6996997                      -0.4790591
               4.7137137                     -0.47192541
               4.7277277                     -0.46603527
               4.7417417                     -0.46121945
               4.7557558                     -0.45733827
               4.7697698                     -0.45427587
               4.7837838                     -0.45193572
               4.7977978                     -0.45023702
               4.8118118                     -0.44911195
               4.8258258                     -0.44850337
               4.8398398                     -0.44836301
               4.8538539                     -0.44865001
               4.8678679                     -0.44932974
               4.8818819                      -0.4503728
               4.8958959                     -0.45175424
               4.9099099                     -0.45345288
               4.9239239                     -0.45545078
               4.9379379                     -0.45773278
                4.951952                     -0.46028612
                4.965966                     -0.46310013
                 4.97998                     -0.46616594
                4.993994                     -0.46947627
                5.008008                     -0.47302524
                5.022022                     -0.47680822
                5.036036                     -0.48082166
               5.0500501                     -0.48506301
               5.0640641                     -0.48953059
               5.0780781                     -0.49422352
               5.0920921                     -0.49914164
               5.1061061                     -0.50428546
               5.1201201                     -0.50965609
               5.1341341                     -0.51525522
               5.1481481                     -0.52108503
               5.1621622                     -0.52714822
               5.1761762                     -0.53344791
               5.1901902                      -0.5399877
               5.2042042                     -0.54677155
               5.2182182                     -0.55380386
               5.2322322                     -0.56108937
               5.2462462                     -0.56863319
               5.2602603                     -0.57644079
               5.2742743                     -0.58451796
               5.2882883                     -0.59287084
               5.3023023                     -0.60150588
               5.3163163                     -0.61042984
               5.3303303                     -0.61964979
               5.3443443                     -0.62917309
               5.3583584                     -0.63900741
               5.3723724                     -0.64916071
               5.3863864                     -0.65964121
               5.4004004                     -0.67045742
               5.4144144                     -0.68161813
               5.4284284                     -0.69313237
               5.4424424                     -0.70500945
               5.4564565                     -0.71725889
               5.4704705                     -0.72989049
               5.4844845                     -0.74291425
               5.4984985                      -0.7563404
               5.5125125                     -0.77017935
               5.5265265                     -0.78444172
               5.5405405                     -0.79913828
               5.5545546                     -0.81427997
               5.5685686                     -0.82987786
               5.5825826                     -0.84594309
               5.5965966                     -0.86248693
               5.6106106                     -0.87952067
               5.6246246                     -0.89705561
               5.6386386                     -0.91510305
               5.6526527                     -0.93367423
               5.6666667                     -0.95278028
               5.6806807                     -0.97243218
               5.6946947                      -0.9926407
               5.7087087                      -1.0134164
               5.7227227                      -1.0347694
               5.7367367                      -1.0567095
               5.7507508                      -1.0792461
               5.7647648                      -1.1023879
               5.7787788                      -1.1261432
               5.7927928                      -1.1505194
               5.8068068                       -1.175523
               5.8208208                      -1.2011599
               5.8348348                      -1.2274347
               5.8488488                      -1.2543509
               5.8628629                      -1.2819109
               5.8768769                      -1.3101155
               5.8908909                      -1.3389642
               5.9049049                      -1.3684545
               5.9189189                      -1.3985825
               5.9329329                      -1.4293422
               5.9469469                      -1.4607254
                5.960961                      -1.4927219
                5.974975                       -1.525319
                5.988989                      -1.5585013
                6.003003                      -1.5922511
                6.017017                      -1.6265478
                6.031031                      -1.6613676
                6.045045                      -1.6966839
               6.0590591                      -1.7324671
               6.0730731                      -1.7686839
               6.0870871                      -1.8052981
               6.1011011                      -1.8422699
               6.1151151                      -1.8795562
               6.1291291                      -1.9171104
               6.1431431                      -1.9548826
               6.1571572                      -1.9928194
               6.1711712                      -2.0308642
               6.1851852                      -2.0689575
               6.1991992                      -2.1070364
               6.2132132                      -2.1450357
               6.2272272                      -2.1828872
               6.2412412                      -2.2205208
               6.2552553                      -2.2578643
               6.2692693                      -2.2948439
               6.2832833                      -2.3313849
               6.2972973                      -2.3674115
               6.3113113                      -2.4028479
               6.3253253                      -2.4376184
               6.3393393                      -2.4716482
               6.3533534                      -2.5048636
               6.3673674                      -2.5371928
               6.3813814                      -2.5685664
               6.3953954                      -2.5989178
               6.4094094                      -2.6281839
               6.4234234                      -2.6563057
               6.4374374                      -2.6832282
               6.4514515                      -2.7089015
               6.4654655                       -2.733281
               6.4794795                      -2.7563275
               6.4934935                      -2.7780078
               6.5075075                      -2.7982946
               6.5215215                       -2.817167
               6.5355355                      -2.8346104
               6.5495495                      -2.8506165
               6.5635636                      -2.8651836
               6.5775776                      -2.8783158
               6.5915916                      -2.8900236
               6.6056056                      -2.9003233
               6.6196196                      -2.9092368
               6.6336336                      -2.9167911
               6.6476476                      -2.9230185
               6.6616617                      -2.9279556
               6.6756757                      -2.9316432
               6.6896897                      -2.9341257
               6.7037037                       -2.935451
               6.7177177                      -2.9356696
               6.7317317                      -2.9348348
               6.7457457                      -2.9330014
               6.7597598                      -2.9302259
               6.7737738                      -2.9265662
               6.7877878                      -2.9220806
               6.8018018                      -2.9168279
               6.8158158                      -2.9108672
               6.8298298                      -2.9042569
               6.8438438                      -2.8970553
               6.8578579                      -2.8893198
               6.8718719                      -2.8811066
               6.8858859                      -2.8724709
               6.8998999                      -2.8634666
               6.9139139                      -2.8541459
               6.9279279                      -2.8445596
               6.9419419                      -2.8347567
                6.955956                      -2.8247845
                 6.96997                      -2.8146884
                6.983984                      -2.8045119
                6.997998                       -2.794297
                7.012012                      -2.7840835
                7.026026                      -2.7739095
                 7.04004                      -2.7638114
               7.0540541                      -2.7538237
               7.0680681                      -2.7439793
               7.0820821                      -2.7343095
               7.0960961                      -2.7248439
               7.1101101                      -2.7156106
               7.1241241                      -2.7066363
               7.1381381                      -2.6979464
               7.1521522                      -2.6895648
               7.1661662                      -2.6815146
               7.1801802                      -2.6738172
               7.1941942                      -2.6664935
               7.2082082                       -2.659563
               7.2222222                      -2.6530445
               7.2362362                      -2.6469561
               7.2502503                       -2.641315
               7.2642643                      -2.6361377
               7.2782783                      -2.6314403
               7.2922923                      -2.6272383
               7.3063063                      -2.6235466
               7.3203203                        -2.62038
               7.3343343                       -2.617753
               7.3483483                      -2.6156795
               7.3623624                      -2.6141737
               7.3763764                      -2.6132495
               7.3903904                      -2.6129207
               7.4044044                      -2.6132013
               7.4184184                      -2.6141051
               7.4324324                      -2.6156465
               7.4464464                      -2.6178398
               7.4604605                      -2.6206996
               7.4744745                       -2.624241
               7.4884885                      -2.6284793
               7.5025025                      -2.6334305
               7.5165165                      -2.6391109
               7.5305305                      -2.6455375
               7.5445445                      -2.6527281
               7.5585586                      -2.6607009
               7.5725726                      -2.6694752
               7.5865866                      -2.6790709
               7.6006006                      -2.6895091
               7.6146146                      -2.7008118
               7.6286286                      -2.7130019
               7.6426426                      -2.7261038
               7.6566567                      -2.7401428
               7.6706707                      -2.7551458
               7.6846847                      -2.7711411
               7.6986987                      -2.7881583
               7.7127127                       -2.806229
               7.7267267                      -2.8253861
               7.7407407                      -2.8456648
               7.7547548                      -2.8671019
               7.7687688                      -2.8897365
               7.7827828                      -2.9136098
               7.7967968                      -2.9387655
               7.8108108                      -2.9652497
               7.8248248                      -2.9931112
               7.8388388                      -3.0224019
               7.8528529                      -3.0531762
               7.8668669                      -3.0854923
               7.8808809                      -3.1194115
               7.8948949                      -3.1549988
               7.9089089                      -3.1923229
               7.9229229                      -3.2314571
               7.9369369                      -3.2724785
                7.950951                      -3.3154691
                7.964965                      -3.3605159
                7.978979                       -3.407711
                7.992993                      -3.4571521
                       8                      -3.4827469
                8.007007                      -3.5089426
                8.021021                      -3.5631923
                8.035035                      -3.6200176
                8.049049                      -3.6795416
               8.0630631                       -3.741895
               8.0770771                      -3.8072162
               8.0910911                      -3.8756514
               8.1051051                      -3.9473558
               8.1191191                      -4.0224931
               8.1331331                      -4.1012364
               8.1471471                      -4.1837686
               8.1611612                      -4.2702823
               8.1751752                      -4.3609804
               8.1891892                      -4.4560762
               8.2032032                      -4.5557934
               8.2172172                      -4.6603661
               8.2312312                      -4.7700385
               8.2452452                      -4.8850644
               8.2592593                      -5.0057065
               8.2732733                      -5.1322352
               8.2872873                      -5.2649269
               8.3013013                      -5.4040615
               8.3153153                      -5.5499197
               8.3293293                      -5.7027787
               8.3433433                      -5.8629069
               8.3573574                       -6.030557
               8.3713714                      -6.2059574
               8.3853854                      -6.3893012
               8.3993994                      -6.5807316
               8.4134134                      -6.7803253
               8.4274274                        -6.98807
               8.4414414                      -7.2038381
               8.4554555                      -7.4273537
               8.4694695                      -7.6581535
               8.4834835                      -7.8955402
               8.4974975                      -8.1385281
               8.5115115                      -8.3857823
               8.5255255                      -8.6355526
               8.5395395                      -8.8856058
               8.5535536                      -9.1331641
               8.5675676                      -9.3748593
               8.5815816                      -9.6067166
               8.5955956                      -9.8241883
               8.6096096                      -10.022255
               8.6236236                      -10.195613
               8.6376376                      -10.338959
               8.6516517                       -10.44735
               8.6656657                      -10.516622
               8.6796797                      -10.543793
               8.6936937                      -10.527385
               8.7077077                      -10.467601
               8.7217217                      -10.366309
               8.7357357                      -10.226846
               8.7497497                      -10.053676
               8.7637638                      -9.8519774
               8.7777778                      -9.6272338
               8.7917918                      -9.3848722
               8.8058058                      -9.1299927
               8.8198198                      -8.8671914
               8.8338338                      -8.6004669
               8.8478478                      -8.3331942
               8.8618619                      -8.0681451
               8.8758759                      -7.8075373
               8.8898899                      -7.5530981
               8.9039039                      -7.3061326
               8.9179179                      -7.0675906
               8.9319319                      -6.8381281
               8.9459459                      -6.6181619
                 8.95996                      -6.4079164
                8.973974                      -6.2074637
                8.987988                      -6.0167566
                9.002002                      -5.8356565
                9.016016                      -5.6639549
                 9.03003                      -5.5013927
                9.044044                      -5.3476738
               9.0580581                      -5.2024776
               9.0720721                      -5.0654678
               9.0860861                         -4.9363
               9.1001001                      -4.8146275
               9.1141141                      -4.7001055
               9.1281281                      -4.5923951
               9.1421421                      -4.4911649
               9.1561562                      -4.3960938
               9.1701702                      -4.3068718
               9.1841842                      -4.2232012
               9.1981982                       -4.144797
               9.2122122                      -4.0713868
               9.2262262                      -4.0027119
               9.2402402                      -3.9385259
               9.2542543                      -3.8785955
               9.2682683                      -3.8226996
               9.2822823                       -3.770629
               9.2962963                      -3.7221863
               9.3103103                      -3.6771847
               9.3243243                      -3.6354483
               9.3383383                       -3.596811
               9.3523524                      -3.5611161
               9.3663664                      -3.5282161
               9.3803804                      -3.4979718
               9.3943944                      -3.4702519
               9.4084084                      -3.4449328
               9.4224224                      -3.4218976
               9.4364364                      -3.4010363
               9.4504505                      -3.3822449
               9.4644645                       -3.365425
               9.4784785                      -3.3504837
               9.4924925                      -3.3373332
               9.5065065                        -3.32589
               9.5205205                      -3.3160753
               9.5345345                       -3.307814
               9.5485485                      -3.3010348
               9.5625626                      -3.2956699
               9.5765766                      -3.2916546
               9.5905906                      -3.2889271
               9.6046046                      -3.2874282
               9.6186186                      -3.2871015
               9.6326326                      -3.2878927
               9.6466466                      -3.2897494
               9.6606607                      -3.2926215
               9.6746747                      -3.2964605
               9.6886887                      -3.3012194
               9.7027027                       -3.306853
               9.7167167                      -3.3133172
               9.7307307                      -3.3205692
               9.7447447                      -3.3285674
               9.7587588                      -3.3372713
               9.7727728                      -3.3466415
               9.7867868                      -3.3566391
               9.8008008                      -3.3672265
               9.8148148                      -3.3783666
               9.8288288                      -3.3900233
               9.8428428                       -3.402161
               9.8568569                      -3.4147449
               9.8708709                      -3.4277408
               9.8848849                      -3.4411152
               9.8988989                      -3.4548352
               9.9129129                      -3.4688686
               9.9269269                      -3.4831837
               9.9409409                      -3.4977497
                9.954955                      -3.5125363
                9.968969                      -3.5275137
                9.982983                       -3.542653
                9.996997                      -3.5579261
               10.011011                      -3.5733054
               10.025025                      -3.5887642
               10.039039                      -3.6042765
               10.053053                      -3.6198172
               10.067067                       -3.635362
               10.081081                      -3.6508873
               10.095095                      -3.6663707
               10.109109                      -3.6817906
               10.123123                      -3.6971261
               10.137137                      -3.7123576
               10.151151                      -3.7274662
               10.165165                      -3.7424342
               10.179179                      -3.7572448
               10.193193                      -3.7718823
               10.207207                      -3.7863318
               10.221221                      -3.8005797
               10.235235                      -3.8146134
               10.249249                      -3.8284211
               10.263263                      -3.8419922
               10.277277                       -3.855317
               10.291291                      -3.8683871
               10.305305                      -3.8811948
               10.319319                      -3.8937333
               10.333333                       -3.905997
               10.347347                      -3.9179811
               10.361361                      -3.9296818
               10.375375                      -3.9410959
               10.389389                      -3.9522214
               10.403403                      -3.9630569
               10.417417                      -3.9736018
               10.431431                      -3.9838563
               10.445445                      -3.9938213
               10.459459                      -4.0034983
               10.473473                      -4.0128896
               10.487487                      -4.0219979
               10.501502                      -4.0308267
               10.515516                      -4.0393797
                10.52953                      -4.0476615
               10.543544                      -4.0556769
               10.557558                      -4.0634311
               10.571572                      -4.0709298
               10.585586                      -4.0781791
                 10.5996                      -4.0851852
               10.613614                      -4.0919548
               10.627628                      -4.0984947
               10.641642                      -4.1048122
               10.655656                      -4.1109144
                10.66967                      -4.1168089
               10.683684                      -4.1225032
               10.697698                      -4.1280053
               10.711712                      -4.1333228
               10.725726                      -4.1384637
                10.73974                      -4.1434359
               10.753754                      -4.1482476
               10.767768                      -4.1529067
               10.781782                      -4.1574213
               10.795796                      -4.1617993
                10.80981                      -4.1660488
               10.823824                      -4.1701777
               10.837838                      -4.1741938
               10.851852                      -4.1781051
               10.865866                      -4.1819192
                10.87988                      -4.1856439
               10.893894                      -4.1892866
               10.907908                      -4.1928549
               10.921922                      -4.1963561
               10.935936                      -4.1997974
                10.94995                       -4.203186
               10.963964                      -4.2065289
               10.977978                      -4.2098329
               10.991992                      -4.2131049
               11.006006                      -4.2163514
                11.02002                      -4.2195789
               11.034034                      -4.2227937
               11.048048                      -4.2260022
               11.062062                      -4.2292102
               11.076076                      -4.2324238
                11.09009                      -4.2356488
               11.104104                      -4.2388909
               11.118118                      -4.2421554
               11.132132                       -4.245448
               11.146146                      -4.2487737
                11.16016                      -4.2521378
               11.174174                      -4.2555452
               11.188188                      -4.2590007
               11.202202                      -4.2625092
               11.216216                      -4.2660752
                11.23023                      -4.2697033
               11.244244                      -4.2733977
               11.258258                      -4.2771627
               11.272272                      -4.2810025
               11.286286                      -4.2849211
                 11.3003                      -4.2889223
               11.314314                      -4.2930101
               11.328328                       -4.297188
               11.342342                      -4.3014597
               11.356356                      -4.3058287
                11.37037                      -4.3102984
               11.384384                       -4.314872
               11.398398                      -4.3195529
               11.412412                      -4.3243441
               11.426426                      -4.3292486
                11.44044                      -4.3342695
               11.454454                      -4.3394096
               11.468468                      -4.3446717
               11.482482                      -4.3500586
               11.496496                      -4.3555729
                    11.5                      -4.3569717
               11.510511                      -4.3612173
               11.524525                      -4.3669942
               11.538539                      -4.3729062
               11.552553                      -4.3789557
               11.566567                       -4.385145
               11.580581                      -4.3914765
               11.594595                      -4.3979525
               11.608609                      -4.4045752
               11.622623                      -4.4113468
               11.636637                      -4.4182694
               11.650651                      -4.4253453
               11.664665                      -4.4325763
               11.678679                      -4.4399648
               11.692693                      -4.4475126
               11.706707                      -4.4552218
               11.720721                      -4.4630945
               11.734735                      -4.4711326
               11.748749                      -4.4793381
               11.762763                      -4.4877131
               11.776777                      -4.4962594
               11.790791                      -4.5049792
               11.804805                      -4.5138744
               11.818819                      -4.5229471
               11.832833                      -4.5321992
               11.846847                      -4.5416328
               11.860861                        -4.55125
               11.874875                      -4.5610529
               11.888889                      -4.5710437
               11.902903                      -4.5812245
               11.916917                      -4.5915976
               11.930931                      -4.6021652
               11.944945                      -4.6129297
               11.958959                      -4.6238936
               11.972973                      -4.6350591
               11.986987                       -4.646429
               12.001001                      -4.6580058
               12.015015                      -4.6697922
               12.029029                       -4.681791
               12.043043                      -4.6940052
               12.057057                      -4.7064377
               12.071071                      -4.7190916
               12.085085                      -4.7319702
               12.099099                      -4.7450769
               12.113113                      -4.7584151
               12.127127                      -4.7719886
               12.141141                      -4.7858011
               12.155155                      -4.7998567
               12.169169                      -4.8141595
               12.183183                      -4.8287139
               12.197197                      -4.8435243
               12.211211                      -4.8585957
               12.225225                       -4.873933
               12.239239                      -4.8895413
               12.253253                      -4.9054263
               12.267267                      -4.9215936
               12.281281                      -4.9380493
               12.295295                      -4.9547997
               12.309309                      -4.9718514
               12.323323                      -4.9892115
               12.337337                      -5.0068872
               12.351351                      -5.0248863
               12.365365                      -5.0432169
               12.379379                      -5.0618874
               12.393393                      -5.0809069
               12.407407                      -5.1002846
               12.421421                      -5.1200307
               12.435435                      -5.1401555
               12.449449                      -5.1606699
               12.463463                      -5.1815856
               12.477477                      -5.2029147
               12.491491                      -5.2246701
               12.505506                      -5.2468654
                12.51952                      -5.2695148
               12.533534                      -5.2926333
               12.547548                       -5.316237
               12.561562                      -5.3403424
               12.575576                      -5.3649674
                12.58959                      -5.3901306
               12.603604                      -5.4158519
               12.617618                       -5.442152
               12.631632                       -5.469053
               12.645646                      -5.4965783
                12.65966                      -5.5247526
               12.673674                      -5.5536019
               12.687688                      -5.5831541
               12.701702                      -5.6134384
               12.715716                      -5.6444859
                12.72973                      -5.6763295
               12.743744                      -5.7090042
               12.757758                      -5.7425471
               12.771772                      -5.7769977
               12.785786                      -5.8123977
                 12.7998                      -5.8487917
               12.813814                       -5.886227
               12.827828                      -5.9247541
               12.841842                      -5.9644266
               12.855856                      -6.0053016
                12.86987                      -6.0474402
               12.883884                      -6.0909075
               12.897898                      -6.1357729
               12.911912                      -6.1821108
               12.925926                      -6.2300004
                12.93994                      -6.2795268
               12.953954                      -6.3307809
               12.967968                      -6.3838604
               12.981982                      -6.4388697
               12.995996                      -6.4959213
                13.01001                      -6.5551358
               13.024024                       -6.616643
               13.038038                      -6.6805826
               13.052052                       -6.747105
               13.066066                      -6.8163726
                13.08008                      -6.8885605
               13.094094                      -6.9638579
               13.108108                      -7.0424696
               13.122122                      -7.1246169
               13.136136                      -7.2105401
                13.15015                      -7.3004995
               13.164164                      -7.3947778
               13.178178                      -7.4936824
               13.192192                      -7.5975476
               13.206206                      -7.7067376
                13.22022                      -7.8216493
               13.234234                       -7.942716
               13.248248                      -8.0704107
               13.262262                      -8.2052505
               13.276276                      -8.3478011
                13.29029                      -8.4986816
               13.304304                      -8.6585699
               13.318318                      -8.8282086
               13.332332                      -9.0084106
               13.346346                       -9.200066
                13.36036                      -9.4041478
               13.374374                      -9.6217181
               13.388388                      -9.8539327
               13.402402                      -10.102044
               13.416416                      -10.367399
                13.43043                      -10.651435
               13.444444                       -10.95566
               13.458458                      -11.281623
               13.472472                      -11.630854
               13.486486                       -12.00477
               13.500501                      -12.404516
               13.514515                      -12.830717
               13.528529                      -13.283085
               13.542543                      -13.759818
               13.556557                      -14.256709
               13.570571                      -14.765871
               13.584585                      -15.274066
               13.598599                      -15.760831
               13.612613                      -16.197053
               13.626627                      -16.545432
               13.640641                       -16.76477
               13.654655                      -16.819102
               13.668669                      -16.689183
               13.682683                      -16.380032
               13.696697                      -15.919201
               13.710711                       -15.34706
               13.724725                      -14.705523
               13.738739                        -14.0305
               13.752753                      -13.349118
               13.766767                      -12.680092
               13.780781                      -12.035408
               13.794795                      -11.422171
               13.808809                      -10.844138
               13.822823                       -10.30285
               13.836837                      -9.7984271
               13.850851                      -9.3300889
               13.864865                      -8.8965062
               13.878879                      -8.4960269
               13.892893                      -8.1268241
               13.906907                      -7.7869937
               13.920921                      -7.4746169
               13.934935                      -7.1878032
               13.948949                      -6.9247176
               13.962963                      -6.6835984
               13.976977                      -6.4627692
               13.990991                       -6.260645
               14.005005                      -6.0757361
               14.019019                       -5.906649
               14.033033                      -5.7520854
               14.047047                        -5.61084
               14.061061                      -5.4817975
               14.075075                      -5.3639285
               14.089089                      -5.2562853
               14.103103                       -5.157997
               14.117117                       -5.068265
               14.131131                      -4.9863578
               14.145145                      -4.9116064
               14.159159                      -4.8433995
               14.173173                      -4.7811791
               14.187187                      -4.7244363
               14.201201                       -4.672707
               14.215215                      -4.6255683
               14.229229                      -4.5826348
               14.243243                      -4.5435554
               14.257257                      -4.5080105
               14.271271                      -4.4757086
               14.285285                      -4.4463843
               14.299299                      -4.4197958
               14.313313                      -4.3957226
               14.327327                      -4.3739637
               14.341341                      -4.3543357
               14.355355                      -4.3366713
               14.369369                      -4.3208179
               14.383383                      -4.3066359
               14.397397                      -4.2939978
               14.411411                      -4.2827873
               14.425425                      -4.2728976
               14.439439                      -4.2642314
