        Frequency / GHz                S2,1/abs,linear
               3.7725545                      0.78562064
               3.7753551                      0.78429747
               3.7781556                      0.78299071
               3.7809562                      0.78170112
               3.7837568                      0.78042947
               3.7865573                       0.7791765
               3.7893579                      0.77794298
               3.7921584                      0.77672966
                3.794959                      0.77553729
               3.7977596                       0.7743666
               3.8005601                      0.77321833
               3.8033607                      0.77209319
               3.8061612                      0.77099192
               3.8089618                       0.7699152
               3.8117624                      0.76886372
               3.8145629                      0.76783816
               3.8173635                      0.76683918
                3.820164                      0.76586742
               3.8229646                      0.76492351
               3.8257652                      0.76400805
               3.8285657                      0.76312164
               3.8313663                      0.76226484
               3.8341668                      0.76143819
               3.8369674                      0.76064221
                3.839768                      0.75987741
               3.8425685                      0.75914425
               3.8453691                      0.75844319
               3.8481696                      0.75777463
               3.8509702                      0.75713898
               3.8537708                      0.75653659
               3.8565713                       0.7559678
               3.8593719                      0.75543291
               3.8621724                      0.75493221
                3.864973                      0.75446592
               3.8677736                      0.75403427
               3.8705741                      0.75363743
               3.8733747                      0.75327556
               3.8761752                      0.75294877
               3.8789758                      0.75265715
               3.8817764                      0.75240074
               3.8845769                      0.75217958
               3.8873775                      0.75199363
                3.890178                      0.75184288
               3.8929786                      0.75172723
               3.8957792                      0.75164658
               3.8985797                       0.7516008
               3.9013803                      0.75158971
               3.9041808                      0.75161311
               3.9069814                      0.75167079
                3.909782                      0.75176248
               3.9125825                       0.7518879
               3.9153831                      0.75204673
               3.9181836                      0.75223864
               3.9209842                      0.75246327
               3.9237848                      0.75272022
               3.9265853                      0.75300908
               3.9293859                      0.75332942
               3.9321864                      0.75368077
                3.934987                      0.75406267
               3.9377876                      0.75447461
               3.9405881                      0.75491607
               3.9433887                      0.75538653
               3.9461892                      0.75588542
               3.9489898                      0.75641219
               3.9517904                      0.75696625
               3.9545909                      0.75754701
               3.9573915                      0.75815387
                3.960192                      0.75878621
               3.9629926                      0.75944339
               3.9657932                       0.7601248
               3.9685937                      0.76082978
               3.9713943                      0.76155769
               3.9741948                      0.76230787
               3.9769954                      0.76307967
                3.979796                      0.76387242
               3.9825965                      0.76468546
               3.9853971                      0.76551813
               3.9881976                      0.76636975
               3.9909982                      0.76723967
               3.9937988                      0.76812721
               3.9965993                      0.76903172
               3.9993999                      0.76995254
               4.0022004                      0.77088901
                4.005001                      0.77184048
               4.0078016                      0.77280631
               4.0106021                      0.77378585
               4.0134027                      0.77477847
               4.0162032                      0.77578355
               4.0190038                      0.77680046
               4.0218044                      0.77782859
               4.0246049                      0.77886734
               4.0274055                      0.77991612
                4.030206                      0.78097434
               4.0330066                      0.78204142
               4.0358072                       0.7831168
               4.0386077                      0.78419993
               4.0414083                      0.78529026
               4.0442088                      0.78638726
               4.0470094                       0.7874904
                 4.04981                      0.78859918
               4.0526105                      0.78971309
               4.0554111                      0.79083164
               4.0582116                      0.79195437
               4.0610122                       0.7930808
               4.0638128                      0.79421048
               4.0666133                      0.79534298
               4.0694139                      0.79647785
               4.0722144                      0.79761469
                4.075015                      0.79875309
               4.0778156                      0.79989265
               4.0806161                      0.80103299
               4.0834167                      0.80217374
               4.0862172                      0.80331454
               4.0890178                      0.80445504
               4.0918184                      0.80559492
               4.0946189                      0.80673383
               4.0974195                      0.80787148
                 4.10022                      0.80900754
               4.1030206                      0.81014175
               4.1058212                       0.8112738
               4.1086217                      0.81240343
               4.1114223                      0.81353038
               4.1142228                       0.8146544
               4.1170234                      0.81577525
                4.119824                       0.8168927
               4.1226245                      0.81800651
               4.1254251                       0.8191165
               4.1282256                      0.82022244
               4.1310262                      0.82132414
               4.1338268                      0.82242143
               4.1366273                      0.82351412
               4.1394279                      0.82460204
               4.1422284                      0.82568503
                4.145029                      0.82676295
               4.1478296                      0.82783564
               4.1506301                      0.82890297
               4.1534307                      0.82996481
               4.1562312                      0.83102104
               4.1590318                      0.83207154
               4.1618324                      0.83311619
               4.1646329                       0.8341549
               4.1674335                      0.83518758
                4.170234                      0.83621412
               4.1730346                      0.83723445
               4.1758352                      0.83824849
               4.1786357                      0.83925616
               4.1814363                       0.8402574
               4.1842368                      0.84125214
               4.1870374                      0.84224032
                4.189838                       0.8432219
               4.1926385                      0.84419682
               4.1954391                      0.84516504
               4.1982396                      0.84612653
               4.2010402                      0.84708124
               4.2038408                      0.84802915
               4.2066413                      0.84897022
               4.2094419                      0.84990444
               4.2122424                      0.85083179
                4.215043                      0.85175224
               4.2178436                      0.85266579
               4.2206441                      0.85357243
               4.2234447                      0.85447214
               4.2262452                      0.85536493
               4.2290458                       0.8562508
               4.2318464                      0.85712974
               4.2346469                      0.85800177
               4.2374475                      0.85886688
                4.240248                      0.85972509
               4.2430486                      0.86057641
               4.2458492                      0.86142085
               4.2486497                      0.86225843
               4.2514503                      0.86308917
               4.2542509                      0.86391308
               4.2570514                      0.86473019
                4.259852                      0.86554051
               4.2626525                      0.86634409
               4.2654531                      0.86714093
               4.2682537                      0.86793107
               4.2710542                      0.86871454
               4.2738548                      0.86949137
               4.2766553                      0.87026158
               4.2794559                      0.87102522
               4.2822565                      0.87178232
                4.285057                      0.87253291
               4.2878576                      0.87327702
               4.2906581                       0.8740147
               4.2934587                      0.87474598
               4.2962593                       0.8754709
               4.2990598                       0.8761895
               4.3018604                      0.87690182
               4.3046609                      0.87760789
               4.3074615                      0.87830777
               4.3102621                      0.87900149
               4.3130626                       0.8796891
               4.3158632                      0.88037063
               4.3186637                      0.88104614
               4.3214643                      0.88171566
               4.3242649                      0.88237924
               4.3270654                      0.88303692
                4.329866                      0.88368875
               4.3326665                      0.88433477
               4.3354671                      0.88497502
               4.3382677                      0.88560956
               4.3410682                      0.88623843
               4.3438688                      0.88686167
               4.3466693                      0.88747932
               4.3494699                      0.88809145
               4.3522705                      0.88869808
                4.355071                      0.88929927
               4.3578716                      0.88989506
               4.3606721                       0.8904855
               4.3634727                      0.89107063
               4.3662733                       0.8916505
               4.3690738                      0.89222516
               4.3718744                      0.89279464
               4.3746749                      0.89335901
               4.3774755                      0.89391829
               4.3802761                      0.89447254
               4.3830766                       0.8950218
               4.3858772                      0.89556612
               4.3886777                      0.89610555
               4.3914783                      0.89664012
               4.3942789                      0.89716988
               4.3970794                      0.89769487
                 4.39988                      0.89821515
               4.4026805                      0.89873074
               4.4054811                      0.89924171
               4.4082817                      0.89974808
               4.4110822                      0.90024991
               4.4138828                      0.90074724
               4.4166833                       0.9012401
               4.4194839                      0.90172855
               4.4222845                      0.90221262
                4.425085                      0.90269236
               4.4278856                       0.9031678
               4.4306861                      0.90363899
               4.4334867                      0.90410597
               4.4362873                      0.90456878
               4.4390878                      0.90502746
               4.4418884                      0.90548205
               4.4446889                       0.9059326
               4.4474895                      0.90637913
               4.4502901                      0.90682169
               4.4530906                      0.90726032
               4.4558912                      0.90769506
               4.4586917                      0.90812594
               4.4614923                      0.90855301
               4.4642929                      0.90897629
               4.4670934                      0.90939583
                4.469894                      0.90981167
               4.4726945                      0.91022384
               4.4754951                      0.91063238
               4.4782957                      0.91103732
               4.4810962                       0.9114387
               4.4838968                      0.91183655
               4.4866973                      0.91223092
               4.4894979                      0.91262183
               4.4922985                      0.91300932
                4.495099                      0.91339342
               4.4978996                      0.91377417
               4.5007001                       0.9141516
               4.5035007                      0.91452575
               4.5063013                      0.91489664
               4.5091018                      0.91526431
               4.5119024                      0.91562879
               4.5147029                      0.91599011
               4.5175035                      0.91634831
               4.5203041                      0.91670342
               4.5231046                      0.91705546
               4.5259052                      0.91740448
               4.5287057                      0.91775049
               4.5315063                      0.91809353
               4.5343069                      0.91843363
               4.5371074                      0.91877081
                4.539908                      0.91910512
               4.5427085                      0.91943657
               4.5455091                      0.91976521
               4.5483097                      0.92009104
               4.5511102                      0.92041411
               4.5539108                      0.92073445
               4.5567113                      0.92105207
               4.5595119                      0.92136702
               4.5623125                      0.92167932
                4.565113                      0.92198899
               4.5679136                      0.92229608
               4.5707141                      0.92260061
               4.5735147                      0.92290261
               4.5763153                      0.92320213
               4.5791158                      0.92349919
               4.5819164                      0.92379385
               4.5847169                      0.92408617
               4.5875175                       0.9243762
               4.5903181                      0.92466406
               4.5931186                      0.92494984
               4.5959192                      0.92523369
               4.5987197                      0.92551561
               4.6015203                       0.9257952
               4.6043209                      0.92607131
               4.6071214                      0.92634302
                4.609922                      0.92661117
               4.6127225                      0.92687725
               4.6155231                      0.92714183
               4.6183237                      0.92740485
               4.6211242                      0.92766616
               4.6239248                      0.92792561
               4.6267253                      0.92818315
               4.6295259                      0.92843874
               4.6323265                      0.92869238
                4.635127                      0.92894408
               4.6379276                      0.92919388
               4.6407281                      0.92944183
               4.6435287                      0.92968804
               4.6463293                      0.92993267
               4.6491298                      0.93017601
               4.6519304                      0.93041861
               4.6547309                       0.9306604
               4.6575315                      0.93088777
               4.6603321                      0.93110394
               4.6631326                      0.93133616
               4.6659332                      0.93156842
               4.6687337                      0.93179831
               4.6715343                      0.93202593
               4.6743349                      0.93225147
               4.6771354                      0.93247506
                4.679936                      0.93269678
               4.6827365                      0.93291669
               4.6855371                      0.93313483
               4.6883377                      0.93335124
               4.6911382                      0.93356594
               4.6939388                      0.93377895
               4.6967393                       0.9339903
               4.6995399                      0.93419999
               4.7023405                      0.93440804
                4.705141                      0.93461446
               4.7079416                      0.93481927
               4.7107421                      0.93502247
               4.7135427                      0.93522407
               4.7163433                      0.93542409
               4.7191438                      0.93562254
               4.7219444                      0.93581943
               4.7247449                      0.93601477
               4.7275455                      0.93620858
               4.7303461                      0.93640088
               4.7331466                      0.93659167
               4.7359472                      0.93678098
               4.7387477                      0.93696882
               4.7415483                       0.9371552
               4.7443489                      0.93734015
               4.7471494                      0.93752367
                 4.74995                      0.93770577
               4.7527506                      0.93788648
               4.7555511                      0.93806581
               4.7583517                      0.93824378
               4.7611522                      0.93842038
               4.7639528                      0.93859565
               4.7667534                      0.93876959
               4.7695539                      0.93894221
               4.7723545                      0.93911354
                4.775155                      0.93928357
               4.7779556                      0.93945232
               4.7807562                      0.93961981
               4.7835567                      0.93978604
               4.7863573                      0.93995103
               4.7891578                      0.94011479
               4.7919584                      0.94027733
                4.794759                      0.94043866
               4.7975595                      0.94059879
               4.8003601                      0.94075774
               4.8031606                      0.94091551
               4.8059612                      0.94107211
               4.8087618                      0.94122755
               4.8115623                      0.94138185
               4.8143629                      0.94153502
               4.8171634                      0.94168706
                4.819964                      0.94183798
               4.8227646                       0.9419878
               4.8255651                      0.94213652
               4.8283657                      0.94228415
               4.8311662                      0.94243071
               4.8339668                       0.9425762
               4.8367674                      0.94272063
               4.8395679                      0.94286402
               4.8423685                      0.94300636
                4.845169                      0.94314767
               4.8479696                      0.94328795
               4.8507702                      0.94342723
               4.8535707                       0.9435655
               4.8563713                      0.94370277
               4.8591718                      0.94383905
               4.8619724                      0.94397436
                4.864773                      0.94410869
               4.8675735                      0.94424206
               4.8703741                      0.94437447
               4.8731746                      0.94450594
               4.8759752                      0.94463646
               4.8787758                      0.94476606
               4.8815763                      0.94489473
               4.8843769                      0.94502249
               4.8871774                      0.94514934
                4.889978                      0.94527528
               4.8927786                      0.94540034
               4.8955791                      0.94552451
               4.8983797                       0.9456478
               4.9011802                      0.94577022
               4.9039808                      0.94589177
               4.9067814                      0.94601247
               4.9095819                      0.94613232
               4.9123825                      0.94625132
                4.915183                      0.94636949
               4.9179836                      0.94648683
               4.9207842                      0.94660334
               4.9235847                      0.94671904
               4.9263853                      0.94683394
               4.9291858                      0.94694802
               4.9319864                      0.94706131
                4.934787                      0.94717382
               4.9375875                      0.94728553
               4.9403881                      0.94739647
               4.9431886                      0.94750664
               4.9459892                      0.94761605
               4.9487898                      0.94772469
               4.9515903                      0.94783258
               4.9543909                      0.94793973
               4.9571914                      0.94804613
                4.959992                       0.9481518
               4.9627926                      0.94825674
               4.9655931                      0.94836096
               4.9683937                      0.94846445
               4.9711942                      0.94856724
               4.9739948                      0.94866932
               4.9767954                      0.94877069
               4.9795959                      0.94887137
               4.9823965                      0.94897136
                4.985197                      0.94907066
               4.9879976                      0.94916929
               4.9907982                      0.94926724
               4.9935987                      0.94936452
               4.9963993                      0.94946113
               4.9991998                      0.94955709
               5.0020004                      0.94965239
                5.004801                      0.94974704
               5.0076015                      0.94984105
               5.0104021                      0.94993441
               5.0132026                      0.95002715
               5.0160032                      0.95011925
               5.0188038                      0.95021073
               5.0216043                      0.95030158
               5.0244049                      0.95039182
               5.0272054                      0.95048145
                5.030006                      0.95057048
               5.0328066                       0.9506589
               5.0356071                      0.95074672
               5.0384077                      0.95083395
               5.0412082                      0.95092059
               5.0440088                      0.95100664
               5.0468094                      0.95109211
               5.0496099                      0.95117701
               5.0524105                      0.95126134
                5.055211                       0.9513451
               5.0580116                      0.95142829
               5.0608122                      0.95151093
               5.0636127                        0.951593
               5.0664133                      0.95167453
               5.0692138                      0.95175551
               5.0720144                      0.95183595
                5.074815                      0.95191585
               5.0776155                      0.95199521
               5.0804161                      0.95207403
               5.0832166                      0.95215233
               5.0860172                      0.95223011
               5.0888178                      0.95230736
               5.0916183                       0.9523841
               5.0944189                      0.95246033
               5.0972194                      0.95253604
                 5.10002                      0.95261125
               5.1028206                      0.95268595
               5.1056211                      0.95276016
               5.1084217                      0.95283387
               5.1112222                      0.95290708
               5.1140228                      0.95297981
               5.1168234                      0.95305205
               5.1196239                      0.95312381
               5.1224245                      0.95319509
                5.125225                       0.9532659
               5.1280256                      0.95333623
               5.1308262                      0.95340609
               5.1336267                      0.95347549
               5.1364273                      0.95354442
               5.1392278                       0.9536129
               5.1420284                      0.95368091
                5.144829                      0.95374848
               5.1476295                      0.95381559
               5.1504301                      0.95388226
               5.1532306                      0.95394848
               5.1560312                      0.95401425
               5.1588318                      0.95407959
               5.1616323                       0.9541445
               5.1644329                      0.95420897
               5.1672334                      0.95427301
                5.170034                      0.95433662
               5.1728346                      0.95439981
               5.1756351                      0.95446258
               5.1784357                      0.95452493
               5.1812362                      0.95458686
               5.1840368                      0.95464838
               5.1868374                      0.95470948
               5.1896379                      0.95477018
               5.1924385                      0.95483047
                5.195239                      0.95489036
               5.1980396                      0.95494985
               5.2008402                      0.95500894
               5.2036407                      0.95506764
               5.2064413                      0.95512594
               5.2092418                      0.95518385
               5.2120424                      0.95524137
                5.214843                      0.95529851
               5.2176435                      0.95535526
               5.2204441                      0.95541164
               5.2232446                      0.95546763
               5.2260452                      0.95552325
               5.2288458                      0.95557849
               5.2316463                      0.95563336
               5.2344469                      0.95568786
               5.2372474                        0.955742
                5.240048                      0.95579577
               5.2428486                      0.95584918
               5.2456491                      0.95590222
               5.2484497                      0.95595491
               5.2512503                      0.95600724
               5.2540508                      0.95605922
               5.2568514                      0.95611085
               5.2596519                      0.95616212
               5.2624525                      0.95621305
               5.2652531                      0.95626363
               5.2680536                      0.95631387
               5.2708542                      0.95636377
               5.2736547                      0.95641333
               5.2764553                      0.95646255
               5.2792559                      0.95651143
               5.2820564                      0.95655998
                5.284857                      0.95660819
               5.2876575                      0.95665608
               5.2904581                      0.95670364
               5.2932587                      0.95675087
               5.2960592                      0.95679778
               5.2988598                      0.95684436
               5.3016603                      0.95689063
               5.3044609                      0.95693657
               5.3072615                       0.9569822
                5.310062                      0.95702751
               5.3128626                      0.95707251
               5.3156631                       0.9571172
               5.3184637                      0.95716157
               5.3212643                      0.95720564
               5.3240648                       0.9572494
               5.3268654                      0.95729285
               5.3296659                      0.95733601
               5.3324665                      0.95737885
               5.3352671                       0.9574214
               5.3380676                      0.95746365
               5.3408682                       0.9575056
               5.3436687                      0.95754726
               5.3464693                      0.95758862
               5.3492699                      0.95762969
               5.3520704                      0.95767047
                5.354871                      0.95771096
               5.3576715                      0.95775116
               5.3604721                      0.95779108
               5.3632727                      0.95783071
               5.3660732                      0.95787006
               5.3688738                      0.95790912
               5.3716743                       0.9579479
               5.3744749                      0.95798641
               5.3772755                      0.95802463
                5.380076                      0.95806258
               5.3828766                      0.95810026
               5.3856771                      0.95813766
               5.3884777                      0.95817479
               5.3912783                      0.95821165
               5.3940788                      0.95824823
               5.3968794                      0.95828455
               5.3996799                      0.95832061
               5.4024805                      0.95835639
               5.4052811                      0.95839191
               5.4080816                      0.95842717
               5.4108822                      0.95846217
               5.4136827                      0.95849691
               5.4164833                      0.95853138
               5.4192839                       0.9585656
               5.4220844                      0.95859956
                5.424885                      0.95863327
               5.4276855                      0.95866672
               5.4304861                      0.95869991
               5.4332867                      0.95873286
               5.4360872                      0.95876555
               5.4388878                      0.95879799
               5.4416883                      0.95883018
               5.4444889                      0.95886213
               5.4472895                      0.95889383
                 5.45009                      0.95892528
               5.4528906                      0.95895649
               5.4556911                      0.95898746
               5.4584917                      0.95901818
               5.4612923                      0.95904866
               5.4640928                       0.9590789
               5.4668934                       0.9591089
               5.4696939                      0.95913866
               5.4724945                      0.95916819
               5.4752951                      0.95919747
               5.4780956                      0.95922653
               5.4808962                      0.95925535
               5.4836967                      0.95928393
               5.4864973                      0.95931228
               5.4892979                      0.95934041
               5.4920984                       0.9593683
                5.494899                      0.95939596
               5.4976995                      0.95942339
               5.5005001                      0.95945059
               5.5033007                      0.95947757
               5.5061012                      0.95950432
               5.5089018                      0.95953085
               5.5117023                      0.95955715
               5.5145029                      0.95958322
               5.5173035                      0.95960908
                5.520104                      0.95963471
               5.5229046                      0.95966012
               5.5257051                      0.95968532
               5.5285057                      0.95971029
               5.5313063                      0.95973504
               5.5341068                      0.95975958
               5.5369074                       0.9597839
               5.5397079                        0.959808
               5.5425085                      0.95983189
               5.5453091                      0.95985556
               5.5481096                      0.95987902
               5.5509102                      0.95990226
               5.5537107                       0.9599253
               5.5565113                      0.95994812
               5.5593119                      0.95997073
               5.5621124                      0.95999313
                5.564913                      0.96001532
               5.5677135                       0.9600373
               5.5705141                      0.96005907
               5.5733147                      0.96008064
               5.5761152                        0.960102
               5.5789158                      0.96012315
               5.5817163                       0.9601441
               5.5845169                      0.96016484
               5.5873175                      0.96018538
                5.590118                      0.96020571
               5.5929186                      0.96022584
               5.5957191                      0.96024577
               5.5985197                       0.9602655
               5.6013203                      0.96028502
               5.6041208                      0.96030434
               5.6069214                      0.96032347
               5.6097219                      0.96034239
               5.6125225                      0.96036112
               5.6153231                      0.96037965
               5.6181236                      0.96039798
               5.6209242                      0.96041611
               5.6237247                      0.96043404
               5.6265253                      0.96045178
               5.6293259                      0.96046933
               5.6321264                      0.96048667
                5.634927                      0.96050383
               5.6377275                      0.96052079
               5.6405281                      0.96053755
               5.6433287                      0.96055412
               5.6461292                       0.9605705
               5.6489298                      0.96058669
               5.6517303                      0.96060268
               5.6545309                      0.96061849
               5.6573315                       0.9606341
                5.660132                      0.96064952
               5.6629326                      0.96066476
               5.6657331                       0.9606798
               5.6685337                      0.96069465
               5.6713343                      0.96070932
               5.6741348                      0.96072379
               5.6769354                      0.96073808
               5.6797359                      0.96075218
               5.6825365                      0.96076609
               5.6853371                      0.96077982
               5.6881376                      0.96079336
               5.6909382                      0.96080671
               5.6937387                      0.96081988
               5.6965393                      0.96083286
               5.6993399                      0.96084566
               5.7021404                      0.96085827
                5.704941                      0.96087069
               5.7077415                      0.96088294
               5.7105421                        0.960895
               5.7133427                      0.96090687
               5.7161432                      0.96091857
               5.7189438                      0.96093008
               5.7217443                       0.9609414
               5.7245449                      0.96095255
               5.7273455                      0.96096351
                5.730146                      0.96097429
               5.7329466                      0.96098489
               5.7357471                      0.96099531
               5.7385477                      0.96100554
               5.7413483                       0.9610156
               5.7441488                      0.96102547
               5.7469494                      0.96103517
               5.7497499                      0.96104468
               5.7525505                      0.96105402
               5.7553511                      0.96106317
               5.7581516                      0.96107215
               5.7609522                      0.96108094
               5.7637528                      0.96108956
               5.7665533                        0.961098
               5.7693539                      0.96110625
               5.7721544                      0.96111433
                5.774955                      0.96112224
               5.7777556                      0.96112996
               5.7805561                       0.9611375
               5.7833567                      0.96114487
               5.7861572                      0.96115206
               5.7889578                      0.96115907
               5.7917584                       0.9611659
               5.7945589                      0.96117255
               5.7973595                      0.96117903
                 5.80016                      0.96118533
               5.8029606                      0.96119145
               5.8057612                       0.9611974
               5.8085617                      0.96120316
               5.8113623                      0.96120875
               5.8141628                      0.96121417
               5.8169634                       0.9612194
                5.819764                      0.96122446
               5.8225645                      0.96122934
               5.8253651                      0.96123404
               5.8281656                      0.96123857
               5.8309662                      0.96124292
               5.8337668                      0.96124709
               5.8365673                      0.96125109
               5.8393679                      0.96125491
               5.8421684                      0.96125855
                5.844969                      0.96126201
               5.8477696                       0.9612653
               5.8505701                      0.96126841
               5.8533707                      0.96127134
               5.8561712                       0.9612741
               5.8589718                      0.96127667
               5.8617724                      0.96127907
               5.8645729                      0.96128129
               5.8673735                      0.96128334
                5.870174                       0.9612852
               5.8729746                      0.96128689
               5.8757752                       0.9612884
               5.8785757                      0.96128973
               5.8813763                      0.96129089
               5.8841768                      0.96129186
               5.8869774                      0.96129266
                5.889778                      0.96129328
               5.8925785                      0.96129371
               5.8953791                      0.96129397
               5.8981796                      0.96129405
               5.9009802                      0.96129395
               5.9037808                      0.96129367
               5.9065813                      0.96129322
               5.9093819                      0.96129258
               5.9121824                      0.96129176
                5.914983                      0.96129076
               5.9177836                      0.96128958
               5.9205841                      0.96128822
               5.9233847                      0.96128667
               5.9261852                      0.96128495
               5.9289858                      0.96128304
               5.9317864                      0.96128096
               5.9345869                      0.96127869
               5.9373875                      0.96127624
                5.940188                      0.96127361
               5.9429886                      0.96127079
               5.9457892                      0.96126779
               5.9485897                      0.96126461
               5.9513903                      0.96126125
               5.9541908                       0.9612577
               5.9569914                      0.96125397
                5.959792                      0.96125006
               5.9625925                      0.96124596
               5.9653931                      0.96124168
               5.9681936                      0.96123721
               5.9709942                      0.96123256
               5.9737948                      0.96122773
               5.9765953                      0.96122271
               5.9793959                      0.96121751
               5.9821964                      0.96121212
