        Frequency / GHz                S8,7/abs,linear
               1.5965193                       0.9977544
               1.5993199                      0.99774582
               1.6021204                      0.99773721
                1.604921                      0.99772859
               1.6077215                      0.99771995
               1.6105221                      0.99771129
               1.6133227                      0.99770261
               1.6161232                      0.99769392
               1.6189238                       0.9976852
               1.6217243                      0.99767647
               1.6245249                      0.99766772
               1.6273255                      0.99765894
                1.630126                      0.99765016
               1.6329266                      0.99764135
               1.6357271                      0.99763252
               1.6385277                      0.99762368
               1.6413283                      0.99761481
               1.6441288                      0.99760593
               1.6469294                      0.99759703
               1.6497299                      0.99758811
               1.6525305                      0.99757917
               1.6553311                      0.99757021
               1.6581316                      0.99756124
               1.6609322                      0.99755224
               1.6637327                      0.99754323
               1.6665333                       0.9975342
               1.6693339                      0.99752514
               1.6721344                      0.99751607
                1.674935                      0.99750698
               1.6777355                      0.99749788
               1.6805361                      0.99748875
               1.6833367                       0.9974796
               1.6861372                      0.99747044
               1.6889378                      0.99746125
               1.6917383                      0.99745205
               1.6945389                      0.99744283
               1.6973395                      0.99743359
                 1.70014                      0.99742433
               1.7029406                      0.99741505
               1.7057411                      0.99740575
               1.7085417                      0.99739643
               1.7113423                       0.9973871
               1.7141428                      0.99737774
               1.7169434                      0.99736837
               1.7197439                      0.99735897
               1.7225445                      0.99734956
               1.7253451                      0.99734013
               1.7281456                      0.99733067
               1.7309462                       0.9973212
               1.7337467                      0.99731171
               1.7365473                       0.9973022
               1.7393479                      0.99729267
               1.7421484                      0.99728313
                1.744949                      0.99727356
               1.7477495                      0.99726397
               1.7505501                      0.99725436
               1.7533507                      0.99724474
               1.7561512                      0.99723509
               1.7589518                      0.99722543
               1.7617524                      0.99721574
               1.7645529                      0.99720604
               1.7673535                      0.99719631
                1.770154                      0.99718657
               1.7729546                       0.9971768
               1.7757552                      0.99716702
               1.7785557                      0.99715722
               1.7813563                       0.9971474
               1.7841568                      0.99713755
               1.7869574                      0.99712769
                1.789758                      0.99711781
               1.7925585                      0.99710791
               1.7953591                      0.99709799
               1.7981596                      0.99708805
               1.8009602                      0.99707808
               1.8037608                       0.9970681
               1.8065613                       0.9970581
               1.8093619                      0.99704808
               1.8121624                      0.99703804
                1.814963                      0.99702798
               1.8177636                       0.9970179
               1.8205641                      0.99700779
               1.8233647                      0.99699767
               1.8261652                      0.99698753
               1.8289658                      0.99697737
               1.8317664                      0.99696719
               1.8345669                      0.99695698
               1.8373675                      0.99694676
                1.840168                      0.99693652
               1.8429686                      0.99692626
               1.8457692                      0.99691597
               1.8485697                      0.99690567
               1.8513703                      0.99689534
               1.8541708                        0.996885
               1.8569714                      0.99687463
                1.859772                      0.99686425
               1.8625725                      0.99685384
               1.8653731                      0.99684341
               1.8681736                      0.99683296
               1.8709742                       0.9968225
               1.8737748                      0.99681201
               1.8765753                       0.9968015
               1.8793759                      0.99679097
               1.8821764                      0.99678042
                1.884977                      0.99676984
               1.8877776                      0.99675925
               1.8905781                      0.99674864
               1.8933787                        0.996738
               1.8961792                      0.99672735
               1.8989798                      0.99671667
               1.9017804                      0.99670597
               1.9045809                      0.99669525
               1.9073815                      0.99668451
                1.910182                      0.99667375
               1.9129826                      0.99666297
               1.9157832                      0.99665217
               1.9185837                      0.99664134
               1.9213843                       0.9966305
               1.9241848                      0.99661963
               1.9269854                      0.99660874
                1.929786                      0.99659783
               1.9325865                       0.9965869
               1.9353871                      0.99657595
               1.9381876                      0.99656498
               1.9409882                      0.99655398
               1.9437888                      0.99654296
               1.9465893                      0.99653193
               1.9493899                      0.99652087
               1.9521904                      0.99650978
                1.954991                      0.99649868
               1.9577916                      0.99648756
               1.9605921                      0.99647641
               1.9633927                      0.99646524
               1.9661932                      0.99645405
               1.9689938                      0.99644284
               1.9717944                       0.9964316
               1.9745949                      0.99642035
               1.9773955                      0.99640907
                1.980196                      0.99639777
               1.9829966                      0.99638645
               1.9857972                       0.9963751
               1.9885977                      0.99636374
               1.9913983                      0.99635235
               1.9941988                      0.99634094
               1.9969994                       0.9963295
                  1.9998                      0.99631805
               2.0026005                      0.99630657
               2.0054011                      0.99629507
               2.0082016                      0.99628355
               2.0110022                        0.996272
               2.0138028                      0.99626043
               2.0166033                      0.99624884
               2.0194039                      0.99623723
               2.0222044                      0.99622559
                2.025005                      0.99621394
               2.0278056                      0.99620226
               2.0306061                      0.99619055
               2.0334067                      0.99617883
               2.0362072                      0.99616708
               2.0390078                       0.9961553
               2.0418084                      0.99614351
               2.0446089                      0.99613169
               2.0474095                      0.99611985
                 2.05021                      0.99610798
               2.0530106                       0.9960961
               2.0558112                      0.99608419
               2.0586117                      0.99607225
               2.0614123                       0.9960603
               2.0642128                      0.99604831
               2.0670134                      0.99603631
                2.069814                      0.99602428
               2.0726145                      0.99601223
               2.0754151                      0.99600016
               2.0782156                      0.99598806
               2.0810162                      0.99597594
               2.0838168                      0.99596379
               2.0866173                      0.99595163
               2.0894179                      0.99593943
               2.0922184                      0.99592722
                2.095019                      0.99591498
               2.0978196                      0.99590271
               2.1006201                      0.99589043
               2.1034207                      0.99587811
               2.1062212                      0.99586578
               2.1090218                      0.99585342
               2.1118224                      0.99584103
               2.1146229                      0.99582862
               2.1174235                      0.99581619
                2.120224                      0.99580374
               2.1230246                      0.99579125
               2.1258252                      0.99577875
               2.1286257                      0.99576622
               2.1314263                      0.99575366
               2.1342268                      0.99574109
               2.1370274                      0.99572848
                2.139828                      0.99571585
               2.1426285                       0.9957032
               2.1454291                      0.99569052
               2.1482296                      0.99567782
               2.1510302                      0.99566509
               2.1538308                      0.99565234
               2.1566313                      0.99563956
               2.1594319                      0.99562676
               2.1622324                      0.99561393
                2.165033                      0.99560108
               2.1678336                       0.9955882
               2.1706341                       0.9955753
               2.1734347                      0.99556237
               2.1762352                      0.99554942
               2.1790358                      0.99553644
               2.1818364                      0.99552344
               2.1846369                      0.99551041
               2.1874375                      0.99549735
                2.190238                      0.99548427
               2.1930386                      0.99547116
               2.1958392                      0.99545803
               2.1986397                      0.99544487
               2.2014403                      0.99543169
               2.2042408                      0.99541848
               2.2070414                      0.99540524
                2.209842                      0.99539198
               2.2126425                      0.99537869
               2.2154431                      0.99536537
               2.2182436                      0.99535203
               2.2210442                      0.99533867
               2.2238448                      0.99532527
               2.2266453                      0.99531185
               2.2294459                      0.99529841
               2.2322464                      0.99528493
                2.235047                      0.99527144
               2.2378476                      0.99525791
               2.2406481                      0.99524436
               2.2434487                      0.99523078
               2.2462492                      0.99521717
               2.2490498                      0.99520354
               2.2518504                      0.99518988
               2.2546509                      0.99517619
               2.2574515                      0.99516248
               2.2602521                      0.99514873
               2.2630526                      0.99513497
               2.2658532                      0.99512117
               2.2686537                      0.99510735
               2.2714543                      0.99509349
               2.2742549                      0.99507962
               2.2770554                      0.99506571
                2.279856                      0.99505178
               2.2826565                      0.99503782
               2.2854571                      0.99502383
               2.2882577                      0.99500981
               2.2910582                      0.99499577
               2.2938588                      0.99498169
               2.2966593                      0.99496759
               2.2994599                      0.99495346
               2.3022605                      0.99493931
                2.305061                      0.99492512
               2.3078616                      0.99491091
               2.3106621                      0.99489667
               2.3134627                       0.9948824
               2.3162633                       0.9948681
               2.3190638                      0.99485377
               2.3218644                      0.99483942
               2.3246649                      0.99482503
               2.3274655                      0.99481062
               2.3302661                      0.99479618
               2.3330666                      0.99478171
               2.3358672                      0.99476721
               2.3386677                      0.99475268
               2.3414683                      0.99473812
               2.3442689                      0.99472353
               2.3470694                      0.99470891
                 2.34987                      0.99469427
               2.3526705                      0.99467959
               2.3554711                      0.99466489
               2.3582717                      0.99465015
               2.3610722                      0.99463539
               2.3638728                      0.99462059
               2.3666733                      0.99460577
               2.3694739                      0.99459092
               2.3722745                      0.99457603
                2.375075                      0.99456112
               2.3778756                      0.99454617
               2.3806761                       0.9945312
               2.3834767                      0.99451619
               2.3862773                      0.99450116
               2.3890778                      0.99448609
               2.3918784                        0.994471
               2.3946789                      0.99445587
               2.3974795                      0.99444071
               2.4002801                      0.99442553
               2.4030806                      0.99441031
               2.4058812                      0.99439506
               2.4086817                      0.99437978
               2.4114823                      0.99436447
               2.4142829                      0.99434912
               2.4170834                      0.99433375
                2.419884                      0.99431834
               2.4226845                      0.99430291
               2.4254851                      0.99428744
               2.4282857                      0.99427194
               2.4310862                       0.9942564
               2.4338868                      0.99424084
               2.4366873                      0.99422525
               2.4394879                      0.99420962
               2.4422885                      0.99419396
                2.445089                      0.99417827
               2.4478896                      0.99416254
               2.4506901                      0.99414679
               2.4534907                        0.994131
               2.4562913                      0.99411518
               2.4590918                      0.99409933
               2.4618924                      0.99408344
               2.4646929                      0.99406752
               2.4674935                      0.99405157
               2.4702941                      0.99403559
               2.4730946                      0.99401957
               2.4758952                      0.99400352
               2.4786957                      0.99398743
               2.4814963                      0.99397132
               2.4842969                      0.99395517
               2.4870974                      0.99393898
                2.489898                      0.99392277
               2.4926985                      0.99390652
               2.4954991                      0.99389023
               2.4982997                      0.99387391
               2.5011002                      0.99385756
               2.5039008                      0.99384118
               2.5067013                      0.99382476
               2.5095019                       0.9938083
               2.5123025                      0.99379181
                2.515103                      0.99377529
               2.5179036                      0.99375873
               2.5207041                      0.99374214
               2.5235047                      0.99372551
               2.5263053                      0.99370885
               2.5291058                      0.99369215
               2.5319064                      0.99367542
               2.5347069                      0.99365866
               2.5375075                      0.99364185
               2.5403081                      0.99362502
               2.5431086                      0.99360814
               2.5459092                      0.99359124
               2.5487097                      0.99357429
               2.5515103                      0.99355731
               2.5543109                       0.9935403
               2.5571114                      0.99352325
                2.559912                      0.99350616
               2.5627125                      0.99348904
               2.5655131                      0.99347188
               2.5683137                      0.99345468
               2.5711142                      0.99343745
               2.5739148                      0.99342018
               2.5767153                      0.99340288
               2.5795159                      0.99338554
               2.5823165                      0.99336816
                2.585117                      0.99335074
               2.5879176                      0.99333329
               2.5907181                       0.9933158
               2.5935187                      0.99329828
               2.5963193                      0.99328071
               2.5991198                      0.99326311
               2.6019204                      0.99324547
               2.6047209                      0.99322779
               2.6075215                      0.99321008
               2.6103221                      0.99319233
               2.6131226                      0.99317454
               2.6159232                      0.99315671
               2.6187237                      0.99313884
               2.6215243                      0.99312094
               2.6243249                        0.993103
               2.6271254                      0.99308501
                2.629926                      0.99306699
               2.6327265                      0.99304893
               2.6355271                      0.99303084
               2.6383277                       0.9930127
               2.6411282                      0.99299452
               2.6439288                      0.99297631
               2.6467293                      0.99295806
               2.6495299                      0.99293976
               2.6523305                      0.99292143
                2.655131                      0.99290306
               2.6579316                      0.99288465
               2.6607321                       0.9928662
               2.6635327                       0.9928477
               2.6663333                      0.99282917
               2.6691338                       0.9928106
               2.6719344                      0.99279199
               2.6747349                      0.99277334
               2.6775355                      0.99275465
               2.6803361                      0.99273593
               2.6831366                      0.99271716
               2.6859372                      0.99269835
               2.6887377                       0.9926795
               2.6915383                      0.99266061
               2.6943389                      0.99264169
               2.6971394                      0.99262272
                 2.69994                      0.99260372
               2.7027405                      0.99258468
               2.7055411                       0.9925656
               2.7083417                      0.99254649
               2.7111422                      0.99252734
               2.7139428                      0.99250817
               2.7167433                      0.99248897
               2.7195439                      0.99246975
               2.7223445                      0.99245051
                2.725145                      0.99243129
               2.7279456                       0.9924121
               2.7307461                      0.99239298
               2.7335467                      0.99237402
               2.7363473                      0.99235521
               2.7391478                      0.99233574
               2.7419484                      0.99231359
               2.7447489                      0.99229192
               2.7475495                       0.9922718
               2.7503501                      0.99225206
               2.7531506                      0.99223235
               2.7559512                      0.99221258
               2.7587518                      0.99219274
               2.7615523                      0.99217284
               2.7643529                      0.99215288
               2.7671534                      0.99213286
                2.769954                      0.99211278
               2.7727546                      0.99209265
               2.7755551                      0.99207247
               2.7783557                      0.99205224
               2.7811562                      0.99203196
               2.7839568                      0.99201163
               2.7867574                      0.99199125
               2.7895579                      0.99197082
               2.7923585                      0.99195034
                2.795159                      0.99192981
               2.7979596                      0.99190924
               2.8007602                      0.99188861
               2.8035607                      0.99186794
               2.8063613                      0.99184722
               2.8091618                      0.99182645
               2.8119624                      0.99180563
                2.814763                      0.99178477
               2.8175635                      0.99176385
               2.8203641                      0.99174289
               2.8231646                      0.99172188
               2.8259652                      0.99170081
               2.8287658                       0.9916797
               2.8315663                      0.99165854
               2.8343669                      0.99163733
               2.8371674                      0.99161607
                2.839968                      0.99159476
               2.8427686                      0.99157341
               2.8455691                        0.991552
               2.8483697                      0.99153054
               2.8511702                      0.99150903
               2.8539708                      0.99148747
               2.8567714                      0.99146586
               2.8595719                       0.9914442
               2.8623725                      0.99142248
                2.865173                      0.99140072
               2.8679736                      0.99137891
               2.8707742                      0.99135704
               2.8735747                      0.99133512
               2.8763753                      0.99131315
               2.8791758                      0.99129113
               2.8819764                      0.99126906
                2.884777                      0.99124693
               2.8875775                      0.99122475
               2.8903781                      0.99120252
               2.8931786                      0.99118024
               2.8959792                       0.9911579
               2.8987798                      0.99113551
               2.9015803                      0.99111307
               2.9043809                      0.99109057
               2.9071814                      0.99106802
                2.909982                      0.99104542
               2.9127826                      0.99102276
               2.9155831                      0.99100004
               2.9183837                      0.99097728
               2.9211842                      0.99095445
               2.9239848                      0.99093158
               2.9267854                      0.99090864
               2.9295859                      0.99088566
               2.9323865                      0.99086261
                2.935187                      0.99083951
               2.9379876                      0.99081636
               2.9407882                      0.99079315
               2.9435887                      0.99076988
               2.9463893                      0.99074656
               2.9491898                      0.99072318
               2.9519904                      0.99069974
                2.954791                      0.99067624
               2.9575915                      0.99065269
               2.9603921                      0.99062908
               2.9631926                      0.99060542
               2.9659932                      0.99058169
               2.9687938                      0.99055791
               2.9715943                      0.99053407
               2.9743949                      0.99051017
               2.9771954                      0.99048621
                2.979996                      0.99046219
               2.9827966                      0.99043811
               2.9855971                      0.99041398
               2.9883977                      0.99038978
               2.9911982                      0.99036552
               2.9939988                      0.99034121
               2.9967994                      0.99031683
               2.9995999                      0.99029239
               3.0024005                       0.9902679
                3.005201                      0.99024334
               3.0080016                      0.99021872
               3.0108022                      0.99019404
               3.0136027                      0.99016929
               3.0164033                      0.99014449
               3.0192038                      0.99011962
               3.0220044                      0.99009469
                3.024805                       0.9900697
               3.0276055                      0.99004465
               3.0304061                      0.99001953
               3.0332066                      0.98999435
               3.0360072                       0.9899691
               3.0388078                      0.98994379
               3.0416083                      0.98991842
               3.0444089                      0.98989298
               3.0472094                      0.98986748
                 3.05001                      0.98984192
               3.0528106                      0.98981629
               3.0556111                      0.98979059
               3.0584117                      0.98976483
               3.0612122                        0.989739
               3.0640128                      0.98971311
               3.0668134                      0.98968715
               3.0696139                      0.98966112
               3.0724145                      0.98963503
                3.075215                      0.98960887
               3.0780156                      0.98958264
               3.0808162                      0.98955635
               3.0836167                      0.98952998
               3.0864173                      0.98950355
               3.0892178                      0.98947705
               3.0920184                      0.98945049
                3.094819                      0.98942385
               3.0976195                      0.98939714
               3.1004201                      0.98937037
               3.1032206                      0.98934353
               3.1060212                      0.98931661
               3.1088218                      0.98928963
               3.1116223                      0.98926257
               3.1144229                      0.98923545
               3.1172234                      0.98920825
                3.120024                      0.98918098
               3.1228246                      0.98915364
               3.1256251                      0.98912623
               3.1284257                      0.98909875
               3.1312262                      0.98907119
               3.1340268                      0.98904356
               3.1368274                      0.98901586
               3.1396279                      0.98898808
               3.1424285                      0.98896023
                3.145229                      0.98893231
               3.1480296                      0.98890431
               3.1508302                      0.98887624
               3.1536307                       0.9888481
               3.1564313                      0.98881988
               3.1592318                      0.98879158
               3.1620324                      0.98876321
                3.164833                      0.98873476
               3.1676335                      0.98870624
               3.1704341                      0.98867763
               3.1732346                      0.98864896
               3.1760352                       0.9886202
               3.1788358                      0.98859137
               3.1816363                      0.98856246
               3.1844369                      0.98853347
               3.1872374                       0.9885044
                3.190038                      0.98847526
               3.1928386                      0.98844603
               3.1956391                      0.98841673
               3.1984397                      0.98838734
               3.2012402                      0.98835788
               3.2040408                      0.98832834
