        Frequency / GHz                S2,1/abs,dB
               4.8818819                      -3.2327831
               4.8958959                       -3.217061
               4.9099099                       -3.193976
               4.9239239                      -3.1642337
               4.9379379                      -3.1285959
                4.951952                       -3.087853
                4.965966                      -3.0427981
                 4.97998                      -2.9942059
                4.993994                      -2.9428155
                5.008008                      -2.8893175
                5.022022                      -2.8343453
                5.036036                      -2.7784704
               5.0500501                         -2.7222
               5.0640641                      -2.6659777
               5.0780781                      -2.6101861
               5.0920921                      -2.5551502
               5.1061061                      -2.5011419
               5.1201201                      -2.4483853
               5.1341341                      -2.3970616
               5.1481481                      -2.3473144
               5.1621622                      -2.2992545
               5.1761762                      -2.2529646
               5.1901902                      -2.2085035
               5.2042042                      -2.1659097
               5.2182182                      -2.1252054
               5.2322322                      -2.0863989
               5.2462462                      -2.0494878
               5.2602603                      -2.0144607
               5.2742743                      -1.9812998
               5.2882883                      -1.9499823
               5.3023023                       -1.920482
               5.3163163                      -1.8927704
               5.3303303                      -1.8668178
               5.3443443                      -1.8425944
               5.3583584                      -1.8200709
               5.3723724                      -1.7992192
               5.3863864                      -1.7800129
               5.4004004                       -1.762428
               5.4144144                      -1.7464433
               5.4284284                      -1.7320404
               5.4424424                      -1.7192046
               5.4564565                      -1.7079252
               5.4704705                      -1.6981954
               5.4844845                      -1.6900131
               5.4984985                      -1.6833811
               5.5125125                      -1.6783075
               5.5265265                      -1.6748061
               5.5405405                      -1.6728971
               5.5545546                      -1.6726073
               5.5685686                      -1.6739711
               5.5825826                      -1.6770309
               5.5965966                      -1.6818383
               5.6106106                      -1.6884547
               5.6246246                      -1.6969528
               5.6386386                      -1.7074178
               5.6526527                      -1.7199491
               5.6666667                      -1.7346618
               5.6806807                      -1.7516898
               5.6946947                      -1.7711875
               5.7087087                      -1.7933337
               5.7227227                      -1.8183352
               5.7367367                      -1.8464312
               5.7507508                      -1.8778992
               5.7647648                      -1.9130614
               5.7787788                      -1.9522932
               5.7927928                      -1.9960329
               5.8068068                      -2.0447938
               5.8208208                      -2.0991798
               5.8348348                      -2.1599034
               5.8488488                      -2.2278091
               5.8628629                       -2.303902
               5.8768769                      -2.3893841
               5.8908909                      -2.4856994
               5.9049049                      -2.5945904
               5.9189189                      -2.7181707
               5.9329329                       -2.859015
               5.9469469                       -3.020273
                5.960961                      -3.2058121
                5.974975                      -3.4203931
                5.988989                      -3.6698822
                6.003003                      -3.9614955
                6.017017                      -4.3040557
                6.031031                      -4.7082033
                6.045045                      -5.1864186
               6.0590591                      -5.7525243
               6.0730731                       -6.419927
               6.0870871                      -7.1969835
               6.1011011                      -8.0762313
               6.1151151                      -9.0122403
               6.1291291                      -9.8862188
               6.1431431                      -10.484645
               6.1571572                      -10.577721
               6.1711712                      -10.112219
               6.1851852                      -9.2705722
               6.1991992                      -8.2967319
               6.2132132                      -7.3540203
               6.2272272                      -6.5157192
               6.2412412                      -5.8014539
               6.2552553                      -5.2061911
               6.2692693                      -4.7157607
               6.2832833                       -4.314004
               6.2972973                      -3.9857344
               6.3113113                      -3.7177621
               6.3253253                      -3.4990654
               6.3393393                      -3.3206186
               6.3533534                      -3.1751052
               6.3673674                      -3.0566203
               6.3813814                       -2.960401
               6.3953954                      -2.8825989
               6.4094094                      -2.8200937
               6.4234234                      -2.7703438
               6.4374374                       -2.731268
               6.4514515                      -2.7011515
               6.4654655                      -2.6785729
               6.4794795                       -2.662346
               6.4934935                      -2.6514744
               6.5075075                      -2.6451152
               6.5215215                      -2.6425511
               6.5355355                      -2.6431672
               6.5495495                      -2.6464338
               6.5635636                      -2.6518916
               6.5775776                      -2.6591403
               6.5915916                      -2.6678298
               6.6056056                      -2.6776524
               6.6196196                      -2.6883373
               6.6336336                      -2.6996454
               6.6476476                      -2.7113658
               6.6616617                      -2.7233123
               6.6756757                      -2.7353209
               6.6896897                      -2.7472478
               6.7037037                      -2.7589673
               6.7177177                      -2.7703706
               6.7317317                       -2.781364
               6.7457457                      -2.7918683
               6.7597598                      -2.8018174
               6.7737738                      -2.8111575
               6.7877878                       -2.819846
               6.8018018                      -2.8278511
               6.8158158                      -2.8351504
               6.8298298                      -2.8417309
               6.8438438                      -2.8475875
               6.8578579                      -2.8527228
               6.8718719                      -2.8571461
               6.8858859                      -2.8608729
               6.8998999                      -2.8639242
               6.9139139                      -2.8663256
               6.9279279                      -2.8681072
               6.9419419                      -2.8693025
                6.955956                       -2.869948
                 6.96997                      -2.8700828
                6.983984                      -2.8697478
                6.997998                      -2.8689858
                7.012012                      -2.8678403
                7.026026                      -2.8663557
                 7.04004                      -2.8645767
               7.0540541                       -2.862548
               7.0680681                      -2.8603141
               7.0820821                       -2.857919
               7.0960961                      -2.8554059
               7.1101101                       -2.852817
               7.1241241                      -2.8501938
               7.1381381                      -2.8475761
               7.1521522                      -2.8450028
               7.1661662                      -2.8425113
               7.1801802                      -2.8401375
               7.1941942                      -2.8379159
               7.2082082                      -2.8358794
               7.2222222                      -2.8340594
               7.2362362                       -2.832486
               7.2502503                      -2.8311876
               7.2642643                       -2.830191
               7.2782783                      -2.8295219
               7.2922923                      -2.8292044
               7.3063063                      -2.8292613
               7.3203203                      -2.8297139
               7.3343343                      -2.8305826
               7.3483483                      -2.8318861
               7.3623624                      -2.8336424
               7.3763764                      -2.8358681
               7.3903904                      -2.8385788
               7.4044044                      -2.8417891
               7.4184184                      -2.8455126
               7.4324324                      -2.8497621
               7.4464464                      -2.8545493
               7.4604605                      -2.8598853
               7.4744745                      -2.8657802
               7.4884885                      -2.8722436
               7.5025025                      -2.8792841
               7.5165165                      -2.8869098
               7.5305305                      -2.8951281
               7.5445445                      -2.9039457
               7.5585586                      -2.9133689
               7.5725726                      -2.9234031
               7.5865866                      -2.9340533
               7.6006006                      -2.9453242
               7.6146146                      -2.9572194
               7.6286286                      -2.9697425
               7.6426426                      -2.9828964
               7.6566567                      -2.9966834
               7.6706707                      -3.0111054
               7.6846847                      -3.0261638
               7.6986987                      -3.0418594
               7.7127127                      -3.0581927
               7.7267267                      -3.0751636
               7.7407407                      -3.0927715
               7.7547548                      -3.1110152
               7.7687688                      -3.1298932
               7.7827828                      -3.1494032
               7.7967968                      -3.1695428
               7.8108108                      -3.1903086
               7.8248248                       -3.211697
               7.8388388                      -3.2337037
               7.8528529                      -3.2563239
               7.8668669                      -3.2795524
               7.8808809                      -3.3033831
               7.8948949                      -3.3278096
               7.9089089                      -3.3528249
               7.9229229                      -3.3784214
               7.9369369                      -3.4045908
                7.950951                      -3.4313245
                7.964965                       -3.458613
                7.978979                      -3.4864466
                7.992993                      -3.5148147
                       8                      -3.5291958
                8.007007                      -3.5437063
                8.021021                      -3.5731099
                8.035035                      -3.6030134
                8.049049                      -3.6334041
               8.0630631                       -3.664269
               8.0770771                      -3.6955945
               8.0910911                      -3.7273666
               8.1051051                      -3.7595707
               8.1191191                      -3.7921921
               8.1331331                      -3.8252156
               8.1471471                      -3.8586255
               8.1611612                      -3.8924061
               8.1751752                      -3.9265414
               8.1891892                       -3.961015
               8.2032032                      -3.9958107
               8.2172172                       -4.030912
               8.2312312                      -4.0663023
               8.2452452                      -4.1019654
               8.2592593                      -4.1378848
               8.2732733                      -4.1740443
               8.2872873                      -4.2104281
               8.3013013                      -4.2470205
               8.3153153                      -4.2838064
               8.3293293                      -4.3207709
               8.3433433                      -4.3578999
               8.3573574                      -4.3951797
               8.3713714                      -4.4325976
               8.3853854                      -4.4701413
               8.3993994                      -4.5077997
               8.4134134                      -4.5455626
               8.4274274                      -4.5834208
               8.4414414                      -4.6213661
               8.4554555                      -4.6593918
               8.4694695                      -4.6974925
               8.4834835                      -4.7356638
               8.4974975                      -4.7739033
               8.5115115                      -4.8122099
               8.5255255                      -4.8505842
               8.5395395                      -4.8890286
               8.5535536                      -4.9275474
               8.5675676                      -4.9661466
               8.5815816                      -5.0048344
               8.5955956                      -5.0436212
               8.6096096                      -5.0825193
               8.6236236                      -5.1215436
               8.6376376                      -5.1607111
               8.6516517                      -5.2000414
               8.6656657                      -5.2395567
               8.6796797                      -5.2792816
               8.6936937                      -5.3192437
               8.7077077                      -5.3594733
               8.7217217                      -5.4000036
               8.7357357                      -5.4408708
               8.7497497                      -5.4821142
               8.7637638                      -5.5237764
               8.7777778                      -5.5659032
               8.7917918                      -5.6085437
               8.8058058                      -5.6517505
               8.8198198                        -5.69558
               8.8338338                      -5.7400917
               8.8478478                      -5.7853493
               8.8618619                      -5.8314199
               8.8758759                      -5.8783742
               8.8898899                      -5.9262868
               8.9039039                      -5.9752358
               8.9179179                      -6.0253028
               8.9319319                      -6.0765727
               8.9459459                       -6.129133
                 8.95996                      -6.1830741
                8.973974                       -6.238488
                8.987988                      -6.2954676
                9.002002                      -6.3541059
                9.016016                      -6.4144942
                 9.03003                      -6.4767202
                9.044044                      -6.5408657
               9.0580581                      -6.6070035
               9.0720721                      -6.6751932
               9.0860861                      -6.7454763
               9.1001001                      -6.8178698
               9.1141141                      -6.8923581
               9.1281281                      -6.9688836
               9.1421421                      -7.0473336
               9.1561562                      -7.1275263
               9.1701702                      -7.2091918
               9.1841842                      -7.2919506
               9.1981982                       -7.375288
               9.2122122                      -7.4585236
               9.2262262                      -7.5407782
               9.2402402                      -7.6209368
               9.2542543                      -7.6976109
               9.2682683                      -7.7691031
               9.2822823                       -7.833379
               9.2962963                      -7.8880531
               9.3103103                      -7.9304001
               9.3243243                      -7.9574008
               9.3383383                      -7.9658354
               9.3523524                      -7.9524331
               9.3663664                      -7.9140802
               9.3803804                      -7.8480786
               9.3943944                      -7.7524306
               9.4084084                      -7.6261144
               9.4224224                      -7.4693024
               9.4364364                      -7.2834795
               9.4504505                        -7.07143
               9.4644645                      -6.8370871
               9.4784785                      -6.5852666
               9.4924925                      -6.3213251
               9.5065065                      -6.0507947
               9.5205205                      -5.7790405
               9.5345345                      -5.5109781
               9.5485485                      -5.2508691
               9.5625626                         -5.0022
               9.5765766                      -4.7676378
               9.5905906                      -4.5490485
               9.6046046                      -4.3475628
               9.6186186                      -4.1636705
               9.6326326                      -3.9973314
               9.6466466                      -3.8480877
               9.6606607                      -3.7151722
               9.6746747                      -3.5976044
               9.6886887                       -3.494272
               9.7027027                      -3.4039976
               9.7167167                      -3.3255902
               9.7307307                      -3.2578833
               9.7447447                      -3.1997618
               9.7587588                      -3.1501791
               9.7727728                      -3.1081677
               9.7867868                       -3.072843
               9.8008008                      -3.0434041
               9.8148148                      -3.0191312
               9.8288288                      -2.9993815
               9.8428428                      -2.9835839
               9.8568569                      -2.9712328
               9.8708709                      -2.9618823
               9.8848849                      -2.9551402
               9.8988989                      -2.9506624
               9.9129129                      -2.9481472
               9.9269269                      -2.9473308
               9.9409409                      -2.9479828
                9.954955                      -2.9499019
                9.968969                      -2.9529128
                9.982983                      -2.9568625
                9.996997                      -2.9616179
               10.011011                      -2.9670631
               10.025025                      -2.9730974
               10.039039                      -2.9796332
               10.053053                      -2.9865944
               10.067067                       -2.993915
               10.081081                      -3.0015379
               10.095095                      -3.0094135
               10.109109                      -3.0174988
               10.123123                      -3.0257569
               10.137137                      -3.0341559
               10.151151                      -3.0426683
               10.165165                      -3.0512705
               10.179179                      -3.0599424
               10.193193                      -3.0686668
               10.207207                      -3.0774291
               10.221221                      -3.0862169
               10.235235                      -3.0950199
               10.249249                      -3.1038294
               10.263263                      -3.1126383
               10.277277                      -3.1214408
               10.291291                      -3.1302323
               10.305305                      -3.1390089
               10.319319                      -3.1477679
               10.333333                      -3.1565073
               10.347347                      -3.1652256
               10.361361                       -3.173922
               10.375375                      -3.1825962
               10.389389                       -3.191248
               10.403403                      -3.1998782
               10.417417                      -3.2084872
               10.431431                      -3.2170762
               10.445445                      -3.2256463
               10.459459                       -3.234199
               10.473473                      -3.2427359
               10.487487                      -3.2512586
               10.501502                       -3.259769
               10.515516                       -3.268269
                10.52953                      -3.2767606
               10.543544                      -3.2852458
               10.557558                      -3.2937267
               10.571572                      -3.3022055
               10.585586                      -3.3106843
                 10.5996                      -3.3191653
               10.613614                      -3.3276506
               10.627628                      -3.3361426
               10.641642                      -3.3446432
               10.655656                      -3.3531549
                10.66967                      -3.3616796
               10.683684                      -3.3702197
               10.697698                      -3.3787773
               10.711712                      -3.3873546
               10.725726                      -3.3959537
                10.73974                      -3.4045768
               10.753754                      -3.4132261
               10.767768                      -3.4219036
               10.781782                      -3.4306115
               10.795796                       -3.439352
                10.80981                      -3.4481271
               10.823824                      -3.4569391
               10.837838                        -3.46579
               10.851852                       -3.474682
               10.865866                      -3.4836173
                10.87988                      -3.4925979
               10.893894                      -3.5016262
               10.907908                      -3.5107043
               10.921922                      -3.5198345
               10.935936                      -3.5290189
                10.94995                      -3.5382599
               10.963964                      -3.5475598
               10.977978                       -3.556921
               10.991992                      -3.5663459
               11.006006                      -3.5758369
                11.02002                      -3.5853966
               11.034034                      -3.5950275
               11.048048                      -3.6047324
               11.062062                      -3.6145138
               11.076076                      -3.6243746
                11.09009                      -3.6343176
               11.104104                      -3.6443459
               11.118118                      -3.6544625
               11.132132                      -3.6646705
               11.146146                      -3.6749733
                11.16016                      -3.6853741
               11.174174                      -3.6958766
               11.188188                      -3.7064844
               11.202202                      -3.7172013
               11.216216                      -3.7280311
                11.23023                      -3.7389781
               11.244244                      -3.7500466
               11.258258                      -3.7612408
               11.272272                      -3.7725656
               11.286286                      -3.7840258
                 11.3003                      -3.7956264
               11.314314                      -3.8073727
               11.328328                      -3.8192703
               11.342342                       -3.831325
               11.356356                      -3.8435429
                11.37037                      -3.8559302
               11.384384                      -3.8684938
               11.398398                      -3.8812405
               11.412412                      -3.8941778
               11.426426                      -3.9073134
                11.44044                      -3.9206552
               11.454454                      -3.9342119
               11.468468                      -3.9479925
               11.482482                      -3.9620063
               11.496496                      -3.9762632
                    11.5                      -3.9798666
               11.510511                      -3.9907737
               11.524525                      -4.0055489
               11.538539                      -4.0206003
               11.552553                      -4.0359402
               11.566567                      -4.0515815
               11.580581                      -4.0675379
               11.594595                       -4.083824
               11.608609                      -4.1004548
               11.622623                      -4.1174467
               11.636637                      -4.1348168
               11.650651                      -4.1525833
               11.664665                      -4.1707654
               11.678679                      -4.1893836
               11.692693                      -4.2084596
               11.706707                      -4.2280165
               11.720721                      -4.2480789
               11.734735                      -4.2686729
               11.748749                      -4.2898265
               11.762763                      -4.3115693
               11.776777                      -4.3339332
               11.790791                      -4.3569519
               11.804805                      -4.3806618
               11.818819                      -4.4051016
               11.832833                       -4.430313
               11.846847                      -4.4563405
               11.860861                      -4.4832321
               11.874875                      -4.5110391
               11.888889                       -4.539817
               11.902903                      -4.5696253
               11.916917                      -4.6005284
               11.930931                      -4.6325957
               11.944945                      -4.6659022
               11.958959                      -4.7005291
               11.972973                      -4.7365644
               11.986987                      -4.7741037
               12.001001                      -4.8132506
               12.015015                      -4.8541181
               12.029029                      -4.8968292
               12.043043                      -4.9415179
               12.057057                       -4.988331
               12.071071                       -5.037429
               12.085085                      -5.0889878
               12.099099                      -5.1432004
               12.113113                      -5.2002794
               12.127127                      -5.2604584
               12.141141                      -5.3239957
               12.155155                      -5.3911765
               12.169169                      -5.4623165
               12.183183                      -5.5377659
               12.197197                       -5.617914
               12.211211                      -5.7031938
               12.225225                      -5.7940885
               12.239239                      -5.8911375
               12.253253                      -5.9949447
               12.267267                      -6.1061872
               12.281281                      -6.2256251
               12.295295                      -6.3541136
               12.309309                      -6.4926161
               12.323323                       -6.642219
               12.337337                      -6.8041493
               12.351351                      -6.9797933
               12.365365                       -7.170718
               12.379379                      -7.3786937
               12.393393                      -7.6057178
               12.407407                      -7.8540375
               12.421421                      -8.1261691
               12.435435                      -8.4249086
               12.449449                       -8.753323
               12.463463                      -9.1147074
               12.477477                       -9.512479
               12.491491                       -9.949959
               12.505506                      -10.429959
                12.51952                      -10.954034
               12.533534                      -11.521168
               12.547548                      -12.125579
               12.561562                      -12.753216
               12.575576                       -13.37681
                12.58959                      -13.950454
               12.603604                      -14.407569
               12.617618                      -14.669954
               12.631632                      -14.673538
               12.645646                        -14.4003
                12.65966                      -13.889486
               12.673674                      -13.216561
               12.687688                      -12.460612
               12.701702                      -11.683918
               12.715716                      -10.927449
                12.72973                      -10.214667
               12.743744                      -9.5570499
               12.757758                      -8.9586329
               12.771772                      -8.4191047
               12.785786                      -7.9357565
                 12.7998                      -7.5046616
               12.813814                      -7.1213768
               12.827828                      -6.7813524
               12.841842                      -6.4801684
               12.855856                      -6.2136632
                12.86987                       -5.977999
               12.883884                       -5.769686
               12.897898                      -5.5855833
               12.911912                      -5.4228853
               12.925926                      -5.2790996
                12.93994                      -5.1520214
               12.953954                      -5.0397057
               12.967968                      -4.9404411
               12.981982                      -4.8527229
               12.995996                      -4.7752302
                13.01001                       -4.706803
               13.024024                      -4.6464233
               13.038038                      -4.5931968
               13.052052                      -4.5463376
               13.066066                      -4.5051548
                13.08008                      -4.4690396
               13.094094                      -4.4374557
               13.108108                      -4.4099295
               13.122122                      -4.3860425
               13.136136                      -4.3654242
                13.15015                      -4.3477459
               13.164164                      -4.3327158
               13.178178                      -4.3200744
               13.192192                      -4.3095904
               13.206206                      -4.3010572
                13.22022                        -4.29429
               13.234234                      -4.2891236
               13.248248                      -4.2854093
               13.262262                      -4.2830137
               13.276276                      -4.2818164
                13.29029                      -4.2817091
               13.304304                      -4.2825936
               13.318318                       -4.284381
               13.332332                      -4.2869908
               13.346346                      -4.2903497
                13.36036                      -4.2943909
               13.374374                      -4.2990537
               13.388388                      -4.3042825
               13.402402                      -4.3100264
               13.416416                      -4.3162387
                13.43043                      -4.3228766
               13.444444                      -4.3299008
               13.458458                      -4.3372748
               13.472472                      -4.3449653
               13.486486                      -4.3529412
               13.500501                      -4.3611741
               13.514515                      -4.3696373
               13.528529                      -4.3783063
               13.542543                      -4.3871582
               13.556557                       -4.396172
               13.570571                      -4.4053278
               13.584585                      -4.4146073
               13.598599                      -4.4239936
               13.612613                      -4.4334706
               13.626627                      -4.4430235
               13.640641                      -4.4526387
               13.654655                      -4.4623033
               13.668669                      -4.4720054
               13.682683                      -4.4817338
               13.696697                      -4.4914784
               13.710711                      -4.5012296
               13.724725                      -4.5109786
               13.738739                      -4.5207174
               13.752753                      -4.5304383
               13.766767                      -4.5401347
               13.780781                      -4.5498003
               13.794795                      -4.5594295
               13.808809                      -4.5690172
               13.822823                      -4.5785589
               13.836837                      -4.5880506
               13.850851                      -4.5974888
               13.864865                      -4.6068707
               13.878879                      -4.6161937
               13.892893                      -4.6254559
               13.906907                      -4.6346557
               13.920921                      -4.6437922
               13.934935                      -4.6528647
               13.948949                      -4.6618732
               13.962963                       -4.670818
               13.976977                      -4.6796998
               13.990991                      -4.6885199
               14.005005                      -4.6972799
               14.019019                      -4.7059818
               14.033033                      -4.7146281
               14.047047                      -4.7232217
               14.061061                       -4.731766
               14.075075                      -4.7402646
               14.089089                      -4.7487217
               14.103103                      -4.7571417
               14.117117                      -4.7655297
               14.131131                      -4.7738909
               14.145145                      -4.7822311
               14.159159                      -4.7905564
               14.173173                      -4.7988733
               14.187187                      -4.8071888
               14.201201                      -4.8155101
               14.215215                       -4.823845
               14.229229                      -4.8322015
               14.243243                      -4.8405883
               14.257257                      -4.8490141
               14.271271                      -4.8574883
               14.285285                      -4.8660206
               14.299299                      -4.8746212
               14.313313                      -4.8833007
               14.327327                      -4.8920699
               14.341341                      -4.9009404
               14.355355                       -4.909924
               14.369369                      -4.9190331
               14.383383                      -4.9282803
               14.397397                       -4.937679
               14.411411                      -4.9472429
               14.425425                      -4.9569863
